"";"X.gr_01";"X.gr_02"
"manifestar";-0,3139;0,3139
"denunciar";0,4323;-0,4323
"conseguir";-0,5466;0,5466
"jornal";1,3324;-1,3324
"lado";-0,5004;0,5004
"dito";-0,3892;0,3892
"chefe";0,4883;-0,4883
"central";0,2299;-0,2299
"protesto";0,2573;-0,2573
"elogiar";0,7773;-0,7773
"batista";0,4606;-0,4606
"sexta_feira";-1,5563;1,5563
"previdência";-0,901;0,901
"juiz";-0,3892;0,3892
"cidadão";1,7075;-1,7075
"fiscal";-0,5557;0,5557
"correr";1,6199;-1,6199
"inquérito";-0,9164;0,9164
"mundial";0,475;-0,475
"governador";-0,8892;0,8892
"assessor";-0,5557;0,5557
"a";-1,2537;1,2537
"mouro";0,8636;-0,8636
"polícia";0,5337;-0,5337
"todo";0,8891;-0,8891
"7";-0,276;0,276
"base";-1,2927;1,2927
"tensão";1,7075;-1,7075
"brasília";0,2429;-0,2429
"país";0,7764;-0,7764
"stf";-0,4871;0,4871
"autorizar";-0,1891;0,1891
"minha";0,5289;-0,5289
"certo";0,2573;-0,2573
"quem";-0,7107;0,7107
"lava_jato";-0,8261;0,8261
"sul_coreano";-0,6113;0,6113
"eleitoral";-0,9768;0,9768
"parecer";-0,2498;0,2498
"senador";-0,7819;0,7819
"geddel";-0,2456;0,2456
"chegar";0,3824;-0,3824
"denúncia";-0,7708;0,7708
"regra";-0,7225;0,7225
"premiar";-0,5797;0,5797
"nós";-0,7901;0,7901
"apresentar";0,3348;-0,3348
"ocorrer";-0,2088;0,2088
"informar";0,4883;-0,4883
"marco";-0,3862;0,3862
"popular";-0,2131;0,2131
"economia";-0,3139;0,3139
"permitir";0,2885;-0,2885
"jamais";-0,5557;0,5557
"autoridade";-0,787;0,787
"franco";-0,5557;0,5557
"preocupação";0,2885;-0,2885
"governo";-1,1579;1,1579
"proteger";1,4661;-1,4661
"emílio";0,4658;-0,4658
"lembrar";-0,8336;0,8336
"pretender";0,3646;-0,3646
"visita";-0,5557;0,5557
"g1";-0,8892;0,8892
"atacar";0,8584;-0,8584
"valer";0,7015;-0,7015
"claro";0,6715;-0,6715
"trocar";-0,2131;0,2131
"porque";-1,0152;1,0152
"agenda";-1,3895;1,3895
"sessão";-0,2456;0,2456
"senhor";-1,1116;1,1116
"globo";3,4975;-3,4975
"democracia";-0,2456;0,2456
"nomear";-0,6113;0,6113
"junho";0,4115;-0,4115
"único";0,3938;-0,3938
"final";-0,331;0,331
"quando";-1,3344;1,3344
"bem";2,2096;-2,2096
"procurador_geral";-0,5797;0,5797
"mês";0,9373;-0,9373
"necessidade";-0,2792;0,2792
"explicar";-0,2792;0,2792
"tornar";0,2573;-0,2573
"atuar";-0,5397;0,5397
"atual";-0,2897;0,2897
"palocci";-0,8336;0,8336
"frente";-0,5557;0,5557
"aqui";0,7015;-0,7015
"povo";-0,2004;0,2004
"pinheiro";-0,5557;0,5557
"chamar";1,693;-1,693
"possibilidade";-0,4616;0,4616
"mesmo";0,5512;-0,5512
"possível";-0,2293;0,2293
"parte";0,3348;-0,3348
"presidência";-0,4738;0,4738
"estado";-0,8097;0,8097
"sexto";-0,5557;0,5557
"vida";0,475;-0,475
"fechar";-0,6669;0,6669
"fato";-0,2955;0,2955
"investigar";0,2429;-0,2429
"integrante";-0,5557;0,5557
"fernando";-1,0004;1,0004
"twitter";0,299;-0,299
"congresso";-0,6831;0,6831
"motivo";0,4658;-0,4658
"usar";0,4521;-0,4521
"ação";0,6293;-0,6293
"washington";-0,3139;0,3139
"questionar";-0,1891;0,1891
"norte";0,4367;-0,4367
"frigorífico";-0,2456;0,2456
"apesar";-0,2246;0,2246
"tasso";-0,5557;0,5557
"presente";0,4658;-0,4658
"exigir";1,0174;-1,0174
"reforma";-1,8387;1,8387
"tratar";-1,89;1,89
"manifestante";0,3646;-0,3646
"segurança";0,9374;-0,9374
"sírio";0,3644;-0,3644
"tipo";-0,2792;0,2792
"sobre";-1,2761;1,2761
"cidade";-0,1819;0,1819
"padilha";-0,4616;0,4616
"pyongyang";0,7281;-0,7281
"obstrução";-0,2498;0,2498
"químico";0,4889;-0,4889
"arma";0,9533;-0,9533
"cassar";-0,8336;0,8336
"candidatura";-0,6669;0,6669
"união";-0,7781;0,7781
"abaixo";-0,4194;0,4194
"gente";-0,2792;0,2792
"mensagem";0,475;-0,475
"onu";0,4658;-0,4658
"conduta";-0,1819;0,1819
"entrar";-0,8336;0,8336
"gravação";1,5236;-1,5236
"segundo";-6,8995;6,8995
"abrir";0,2299;-0,2299
"geral";-0,6202;0,6202
"eunício";-0,3892;0,3892
"ex_deputado";0,2299;-0,2299
"pmdb";-0,342;0,342
"anunciar";0,9373;-0,9373
"plenário";0,4323;-0,4323
"marcar";-0,2792;0,2792
"sair";-1,056;1,056
"triplex";-0,2456;0,2456
"falar";0,3301;-0,3301
"durante";4,8631;-4,8631
"judiciário";-0,7225;0,7225
"estratégia";-0,2792;0,2792
"encontrar";-0,2507;0,2507
"servir";0,6347;-0,6347
"ir";2,453;-2,453
"kim";2,7117;-2,7117
"programa";0,9338;-0,9338
"candidato";-1,8344;1,8344
"assim";-0,2507;0,2507
"aéreo";0,2299;-0,2299
"negar";-0,4738;0,4738
"outro";0,3255;-0,3255
"rejeitar";0,4658;-0,4658
"apontar";-0,2246;0,2246
"carta";-0,2131;0,2131
"trabalho";-0,7225;0,7225
"armado";1,4661;-1,4661
"foro";0,7599;-0,7599
"trabalhista";-0,4616;0,4616
"condição";-0,4616;0,4616
"tarde";0,7901;-0,7901
"publicar";1,3894;-1,3894
"russo";-0,3892;0,3892
"menos";0,8584;-0,8584
"propina";0,2543;-0,2543
"dia";-3,1071;3,1071
"viagem";-0,4235;0,4235
"instituto";-0,3496;0,3496
"organização";-0,3682;0,3682
"bom";0,3591;-0,3591
"ex_ministro";-0,7781;0,7781
"sofrer";0,7281;-0,7281
"mais";2,3654;-2,3654
"maia";0,8281;-0,8281
"maio";-0,5557;0,5557
"jornalista";2,4287;-2,4287
"janeiro";-1,1672;1,1672
"negociação";-0,5557;0,5557
"agir";1,2521;-1,2521
"fazer";-0,2917;0,2917
"acrescentar";-0,276;0,276
"ministro";-0,5081;0,5081
"americano";-1,8334;1,8334
"renúncia";-0,3496;0,3496
"11";0,9631;-0,9631
"10";-0,4616;0,4616
"15";-0,4235;0,4235
"número";-0,6669;0,6669
"19";-0,8336;0,8336
"chinês";3,2293;-3,2293
"preciso";-0,3496;0,3496
"planalto";-1,7901;1,7901
"já";0,9156;-0,9156
"e_mail";-0,6113;0,6113
"razão";-0,5557;0,5557
"alemanha";1,4661;-1,4661
"proposta";-0,7447;0,7447
"achar";-0,3433;0,3433
"renunciar";1,163;-1,163
"família";0,8146;-0,8146
"partido";-1,3514;1,3514
"alvo";-0,1819;0,1819
"então";-2,7816;2,7816
"cassação";-0,1819;0,1819
"4";0,3646;-0,3646
"viver";0,4658;-0,4658
"imagem";0,4115;-0,4115
"criticar";-0,5004;0,5004
"empresa";-0,6183;0,6183
"janot";0,6066;-0,6066
"pessoa";-0,9066;0,9066
"responsabilidade";-0,7781;0,7781
"agora";0,5767;-0,5767
"advogado";0,8146;-0,8146
"interesse";-0,2498;0,2498
"general";0,3646;-0,3646
"dilma";2,4733;-2,4733
"decisão";-0,7745;0,7745
"incluir";1,163;-1,163
"vladimir";0,273;-0,273
"dem";-0,7225;0,7225
"sistema";1,1483;-1,1483
"20";-0,2246;0,2246
"21";-0,3496;0,3496
"pena";0,9631;-0,9631
"respeito";0,4115;-0,4115
"analisar";-0,3139;0,3139
"verdade";0,5754;-0,5754
"secretaria";-0,1819;0,1819
"comando";-0,5797;0,5797
"cada";-0,8892;0,8892
"dono";-0,901;0,901
"para";1,9288;-1,9288
"silêncio";-0,5797;0,5797
"essa";0,2986;-0,2986
"esse";-0,247;0,247
"lançar";0,2885;-0,2885
"carne";0,6347;-0,6347
"8";0,7773;-0,7773
"meio";-0,7182;0,7182
"fazenda";-0,5557;0,5557
"eleição";-1,838;1,838
"filho";1,3497;-1,3497
"coreia";-0,6904;0,6904
"opinião";-0,5557;0,5557
"vário";0,2885;-0,2885
"declarar";4,2305;-4,2305
"lula";-0,5568;0,5568
"sociedade";-0,7225;0,7225
"jbs";-0,4702;0,4702
"entre";-0,5967;0,5967
"líder";0,9288;-0,9288
"rede";0,9631;-0,9631
"mostrar";1,0064;-1,0064
"financeiro";-0,2131;0,2131
"pmdb_rj";-0,2456;0,2456
"poder";2,7161;-2,7161
"dinheiro";1,0004;-1,0004
"jaburu";-0,5397;0,5397
"relação";0,7054;-0,7054
"chapa";0,2885;-0,2885
"depoimento";-0,2727;0,2727
"palácio";-1,3744;1,3744
"votação";0,8146;-0,8146
"operação";0,5958;-0,5958
"luiz";-0,2498;0,2498
"30";-0,6113;0,6113
"presidente";0,4255;-0,4255
"força";0,5039;-0,5039
"chamado";-0,1819;0,1819
"caminho";0,324;-0,324
"julgamento";1,0174;-1,0174
"ideia";-0,2792;0,2792
"unido";-1,2481;1,2481
"eua";6,2122;-6,2122
"dar";-0,3904;0,3904
"mandato";-0,2162;0,2162
"vice_presidente";-0,6113;0,6113
"edson";-0,2498;0,2498
"lá";-0,2456;0,2456
"meirelles";-0,7028;0,7028
"que";0,6076;-0,6076
"marcelo";0,4323;-0,4323
"ameaçar";0,9631;-0,9631
"pgr";0,8965;-0,8965
"rocha";0,3869;-0,3869
"discutir";-1,2228;1,2228
"eleger";-0,3031;0,3031
"fórum";-0,8892;0,8892
"petrobras";-0,4235;0,4235
"mil";0,9338;-0,9338
"milhão";-0,2897;0,2897
"oliveira";-0,4194;0,4194
"posição";-0,2498;0,2498
"balístico";-0,2456;0,2456
"petista";2,0212;-2,0212
"controlo";0,4658;-0,4658
"gilmar";2,1734;-2,1734
"terça_feira";0,273;-0,273
"manhã";0,4182;-0,4182
"norte_coreano";0,4889;-0,4889
"mundo";1,286;-1,286
"república";0,3491;-0,3491
"rodrigo";0,6519;-0,6519
"executivo";-0,7028;0,7028
"reunir";-0,3191;0,3191
"teste";-0,5397;0,5397
"resolver";2,6871;-2,6871
"assinar";0,3646;-0,3646
"também";-1,1337;1,1337
"encontro";-0,3034;0,3034
"quanto";0,2573;-0,2573
"apartamento";0,2573;-0,2573
"j";-0,6202;0,6202
"supremo";-0,5017;0,5017
"oas";-0,7225;0,7225
"membro";-0,7225;0,7225
"sempre";-0,8892;0,8892
"secretário";-0,1772;0,1772
"decidir";0,8735;-0,8735
"acordo";0,3644;-0,3644
"março";-1,1672;1,1672
"gravar";-0,7028;0,7028
"saber";0,256;-0,256
"pouco";0,5394;-0,5394
"me";0,6715;-0,6715
"política";-0,4702;0,4702
"político";-0,3346;0,3346
"empreiteiro";-0,1772;0,1772
"enviar";3,4921;-3,4921
"nunca";-0,2727;0,2727
"acontecer";0,3838;-0,3838
"movimento";-1,0004;1,0004
"quinto";-1,056;1,056
"tom";-0,2792;0,2792
"após";-0,2811;0,2811
"recado";3,6453;-3,6453
"tratado";-0,5557;0,5557
"aécio";-1,5406;1,5406
"caber";-0,7225;0,7225
"presidencial";0,3646;-0,3646
"relator";-0,3937;0,3937
"manifestação";-0,6113;0,6113
"acreditar";-0,8298;0,8298
"alguma";0,299;-0,299
"resposta";0,2885;-0,2885
"jantar";0,4658;-0,4658
"conta";-0,6202;0,6202
"exterior";1,7075;-1,7075
"gestão";-0,6669;0,6669
"acusação";-0,2134;0,2134
"ela";0,9518;-0,9518
"ele";0,3518;-0,3518
"privilegiado";1,0174;-1,0174
"donald";0,959;-0,959
"mão";0,7773;-0,7773
"preocupado";-0,1819;0,1819
"esperar";0,6715;-0,6715
"civil";-0,3862;0,3862
"regime";-0,5557;0,5557
"junto";-0,9448;0,9448
"peemedebista";-0,2246;0,2246
"pauta";-0,7225;0,7225
"quase";0,2573;-0,2573
"melhor";1,4826;-1,4826
"semana";0,4027;-0,4027
"tillerson";-0,2131;0,2131
"seguinte";0,3591;-0,3591
"tribunal";-1,229;1,229
"trump";4,5395;-4,5395
"conduzir";-0,1819;0,1819
"1";2,1734;-2,1734
"primeiro";-1,3719;1,3719
"voltar";0,7418;-0,7418
"passar";0,5337;-0,5337
"maior";0,3596;-0,3596
"ameaça";2,3003;-2,3003
"avaliar";-1,1116;1,1116
"pro";-0,8298;0,8298
"ano";-0,8817;0,8817
"apoiar";-0,5397;0,5397
"qualquer";-2,1277;2,1277
"ouvir";-0,8892;0,8892
"crime";0,2543;-0,2543
"administração";0,6347;-0,6347
"referir";1,5757;-1,5757
"federal";-0,3772;0,3772
"câmara";0,4627;-0,4627
"como";-2,2592;2,2592
"por";-0,6034;0,6034
"acabar";3,4175;-3,4175
"cunha";0,8879;-0,8879
"casa";0,3223;-0,3223
"caso";0,2874;-0,2874
"prisão";0,324;-0,324
"evento";0,4115;-0,4115
"golpe";1,4571;-1,4571
"derrubar";1,4571;-1,4571
"tanto";-0,5557;0,5557
"moon";-0,8336;0,8336
"comunicado";-0,7781;0,7781
"_";-6,5095;6,5095
"último";1,1735;-1,1735
"ex_presidente";-0,9066;0,9066
"ex_assessor";-0,1819;0,1819
"pronunciamento";0,5724;-0,5724
"defesa";-0,3151;0,3151
"5";-0,4235;0,4235
"joesley";0,7212;-0,7212
"grupo";-0,7405;0,7405
"ptb";-0,6669;0,6669
"abin";1,163;-1,163
"existir";0,4889;-0,4889
"ter";-0,3275;0,3275
"sua";-0,3649;0,3649
"sul";0,4109;-0,4109
"avaliação";-0,2456;0,2456
"evitar";-0,8892;0,8892
"texto";-0,3862;0,3862
"dem_rj";-0,787;0,787
"provocar";1,2148;-1,2148
"começar";-1,1672;1,1672
"avanço";-0,8336;0,8336
"relatar";-0,5397;0,5397
"lhe";0,4115;-0,4115
"dentro";0,8584;-0,8584
"grande";0,273;-0,273
"delação";-0,2574;0,2574
"ricardo";0,324;-0,324
"ficar";0,5958;-0,5958
"pedido";-0,6137;0,6137
"cercar";-0,2498;0,2498
"envolver";-0,2498;0,2498
"senado";1,1721;-1,1721
"projeto";0,4398;-0,4398
"direito";-0,6137;0,6137
"situação";1,4393;-1,4393
"história";0,9338;-0,9338
"vítima";-0,1819;0,1819
"início";-0,2004;0,2004
"demonstrar";0,2573;-0,2573
"considerar";-0,3031;0,3031
"pt";0,2543;-0,2543
"criar";-0,2004;0,2004
"pf";1,0174;-1,0174
"pmdb_ce";-0,7225;0,7225
"bombardeio";0,3646;-0,3646
"rio";-0,9602;0,9602
"empresário";-1,4475;1,4475
"9";-0,5557;0,5557
"apenas";-0,2246;0,2246
"direto";0,324;-0,324
"rádio";0,4658;-0,4658
"comandar";-0,1772;0,1772
"exemplo";-0,9448;0,9448
"fase";-0,5557;0,5557
"quinta_feira";-0,5397;0,5397
"norte_americano";7,5123;-7,5123
"sérgio_moro";0,475;-0,475
"tentativa";0,2573;-0,2573
"conselho";-0,3937;0,3937
"problema";1,0813;-1,0813
"vice";-0,2456;0,2456
"nenhum";-0,559;0,559
"palavra";0,7015;-0,7015
"psdb";-0,6487;0,6487
"informação";0,7027;-0,7027
"península";1,6199;-1,6199
"defender";-2,6686;2,6686
"público";-0,4012;0,4012
"jae_in";-0,8892;0,8892
"comentar";-0,1772;0,1772
"uso";-0,3862;0,3862
"tal";1,0174;-1,0174
"sim";1,0174;-1,0174
"ainda";-0,6215;0,6215
"superior";-0,6202;0,6202
"dever";-0,7497;0,7497
"prático";-0,6669;0,6669
"legado";-0,5557;0,5557
"embora";-0,5557;0,5557
"lugar";0,8584;-0,8584
"centro";-0,7781;0,7781
"japão";0,7773;-0,7773
"pensar";-0,1819;0,1819
"local";-0,2792;0,2792
"noruega";0,9631;-0,9631
"partir";-0,3496;0,3496
"pagar";-0,9164;0,9164
"favor";0,6347;-0,6347
"trabalhar";-0,5797;0,5797
"bbc";-0,5557;0,5557
"diante";-0,5557;0,5557
"quarta_feira";-1,2228;1,2228
"íntegro";-1,0004;1,0004
"responsável";-0,1772;0,1772
"notícia";0,4323;-0,4323
"michel_temer";2,1226;-2,1226
"manter";0,9232;-0,9232
"diretamente";-0,1819;0,1819
"preso";0,8584;-0,8584
"acompanhar";0,4323;-0,4323
"cometer";0,6347;-0,6347
"odebrecht";-0,3827;0,3827
"wesley";-0,5557;0,5557
"em";-3,2146;3,2146
"lúcia";0,7107;-0,7107
"funaro";0,2573;-0,2573
"tema";-1,0004;1,0004
"negociar";1,2148;-1,2148
"branco";0,6198;-0,6198
"assunto";-1,0043;1,0043
