"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"191";191;0;0;0;0;5;5;5;5;5
"192";192;0;0;0;0;5;5;5;5;5
"193";193;0;0;0;0;5;5;5;5;5
"194";194;0;0;0;0;0;0;3;3;3
"195";195;0;0;0;0;0;0;3;3;3
"196";196;0;0;0;0;5;5;5;5;5
"197";197;0;0;0;0;0;0;0;0;0
"198";198;0;0;0;0;0;0;0;0;1
"199";199;0;0;0;0;0;0;0;0;1
"200";200;0;0;0;0;0;0;0;0;1
"201";201;0;0;0;0;0;0;0;0;0
"202";202;0;0;0;0;0;0;0;0;1
"203";203;0;0;0;0;5;5;5;5;5
"204";204;0;0;0;0;0;4;4;4;4
"205";205;0;0;0;0;0;0;3;3;3
"206";206;0;0;0;0;0;0;3;3;3
"207";207;0;0;0;0;0;0;0;0;0
"208";208;0;0;0;0;5;5;5;5;5
"209";209;0;0;0;0;0;0;0;0;0
"210";210;0;0;0;0;0;0;0;0;1
"211";211;0;0;0;0;0;0;0;0;1
"212";212;0;0;0;0;0;0;0;0;0
"213";213;0;0;0;0;0;0;0;0;0
"214";214;0;0;0;0;0;0;0;0;0
"215";215;0;0;6;6;6;6;6;6;6
"216";216;0;0;0;0;5;5;5;5;5
"217";217;0;0;0;0;0;4;4;4;4
"218";218;0;0;0;0;0;0;0;0;0
"219";219;0;0;0;0;0;0;0;0;0
"220";220;0;0;0;0;0;4;4;4;4
"221";221;0;0;0;0;0;0;0;0;0
"222";222;0;0;0;0;0;4;4;4;4
"223";223;0;0;0;0;0;0;0;0;0
"224";224;0;0;0;0;0;0;0;0;0
"225";225;0;0;0;0;0;4;4;4;4
"226";226;0;0;0;0;0;0;0;0;0
"227";227;0;0;0;0;0;4;4;4;4
"228";228;0;0;0;0;0;0;0;0;0
"229";229;0;0;6;6;6;6;6;6;6
"230";230;0;0;0;0;0;0;0;0;1
"231";231;0;0;0;0;0;0;0;0;0
"232";232;0;0;0;0;0;4;4;4;4
"233";233;0;0;0;0;0;0;0;0;0
"234";234;0;0;0;0;0;0;0;0;0
"235";235;0;0;0;0;0;0;0;2;2
"236";236;0;0;0;0;5;5;5;5;5
"237";237;0;0;0;0;5;5;5;5;5
"238";238;0;0;0;0;5;5;5;5;5
"239";239;0;0;0;0;5;5;5;5;5
"240";240;0;0;0;0;5;5;5;5;5
"241";241;0;0;0;0;5;5;5;5;5
"242";242;0;0;0;0;5;5;5;5;5
"243";243;0;0;0;0;5;5;5;5;5
"244";244;0;0;0;0;0;4;4;4;4
"245";245;0;0;0;0;0;0;0;0;1
"246";246;0;0;0;0;0;0;0;0;1
"247";247;0;0;0;0;0;4;4;4;4
"248";248;0;0;0;0;0;0;0;0;1
"249";249;0;0;0;0;0;0;0;0;1
"250";250;0;0;0;0;0;0;0;0;1
"251";251;0;0;0;0;0;0;0;0;1
"252";252;0;0;0;0;0;0;0;0;1
"253";253;0;0;0;0;5;5;5;5;5
"254";254;0;0;0;0;0;4;4;4;4
"255";255;0;0;0;0;0;0;0;2;2
"256";256;0;0;0;0;0;0;0;0;0
"257";257;0;0;0;0;0;0;0;0;0
"258";258;0;0;0;0;0;0;0;2;2
"259";259;0;0;0;0;0;0;0;2;2
"260";260;0;0;0;0;0;0;0;2;2
"261";261;0;0;0;0;0;0;0;2;2
"262";262;0;0;0;0;0;0;0;0;0
"263";263;0;0;0;0;0;4;4;4;4
"264";264;0;0;0;0;0;0;0;0;0
"265";265;0;0;0;0;0;4;4;4;4
"266";266;0;0;0;0;0;0;0;0;0
"267";267;0;0;0;0;0;0;0;0;0
"268";268;0;0;0;0;0;0;0;0;1
"269";269;0;0;0;0;0;4;4;4;4
"270";270;0;0;0;0;0;0;0;0;1
"271";271;0;0;0;0;0;0;0;0;0
"272";272;0;0;0;0;0;0;3;3;3
"273";273;0;0;0;0;0;0;3;3;3
"274";274;0;0;0;0;0;4;4;4;4
"275";275;0;0;0;0;0;4;4;4;4
"276";276;0;0;0;0;0;0;0;0;0
"277";277;0;0;0;0;0;0;0;0;0
"278";278;0;0;0;0;0;4;4;4;4
