"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"chegar";0,348324511894694;-0,140240454776314;0,0672451177444171;0,913111481166967;-0,367631805995446;0,176278978274762;0,866042462283479;0,115110420456002;0,0188471172605176;0,00031340716327585;5,08027786948516e-05;1,16805249344189e-05;0,00258309776781363;0,236980025251055;0,000145065562701214
"levar";0,450590920905081;0,634523839121757;-0,160023010376509;0,567124338911376;0,79862663913115;-0,201408727428628;0,370415073493659;0,6023051408045;0,0272797857018327;0,000554137926119358;0,00109887650527213;6,98904559702591e-05;0,00272931084901062;0,468743661743621;0,000599685873076801
"encontrar";0,405738721563586;-0,235265679580401;-0,126435658016351;0,835271037996176;-0,484327962662053;-0,2602858383939;0,750529814517423;0,206913628274434;0,0425565572081438;0,000433263044619693;0,000145671934855985;4,20724575189343e-05;0,00263183546154596;0,296523951660894;0,000231407959404619
"acontecer";0,228589550404158;0,558602801767021;0,568580756535801;0,275674464848513;0,673663901817633;0,685697117405585;0,105161480009676;0,514928663705535;0,37990985628478;0,000150255276863463;0,000897270119815576;0,000929611098814047;0,00287552393020762;0,446298395927339;0,00057275334994793
"achar";-0,042145153338724;1,3634032996501;-0,604965437673531;-0,028243844380153;0,913693451610311;-0,405421461862919;0,00102099255764074;0,876138746225569;0,122840261216789;5,10754571823418e-06;0,00534522102019251;0,00105239339438503;0,00287552393020762;0,83509070034073;0,00200532275026507
"momento";-0,0281619042503013;0,263471501561519;-0,74441191218939;-0,0356405734647305;0,333438936650234;-0,942097778921417;0,00208002006378025;0,149282083507421;0,848637896428799;1,7394082413072e-06;0,000152245610979563;0,00121535769935792;0,00219319621795497;0,390953902617971;0,000335218974985379
"deixar";0,687869167337314;-0,18052244089753;0,206921042383186;0,928731865392148;-0,243733766886069;0,279376042431608;0,901459390206436;0,0509089078576929;0,0476317019358682;0,00136059438010656;9,37085850662119e-05;0,00012311934638248;0,00287552393020762;0,458701390955831;0,000605030266001755
"público";-1,1999744585355;-0,907115949887188;0,109862588689278;-0,795598429229148;-0,601429488540739;0,0728403028668733;0,678670611547996;0,318007638026337;0,00332175042565681;0,00400021961033438;0,00228594320853713;3,35304580578051e-05;0,00277804854274296;0,922231129967491;0,00236275878027213
"afirmar";0,160931269852801;-0,906322260291549;-0,0807128641296866;0,17416217842408;-0,980835230785106;-0,0873486442785833;0,0368278778231182;0,95776291470864;0,00540920746823948;6,68993226275005e-05;0,00212180827046979;1,68277620191497e-05;0,00258309776781363;0,53094482058191;0,000728181466646168
"precisar";-0,227183816916611;-0,445967274900903;0,289887442743211;-0,392787124290586;-0,771050534379972;0,501197913427311;0,195677695166386;0,618286022996418;0,18603628183719;0,000115711784129292;0,000445891084559739;0,000188400309736287;0,0022419339116873;0,325165175182439;0,000237045033286169
"local";0,763393734627782;-0,61152076896502;0,0555764417704045;0,779209989053249;-0,624190466959233;0,0567278936401679;0,653911016667293;0,344065240834537;0,00202374249817036;0,00136333754339164;0,000874840005947331;7,22582913701333e-06;0,00233940929915196;0,597704549392914;0,000835755676065862
"mulher";1,04292657235102;-0,154429606582039;-0,746866210464267;0,807197076056763;-0,119524355975142;-0,57805433026156;0,759052104004951;0,0136465276206613;0,227301368374386;0,00265058932477786;5,81160527075819e-05;0,00135931654238536;0,00243688468661663;0,757905809239962;0,00139979826415752
"começar";0,545279102001753;0,507825513588134;0,701298017503857;0,532890848441289;0,496288172062102;0,68536515370916;0,373543165466353;0,26566174818894;0,360795086344697;0,000739048360126316;0,000641009082990724;0,00122247608817121;0,00248562238034896;0,564866414425193;0,000793097639800384
"cidade";-0,010661229943073;0,312715953645025;1,14225991169679;-0,00900182770445731;0,264042249363225;0,96446910663286;0,000134962775189403;0,0952130244401128;0,904652012784695;3,04678833923834e-07;0,000262136646921067;0,00349749848049643;0,00268057315527829;0,581028730407289;0,000904946447301338
"viver";-0,42625664493222;0,604003246512738;0,43145720155462;-0,497985809964034;0,70564306624095;0,504061500355398;0,308200099383011;0,507418037681221;0,184381862935768;0,000469335244638378;0,000942365525650167;0,000480857383223864;0,00258309776781363;0,486129607444639;0,000610442818374929
"projeto";-0,287646192418417;-0,321243313539345;0,567674761314314;-0,40350100241679;-0,450629983811035;0,796316242920557;0,232724394288943;0,238007010197229;0,529268595513826;0,000193563502125696;0,000241420644882515;0,000753885488955874;0,00233940929915196;0,377515660824989;0,000333408108006148
"meio";-0,0261448276385969;0,262130001215397;0,847969281188043;-0,0294441734670569;0,295209489746715;0,954978742073522;0,00143334436880586;0,118143366829714;0,880423288801477;1,79899642565575e-06;0,000180839040208984;0,00189242629395081;0,00263183546154596;0,437227840671585;0,000503123207503178
"paulo";0,047336578537179;0,472689409608352;0,562869025870019;0,0642684706717641;0,641766397087774;0,764202496231523;0,00604875321716571;0,494562050065641;0,499389196717188;4,04073553472274e-06;0,000402919645402476;0,000571322594331951;0,00180329466809631;0,385355204090909;0,000267786793685447
"possível";-0,15101397494257;-0,0742564979058871;0,278714462306749;-0,463833549872922;-0,228075944878064;0,85606062950019;0,313748257825138;0,0622032214105768;0,624048520764283;4,8904849772396e-05;1,1824603234958e-05;0,000166585294178446;0,00214445852422263;0,170696169266302;6,24834787453144e-05
"melhor";-0,15262426471589;0,844381035269868;1,36818818523022;-0,0945044167832065;0,522837816316576;0,847177391717803;0,0136946017488837;0,343697271514691;0,642608126736422;4,88180692924672e-05;0,00149420563929753;0,0039230613675189;0,0020957208304903;0,82574542922312;0,00142897880382901
"vir";-0,0705307141328303;1,11243490165902;0,296194240087543;-0,0611528963387317;0,964524704749521;0,256812026971547;0,00464513856089106;0,94751965719027;0,0478352042488349;1,09102336301743e-05;0,00271410534502923;0,000192411358502128;0,00219319621795497;0,655203549976727;0,000941520915079186
"forma";-0,671693702472431;0,318781880493029;-0,724878288682827;-0,646864001440435;0,306997850424079;-0,698082576401577;0,536268417070603;0,0990430097646369;0,364688573164759;0,000945531459570535;0,000212971106112627;0,0011011934368048;0,0020957208304903;0,580734281283838;0,000706786681679745
"escola";-0,260513953776699;1,45181336433584;-1,34835460660816;-0,130359843524131;0,726479945727923;-0,674709715100885;0,0237484684798093;0,604772608392944;0,371478923127248;0,00013561596279399;0,00421182590113219;0,0036329304002154;0,00199824544302564;1,07031221937031;0,00228912652910951
"mostrar";-0,154172638820954;0,641376504988806;-0,932547268652794;-0,134970571774357;0,561493623401691;-0,816399323636505;0,0273562682637455;0,388208679769757;0,584435051966499;3,35952273257372e-05;0,000581418793907692;0,00122914942196519;0,00141339311823765;0,590168704753638;0,000492283551128133
"grupo";0,226788846547576;0,154391404497199;-0,82097517595971;0,262000719204135;0,178362647162707;-0,948442085334486;0,110718569621699;0,0420746220810411;0,84720680829726;0,000115309792486864;5,34403190369631e-05;0,00151106399351474;0,0022419339116873;0,431527777167799;0,000417484464055929
"existir";-0,0300607402293692;0,42461121153297;-0,750569062929075;-0,0348379090675268;0,492089238773492;-0,869847401085459;0,00189169475438201;0,30947925187227;0,688629053373349;1,98187760216359e-06;0,000395421612397764;0,00123554568282388;0,00219319621795497;0,437594080126903;0,000419972027161271
"bbc";-0,9080076807688;0,159884024725714;-0,691460478579696;-0,787888167837411;0,138733112038167;-0,599987798714285;0,733116616857618;0,018638075595662;0,248245307546717;0,00208952399422102;6,47855965907799e-05;0,00121172213952424;0,00253436007408129;0,67142929784585;0,00114253337090848
"voltar";0,519156906639026;0,46404191729936;0,711206126904806;0,521595076959807;0,466221245390518;0,71454623785855;0,363511200581527;0,238139729277991;0,398349070140473;0,000604254757320699;0,000482766616946088;0,00113400190698699;0,0022419339116873;0,545176384084771;0,000666341521061132
"caso";0,505435282190597;-0,343320690832396;0,295451032629372;0,744717727298915;-0,505855079018763;0,435323036006205;0,633774498631527;0,239773129629021;0,126452371739453;0,000572735253251879;0,000264254725151922;0,000195701354096943;0,0022419339116873;0,401971693839119;0,00036225446738488
"próprio";-0,318217529701823;-0,0272374567975981;-0,22943881673591;-0,809196747165662;-0,0692622479419473;-0,583440969924585;0,763613694270503;0,00458728288465555;0,231799022844836;0,00017767064351024;1,30166906622657e-06;9,23636876160585e-05;0,00175455697436397;0,23056030775699;9,32688370439574e-05
"jornal";0,235072021221934;0,456622160317692;-1,15761805706905;0,185618013646949;0,360558853175165;-0,91408055794157;0,0547810182941337;0,169488053591908;0,775730928113959;3,23182699062475e-05;0,00012194393057405;0,000783748649606587;0,000584852324787991;0,635891746847718;0,000236489899820085
"governo";-1,08694110558195;-1,04459310179246;0,165550183333915;-0,716704222908602;-0,688780913180215;0,109160022460632;0,564695712599588;0,427655121143816;0,00764916625658695;0,00276387398460758;0,0025527043532018;6,41158706350936e-05;0,00233940929915196;0,915790354689239;0,0019619970143098
"sair";1,04744282833103;-0,349237040674771;0,12474413892633;0,942661823684871;-0,314301092867613;0,112265351686698;0,90955712140303;0,0829099833750913;0,00753289522187742;0,00208540416542852;0,00023183029109034;2,95780732850371e-05;0,00190077005556097;0,695364692786782;0,000919083252900077
"rede";-0,0979087685815088;-0,0314899820396768;-0,31502432752009;-0,295450465972794;-0,0950244804616464;-0,950620518540102;0,140255717996036;0,0118964978525046;0,847847784151457;1,82210230841578e-05;1,88483964253376e-06;0,000188633041731646;0,00190077005556097;0,165523094798138;5,20770982332869e-05
"pai";1,23224213519097;-0,404703860942369;0,158414057999291;0,94306367984783;-0,309729314920551;0,121237977674969;0,910666598134186;0,080545058023664;0,00878834384214817;0,00340419881411636;0,000367195627879733;5,6261362389264e-05;0,0022419339116873;0,817548730320343;0,00149847707459921
"maior";-0,696952749914954;0,10862280102916;-0,0673035815072131;-0,983604286308317;0,153298559617039;-0,0949850492195836;0,975264671246995;0,0194247179396342;0,00531061081336799;0,00106533000792625;2,58773311557617e-05;9,93467900216462e-06;0,00219319621795497;0,446826978570116;0,000437881162638388
"último";-0,374156995414095;-0,0951700069148666;-0,102939159531983;-0,936425297258691;-0,238187720950489;-0,257632048166341;0,911370320633658;0,0483486386289031;0,0402810407374312;0,00027974128793788;1,80987688304516e-05;2,11743490189685e-05;0,00199824544302564;0,248143969910698;0,000123042822006273
"problema";-0,9084266831848;-0,167555228881953;-0,0447559424277223;-0,982259773459488;-0,18117341136055;-0,0483935167072556;0,971521996242935;0,0271010270600108;0,00137697669704827;0,00172947064358378;5,88368482895212e-05;4,1979266230395e-06;0,0020957208304903;0,583526872021043;0,000713600509110952
"rio";0,321194900787496;0,689611224915337;1,03058337699154;0,250747491032751;0,538359370001165;0,80454638428914;0,092667468673461;0,350264050555183;0,557068480771348;0,000130730103888738;0,000602624752888196;0,00134587457453034;0,00126718003704065;0,66803972599428;0,000565513401070735
"violência";-0,498737101922026;-0,229737409915155;-1,00503376780393;-0,435480965621079;-0,200599210934138;-0,877562695853882;0,282071662035659;0,0490768239779111;0,668851513986425;0,000460672116174875;9,77489299908326e-05;0,00187072469188975;0,00185203236182864;0,594551180628897;0,000654676968647733
"social";-0,359532511311528;0,794037372581102;-1,73125986781528;-0,18548826193383;0,409655893463705;-0,893183157944226;0,0539406226174374;0,215733908353077;0,730325469029486;0,000270900475078901;0,00132134223654286;0,0062814217460783;0,0020957208304903;0,980116020487321;0,00201320688105487
"globo";-0,17212827437949;1,64956419576626;-2,40302642582585;-0,058952097238587;0,564958134976175;-0,823010908770603;0,0052600521925474;0,396114711767589;0,598625236039864;1,87720955712639e-05;0,00172403774575503;0,00365868837322477;0,000633590018520324;1,50263840818685;0,00143059695949207
"receber";0,315747540019288;-0,36494531594951;0,874017355823465;0,316255866383804;-0,365532846499051;0,875424448543751;0,152216978951626;0,166738404077672;0,681044616970703;0,000194359116928028;0,000259645352633761;0,00148924132621238;0,0019495077492933;0,512395991759786;0,000511842581872493
"g1";0,578656766741646;1,26403321569776;1,91819243429134;0,244263673117337;0,533576057439427;0,809710966285269;0,0882682354028883;0,345363351894747;0,566368412702357;0,000620141282797741;0,00295914021223875;0,00681448309625482;0,00185203236182864;1,23315057866381;0,0028163121789179
"exemplo";-0,322779384293726;0,954510168228489;0,0190765921726005;-0,320284459809937;0,94713227823731;0,0189291395805372;0,122361725797744;0,877388706769966;0,000249567432290229;0,000177723393234053;0,00155415431054709;6,2077555864072e-07;0,00170581928063164;0,5842252044882;0,000582228683817857
"criar";-0,671235745393763;0,553760849351988;0,820895393638534;-0,561104124408459;0,462903679727392;0,686208674432681;0,411285320237536;0,229527358490871;0,359187321271593;0,000900324323114687;0,000612764119761987;0,00134655615260627;0,00199824544302564;0,662675277843491;0,000877506554170137
"trabalhar";0,192096785531612;0,476590466742259;-0,641623022796241;0,233688203988782;0,579778416921223;-0,780542638546299;0,0796081532289427;0,401795400933656;0,5185964458374;6,83421703109448e-05;0,000420667802593087;0,000762444874184768;0,00185203236182864;0,431060889049005;0,000344132596869739
"policial";1,19561847627079;-1,19294045013585;-0,119918703875039;0,706121534611961;-0,704539916427176;-0,0708229095564271;0,548795320051714;0,447981004440362;0,00322367550792524;0,00271715752467119;0,00270499901477936;2,73340153047908e-05;0,00190077005556097;1,02184427331439;0,00198471893153869
"brasileiro";-0,471259276959971;1,21104085031402;0,971131799508325;-0,290491405725653;0,746504050314523;0,598620452426699;0,112427843482155;0,608791452900721;0,278780703617121;0,000313893843332888;0,00207291053186227;0,00133296677007857;0,00141339311823764;0,889857099409868;0,00111918920283333
"acabar";0,161059057871889;0,735420314819842;-0,294276239591258;0,199251553439045;0,909813096479443;-0,364058989624779;0,0498865263093776;0,852866598452287;0,0972468752383319;4,677749997736e-05;0,000975299369316672;0,000156162622670579;0,00180329466809631;0,456552599036214;0,000375879237762389
"vítima";1,69971404106831;-0,992695407392832;-0,172632276736216;0,860212449283705;-0,502395654300389;-0,0873678924858128;0,777778185099594;0,217536914800635;0,00468490009977181;0,00549137757260874;0,00187310277329633;5,66465647662564e-05;0,00190077005556097;1,22024006481102;0,00283021965177063
"entrar";0,33397718201097;-0,748678918789973;0,0275058414175804;0,407162874454202;-0,912739782946539;0,0335333012525856;0,195140823567429;0,804086288163926;0,000772888268646057;0,000212013332978631;0,00106541986617508;1,4380680949154e-06;0,00190077005556097;0,478674206963431;0,000435521535240799
"diferente";-0,444833883212355;0,565766019841251;-0,432554416436755;-0,529762508386753;0,673783264140446;-0,515138619860734;0,347399896512074;0,460791638581997;0,191808464905931;0,000347186792647245;0,000561618228455619;0,000328283440610289;0,00175455697436397;0,477837594171038;0,000400615829540598
"carne";-1,87128955606498;-1,14919799909512;0,239444765576371;-0,847117765641724;-0,520232712312316;0,108394723923003;0,758261122047356;0,234489515719747;0,0072493622328882;0,00563197738020518;0,00212406907871621;9,2212460285772e-05;0,00160834389316698;1,36059508067382;0,0029773967310301
"arte";-0,513495223328447;1,5140425881722;-1,36184763912535;-0,244504035060929;0,720921062639391;-0,648452464165119;0,0817284144157409;0,58260384439378;0,33566774119048;6,42551282730118e-05;0,000558613158884679;0,000451951699042621;0,000243688468661663;1,13722701686885;0,00031515871135014
"sistema";-1,88394668075024;-1,17331901757953;0,241517896763744;-0,843855547986374;-0,525551902640961;0,108180459247883;0,753213984462886;0,239557783254448;0,00722823228265665;0,00640035279016784;0,00248255522611904;0,000105187790959926;0,00180329466809631;1,37437965352292;0,00340627834022115
"região";0,496638798479503;-0,672193724361795;0,206591204621153;0,576873291282449;-0,780789997356599;0,239967051556744;0,38414850419618;0,57703701175744;0,038814484046381;0,000420740489591128;0,000770764894604656;7,28042403713162e-05;0,00170581928063164;0,507327458444159;0,000439045728297072
"mês";0,159277117453411;-0,774056943572814;0,145217301165213;0,198227737067137;-0,963349655862684;0,180729645621551;0,0479588631912408;0,928762843716576;0,0232782930921823;4,20388344334291e-05;0,000992863883632504;3,49446434819221e-05;0,00165708158689931;0,46048580230574;0,000351379467796836
"seguir";1,20531775077259;-0,0937384903379398;0,368113125644624;0,95375654049124;-0,074174381152421;0,291284435991414;0,943909418029072;0,0046812305424445;0,0514093514284786;0,00219497598645835;1,32758573786878e-05;0,000204733671480042;0,00151086850570231;0,785477393061677;0,000932167695942101
"longo";-0,700839476125538;0,194140770157064;-0,125908069797813;-0,949581214027998;0,263045154415721;-0,170595324389394;0,924413654510471;0,0581647199150014;0,0174216255745257;0,000789979873904147;6,06195084816684e-05;2,54968216847139e-05;0,00160834389316698;0,461511659794461;0,000342566010340475
"rua";0,910885056425946;0,489935238101181;-0,875075088127406;0,672335195795372;0,361627081169039;-0,645903428276983;0,563022755364619;0,133558967338589;0,303418277296787;0,00121314687496847;0,000350964817525969;0,00111963604132155;0,00146213081196998;0,768595611889296;0,000863738007528242
"jovem";1,16084445565648;-0,626532690318517;0,353823856629814;0,849963625194275;-0,45874362768498;0,259067790172822;0,773333344333433;0,1847153771076;0,0419512785589667;0,00223301661505824;0,00065047612873008;0,000207452233731038;0,00165708158689931;0,835772275628785;0,00115749683634518
"criança";0,837245773219485;-0,322833793638507;-0,117888850880887;0,925091138458382;-0,356706108579652;-0,130257965774597;0,882231304418628;0,107555202253063;0,0102134933283076;0,00140073105934933;0,000208260453792583;2,7771177875166e-05;0,00199824544302564;0,56436364407715;0,000636453808022109
"questão";-0,0262800631641014;1,2869830127399;-2,12863212852077;-0,0105644786792786;0,517361945204798;-0,855701472152609;0,000172461962629525;0,339143149881952;0,660684388155419;1,04346882333482e-06;0,0025024896933187;0,00684585811949002;0,00151086850570231;1,26700124001862;0,00242538534011456
"mudar";-0,314487890173209;1,31288302529174;0,756729704478903;-0,203204183159636;0,848310319966926;0,488955684069667;0,0535585839695657;0,765367830860161;0,181073585170271;0,000154249159669514;0,0026882336884284;0,000893092653304576;0,00155960619943464;0,860372817903117;0,00115448505435079
"usar";-0,962274774884514;0,125663292922424;0,00102112543506421;-0,991580133736593;0,129490274559834;0,00105222304677406;0,986208711923109;0,0137906396199752;6,48456912866578e-07;0,00144415282952185;2,46281519650756e-05;1,62619694572192e-09;0,00155960619943464;0,613496347210132;0,00058700110036483
"santo";1,35890962577938;-0,091394391129969;0,692284418621932;0,889441238191253;-0,0598199754187132;0,4531179254297;0,865610870521277;0,00321053600959287;0,131178593469126;0,00198001648127444;8,95626104203093e-06;0,000513874147473806;0,00107222926211132;0,924754644803365;0,00091693953445164
"morrer";1,38779016614495;-1,055160565425;0,148116291695066;0,793183055251574;-0,603070623702174;0,0846549684853116;0,675374426085325;0,320133416516982;0,00449215739769336;0,00319147541370763;0,00184493468369978;3,63537781180879e-05;0,00165708158689931;1,0691750048499;0,00189426827633574
"direito";-0,47086023314819;-0,603412191836374;-0,623214737464056;-0,477051452102368;-0,611346302080303;-0,631409226239023;0,296777089771444;0,399642265593527;0,30358064463502;0,000259334468264393;0,000425896800768235;0,000454309319417946;0,00116970464957598;0,547235325773145;0,000350287359517349
