"V1";"V2";"V3";"V4";"V5";"V6"
" 0";"  8";" 0.00";" -3.65";"popular";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"festa";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"elemento";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"aluno";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"investir";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"incrível";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"abrir";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"trajetória";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"tema";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"repetir";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"prova";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"ingrediente";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"formação";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"conflito";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"ascórbico";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"apropriação";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"vontade";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"renda";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"fiscal";"5.605618e-02"
" 0";"  8";" 0.00";" -3.65";"aposentadoria";"5.605618e-02"
" 9";" 48";"18.75";" -3.59";"governo";"5.830199e-02"
" 2";" 18";"11.11";" -3.43";"operação";"6.404324e-02"
" 2";" 18";"11.11";" -3.43";"população";"6.404324e-02"
" 1";" 13";" 7.69";" -3.38";"globo";"6.600051e-02"
" 1";" 13";" 7.69";" -3.38";"discurso";"6.600051e-02"
" 1";" 13";" 7.69";" -3.38";"tributário";"6.600051e-02"
" 1";" 13";" 7.69";" -3.38";"sonho";"6.600051e-02"
" 1";" 13";" 7.69";" -3.38";"claro";"6.600051e-02"
" 1";" 13";" 7.69";" -3.38";"custo";"6.600051e-02"
" 5";" 31";"16.13";" -3.35";"questão";"6.703367e-02"
" 0";"  7";" 0.00";" -3.19";"peça";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"cenário";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"manifestação";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"criativo";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"facção";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"digital";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"produtividade";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"oportunidade";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"independente";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"feliz";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"conter";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"tlp";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"suficiente";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"significar";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"revolução";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"marinho";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"extinção";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"citar";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"atuação";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"atenção";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"startups";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"ruim";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"prisional";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"piada";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"pf";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"percorrer";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"nodar";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"musical";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"modo";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"misturar";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"indústria";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"incentivo";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"equilíbrio";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"diversão";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"continuidade";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"circunstância";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"brf";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"bolsa";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"atrair";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"alice";"7.399397e-02"
" 0";"  7";" 0.00";" -3.19";"acrescentar";"7.399397e-02"
" 4";" 26";"15.38";" -3.09";"tornar";"7.888139e-02"
" 4";" 26";"15.38";" -3.09";"uso";"7.888139e-02"
" 2";" 17";"11.76";" -3.03";"junto";"8.173832e-02"
" 1";" 12";" 8.33";" -2.95";"livre";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"campo";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"década";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"controlo";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"recurso";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"presente";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"legal";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"plano";"8.585929e-02"
" 1";" 12";" 8.33";" -2.95";"desenvolvimento";"8.585929e-02"
" 3";" 21";"14.29";" -2.84";"participar";"9.176591e-02"
" 3";" 21";"14.29";" -2.84";"pagar";"9.176591e-02"
" 3";" 21";"14.29";" -2.84";"manter";"9.176591e-02"
" 0";"  6";" 0.00";" -2.73";"pesquisa";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"figura";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"cantar";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"hash";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"psicopatia";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"posto";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"bossa";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"som";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"melhorar";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"humor";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"espetáculo";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"divertir";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"contrato";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"complicado";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"cientista";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"campanha";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"adquirir";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"adorar";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"tamanho";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"sapato";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"rir";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"potencial";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"moradia";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"iniciativa";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"gasto";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"epi";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"entusiasmo";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"curtir";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"compositor";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"agenda";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"substância";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"solucionar";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"salsicha";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"pior";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"obter";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"negócio";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"nakamoto";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"incorporar";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"imposto";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"específico";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"esforço";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"errado";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"engenheiro";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"emprego";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"embutido";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"disponível";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"consumo";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"blockchains";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"ativista";"9.820724e-02"
" 0";"  6";" 0.00";" -2.73";"alternativa";"9.820724e-02"
"13";" 60";"21.67";" -2.65";"mundo";"1.034741e-01"
" 2";" 16";"12.50";" -2.64";"discussão";"1.042881e-01"
" 2";" 16";"12.50";" -2.64";"sentido";"1.042881e-01"
" 2";" 16";"12.50";" -2.64";"valor";"1.042881e-01"
" 2";" 16";"12.50";" -2.64";"especial";"1.042881e-01"
" 1";" 11";" 9.09";" -2.53";"seguinte";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"produção";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"fundo";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"superior";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"construção";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"central";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"respeito";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"cara";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"mecanismo";"1.119204e-01"
" 1";" 11";" 9.09";" -2.53";"massa";"1.119204e-01"
" 4";" 24";"16.67";" -2.40";"político";"1.209771e-01"
"18";" 77";"23.38";" -2.32";"vez";"1.277854e-01"
" 0";"  5";" 0.00";" -2.28";"arte";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"time";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"estúdio";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"site";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"cabeçalho";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"apresentação";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"interessante";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"europeu";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"original";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"mercadoria";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"dúvida";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"tendência";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"subsídio";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"senhor";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"reconhecer";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"mágico";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"leitor";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"intelectual";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"frango";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"etapa";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"convidar";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"comandar";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"bateria";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"aumento";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"alíquota";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"alternativo";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"símbolo";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"surpreender";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"sequência";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"profissão";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"presença";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"prejudicar";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"mr";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"jbs";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"interpretação";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"inss";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"inovação";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"ideologia";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"icms";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"gestão";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"escapar";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"dinossauro";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"deus";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"criticar";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"confiança";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"carteira";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"bndes";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"bastar";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"baseado";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"anterior";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"ótimo";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"visitante";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"venda";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"tributação";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"território";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"sócrates";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"salão";"1.312819e-01"
" 0";"  5";" 0.00";" -2.28";"sabiá";"1.312819e-01"
