"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"56";0;0;0;0;0;0;0;0;0
"57";0;0;0;0;0;0;2;2;2
"58";0;0;0;0;0;0;2;2;2
"59";0;0;0;0;0;0;3;3;3
"60";0;0;0;0;0;0;3;3;3
"61";0;0;4;4;4;4;4;4;4
"62";0;0;0;0;0;0;0;0;0
"63";0;0;0;0;0;0;2;2;2
"64";0;0;0;0;0;0;3;3;3
"65";0;0;4;4;4;4;4;4;4
"66";0;0;0;0;0;0;2;2;2
"67";0;0;0;0;0;0;0;0;0
"68";0;0;0;0;0;0;2;2;2
"69";0;0;0;0;0;0;2;2;2
"70";0;0;0;0;0;0;0;0;1
"71";0;0;4;4;4;4;4;4;4
"72";0;0;0;0;0;0;0;0;0
"73";0;0;0;0;0;0;2;2;2
"74";0;0;0;0;0;0;0;0;0
"75";0;0;0;0;0;0;0;0;0
"76";0;0;0;0;0;0;0;0;0
"77";0;0;0;0;0;0;2;2;2
"78";0;0;0;0;0;0;0;0;0
"79";0;0;0;0;0;0;0;0;0
"80";0;0;0;0;0;0;0;0;0
"81";0;0;0;0;0;0;2;2;2
"82";0;0;0;0;0;0;0;0;0
"83";0;0;0;0;0;0;0;0;0
"84";0;0;0;0;0;0;3;3;3
"85";0;0;0;0;0;0;0;0;0
"86";0;0;0;0;0;0;0;0;0
"87";0;0;0;0;0;0;0;0;0
"88";0;0;0;0;0;0;0;0;0
"89";0;0;0;0;0;0;3;3;3
"90";0;0;0;0;0;0;0;0;1
"91";0;0;0;0;0;0;0;0;0
"92";0;0;0;0;0;0;3;3;3
"93";0;0;0;0;0;0;3;3;3
"94";0;0;0;0;0;0;3;3;3
"95";0;0;0;0;0;0;0;0;0
"96";0;0;0;0;0;0;0;0;1
"97";0;0;0;0;0;0;0;0;0
"98";0;0;4;4;4;4;4;4;4
"99";0;0;0;0;0;0;0;0;1
"100";0;0;4;4;4;4;4;4;4
"101";0;0;4;4;4;4;4;4;4
"102";0;0;0;0;0;0;2;2;2
"103";0;0;0;0;0;0;0;0;0
"104";0;0;0;0;0;0;2;2;2
"105";0;0;0;0;0;0;3;3;3
"106";0;0;0;0;0;0;0;0;0
"107";0;0;0;0;0;0;0;0;0
"108";0;0;0;0;0;0;0;0;0
"109";0;0;0;0;0;0;0;0;1
"110";0;0;0;0;0;0;0;0;1
"111";0;0;4;4;4;4;4;4;4
"112";0;0;0;0;0;0;0;0;0
"113";0;0;0;0;0;0;0;0;1
"114";0;0;0;0;0;0;2;2;2
"115";0;0;0;0;0;0;0;0;1
"116";0;0;0;0;0;0;0;0;1
"117";0;0;0;0;0;0;0;0;1
"118";0;0;0;0;0;0;0;0;0
"119";0;0;0;0;0;0;0;0;1
"120";0;0;0;0;0;0;0;0;1
"121";0;0;0;0;0;0;2;2;2
"122";0;0;0;0;0;0;0;0;1
"123";0;0;0;0;0;0;0;0;1
"124";0;0;0;0;0;0;0;0;0
"125";0;0;0;0;0;0;2;2;2
"126";0;0;0;0;0;0;2;2;2
"127";0;0;0;0;0;0;0;0;1
"128";0;0;0;0;0;0;0;0;0
"129";0;0;0;0;0;0;2;2;2
"130";0;0;0;0;0;0;0;0;1
"131";0;0;0;0;0;0;2;2;2
"132";0;0;0;0;0;0;3;3;3
"133";0;0;0;0;0;0;2;2;2
"134";0;0;0;0;0;0;0;0;0
"135";0;0;0;0;0;0;0;0;0
"136";0;0;0;0;0;0;0;0;1
"137";0;0;0;0;0;0;0;0;1
"138";0;0;0;0;0;0;0;0;1
"139";0;0;0;0;0;0;0;0;1
"140";0;0;0;0;0;0;0;0;1
"141";0;0;0;0;0;0;0;0;1
"142";0;0;0;0;0;0;0;0;0
"143";0;0;0;0;0;0;0;0;1
"144";0;0;0;0;0;0;0;0;1
"145";0;0;0;0;0;0;0;0;1
"146";0;0;0;0;0;0;0;0;1
"147";0;0;0;0;0;0;0;0;1
"148";0;0;0;0;0;0;0;0;0
"149";0;0;0;0;0;0;2;2;2
"150";0;0;0;0;0;0;2;2;2
"151";0;0;0;0;0;0;2;2;2
"152";0;0;0;0;0;0;2;2;2
"153";0;0;0;0;0;0;2;2;2
"154";0;0;0;0;0;0;2;2;2
"155";0;0;0;0;0;0;2;2;2
"156";0;0;0;0;0;0;2;2;2
"157";0;0;0;0;0;0;2;2;2
"158";0;0;0;0;0;0;0;0;1
"159";0;0;0;0;0;0;2;2;2
"160";0;0;0;0;0;0;3;3;3
"161";0;0;0;0;0;0;2;2;2
"162";0;0;0;0;0;0;2;2;2
"163";0;0;0;0;0;0;3;3;3
"164";0;0;0;0;0;0;3;3;3
"165";0;0;0;0;0;0;3;3;3
"166";0;0;0;0;0;0;2;2;2
"167";0;0;0;0;0;0;3;3;3
"168";0;0;0;0;0;0;2;2;2
"169";0;0;0;0;0;0;2;2;2
"170";0;0;0;0;0;0;2;2;2
"171";0;0;0;0;0;0;2;2;2
"172";0;0;0;0;0;0;2;2;2
"173";0;0;0;0;0;0;3;3;3
"174";0;0;0;0;0;0;2;2;2
"175";0;0;0;0;0;0;2;2;2
"176";0;0;0;0;0;0;2;2;2
"177";0;0;0;0;0;0;2;2;2
"178";0;0;0;0;0;0;2;2;2
"179";0;0;0;0;0;0;2;2;2
"180";0;0;0;0;0;0;2;2;2
"181";0;0;0;0;0;0;2;2;2
"182";0;0;0;0;0;0;2;2;2
"183";0;0;0;0;0;0;2;2;2
"184";0;0;0;0;0;0;3;3;3
"185";0;0;0;0;0;0;2;2;2
"186";0;0;0;0;0;0;2;2;2
"187";0;0;0;0;0;0;3;3;3
"188";0;0;0;0;0;0;2;2;2
"189";0;0;0;0;0;0;2;2;2
"190";0;0;0;0;0;0;2;2;2
"191";0;0;0;0;0;0;2;2;2
"192";0;0;0;0;0;0;2;2;2
"193";0;0;0;0;0;0;2;2;2
"194";0;0;0;0;0;0;2;2;2
"195";0;0;0;0;0;0;2;2;2
"196";0;0;0;0;0;0;2;2;2
"197";0;0;0;0;0;0;2;2;2
"198";0;0;0;0;0;0;2;2;2
"199";0;0;0;0;0;0;3;3;3
"200";0;0;0;0;0;0;3;3;3
"201";0;0;0;0;0;0;3;3;3
"202";0;0;0;0;0;0;0;0;0
"203";0;0;0;0;0;0;0;0;0
"204";0;0;0;0;0;0;0;0;0
"205";0;0;0;0;0;0;0;0;0
"206";0;0;0;0;0;0;0;0;0
"207";0;0;0;0;0;0;0;0;0
"208";0;0;0;0;0;0;0;0;0
"209";0;0;0;0;0;0;0;0;0
"210";0;0;0;0;0;0;0;0;0
"211";0;0;0;0;0;0;0;0;0
"212";0;0;0;0;0;0;3;3;3
"213";0;0;0;0;0;0;0;0;0
"214";0;0;0;0;0;0;2;2;2
"215";0;0;0;0;0;0;3;3;3
"216";0;0;0;0;0;0;2;2;2
"217";0;0;0;0;0;0;3;3;3
"218";0;0;0;0;0;0;2;2;2
"219";0;0;0;0;0;0;3;3;3
"220";0;0;0;0;0;0;2;2;2
"221";0;0;0;0;0;0;0;0;0
"222";0;0;0;0;0;0;2;2;2
"223";0;0;0;0;0;0;0;0;0
"224";0;0;0;0;0;0;3;3;3
"225";0;0;0;0;0;0;2;2;2
"226";0;0;0;0;0;0;0;0;0
"227";0;0;0;0;0;0;3;3;3
"228";0;0;0;0;0;0;0;0;0
"229";0;0;0;0;0;0;2;2;2
"230";0;0;0;0;0;0;0;0;0
"231";0;0;0;0;0;0;3;3;3
"232";0;0;0;0;0;0;3;3;3
"233";0;0;0;0;0;0;2;2;2
"234";0;0;0;0;0;0;3;3;3
"235";0;0;0;0;0;0;3;3;3
"236";0;0;0;0;0;0;2;2;2
"237";0;0;0;0;0;0;2;2;2
"238";0;0;0;0;0;0;0;0;0
"239";0;0;0;0;0;0;0;0;0
"240";0;0;0;0;0;0;2;2;2
"241";0;0;0;0;0;0;0;0;0
"242";0;0;0;0;0;0;0;0;0
"243";0;0;0;0;0;0;2;2;2
"244";0;0;0;0;0;0;2;2;2
"245";0;0;0;0;0;0;2;2;2
"246";0;0;0;0;0;0;0;0;0
"247";0;0;0;0;0;0;3;3;3
"248";0;0;0;0;0;0;3;3;3
"249";0;0;0;0;0;0;3;3;3
"250";0;0;0;0;0;0;3;3;3
"251";0;0;0;0;0;0;3;3;3
"252";0;0;0;0;0;0;3;3;3
"253";0;0;0;0;0;0;3;3;3
"254";0;0;0;0;0;0;0;0;0
"255";0;0;0;0;0;0;3;3;3
"256";0;0;0;0;0;0;3;3;3
"257";0;0;0;0;0;0;0;0;0
"258";0;0;0;0;0;0;3;3;3
"259";0;0;0;0;0;0;3;3;3
"260";0;0;0;0;0;0;2;2;2
"261";0;0;0;0;0;0;0;0;0
"262";0;0;0;0;0;0;0;0;0
"263";0;0;0;0;0;0;3;3;3
"264";0;0;0;0;0;0;0;0;1
"265";0;0;0;0;0;0;3;3;3
"266";0;0;0;0;0;0;0;0;1
"267";0;0;0;0;0;0;3;3;3
"268";0;0;0;0;0;0;0;0;0
"269";0;0;0;0;0;0;0;0;0
"270";0;0;0;0;0;0;3;3;3
"271";0;0;0;0;0;0;0;0;0
"272";0;0;0;0;0;0;0;0;0
"273";0;0;0;0;0;0;3;3;3
"274";0;0;0;0;0;0;0;0;1
"275";0;0;0;0;0;0;0;0;1
"276";0;0;0;0;0;0;3;3;3
"277";0;0;0;0;0;0;3;3;3
"278";0;0;0;0;0;0;3;3;3
"279";0;0;0;0;0;0;3;3;3
"280";0;0;0;0;0;0;0;0;0
"281";0;0;0;0;0;0;3;3;3
"282";0;0;0;0;0;0;0;0;0
"283";0;0;0;0;0;0;0;0;0
"284";0;0;0;0;0;0;3;3;3
"285";0;0;0;0;0;0;0;0;1
"286";0;0;0;0;0;0;0;0;1
"287";0;0;0;0;0;0;0;0;1
"288";0;0;0;0;0;0;0;0;1
"289";0;0;0;0;0;0;0;0;0
"290";0;0;0;0;0;0;0;0;1
"291";0;0;0;0;0;0;3;3;3
"292";0;0;0;0;0;0;0;0;1
"293";0;0;0;0;0;0;0;0;1
"294";0;0;0;0;0;0;0;0;1
"295";0;0;0;0;0;0;2;2;2
"296";0;0;0;0;0;0;0;0;1
"297";0;0;0;0;0;0;3;3;3
"298";0;0;0;0;0;0;3;3;3
"299";0;0;0;0;0;0;0;0;0
"300";0;0;0;0;0;0;0;0;0
"301";0;0;0;0;0;0;0;0;0
"302";0;0;0;0;0;0;0;0;0
"303";0;0;0;0;0;0;3;3;3
"304";0;0;0;0;0;0;0;0;0
"305";0;0;0;0;0;0;0;0;1
"306";0;0;0;0;0;0;0;0;0
"307";0;0;0;0;0;0;0;0;0
"308";0;0;0;0;0;0;0;0;0
"309";0;0;0;0;0;0;0;0;0
"310";0;0;0;0;0;0;0;0;0
"311";0;0;0;0;0;0;0;0;0
"312";0;0;0;0;0;0;0;0;0
"313";0;0;0;0;0;0;0;0;1
"314";0;0;0;0;0;0;0;0;1
"315";0;0;0;0;0;0;0;0;0
"316";0;0;0;0;0;0;2;2;2
"317";0;0;0;0;0;0;3;3;3
"318";0;0;0;0;0;0;0;0;0
"319";0;0;0;0;0;0;2;2;2
"320";0;0;0;0;0;0;0;0;0
"321";0;0;4;4;4;4;4;4;4
"322";0;0;0;0;0;0;0;0;0
"323";0;0;0;0;0;0;3;3;3
"324";0;0;0;0;0;0;0;0;1
"325";0;0;0;0;0;0;0;0;0
"326";0;0;0;0;0;0;0;0;0
"327";0;0;0;0;0;0;0;0;0
"328";0;0;0;0;0;0;3;3;3
"329";0;0;0;0;0;0;0;0;0
"330";0;0;0;0;0;0;3;3;3
"331";0;0;0;0;0;0;0;0;0
"332";0;0;0;0;0;0;0;0;0
"333";0;0;0;0;0;0;0;0;0
"334";0;0;0;0;0;0;0;0;0
"335";0;0;0;0;0;0;0;0;0
"336";0;0;0;0;0;0;0;0;0
"337";0;0;0;0;0;0;0;0;0
"338";0;0;0;0;0;0;3;3;3
"339";0;0;0;0;0;0;3;3;3
"340";0;0;0;0;0;0;3;3;3
"341";0;0;0;0;0;0;0;0;0
"342";0;0;0;0;0;0;3;3;3
"343";0;0;0;0;0;0;0;0;0
"344";0;0;0;0;0;0;2;2;2
"345";0;0;0;0;0;0;0;0;0
"346";0;0;0;0;0;0;3;3;3
"347";0;0;0;0;0;0;0;0;0
"348";0;0;0;0;0;0;2;2;2
"349";0;0;0;0;0;0;3;3;3
"350";0;0;0;0;0;0;0;0;1
"351";0;0;4;4;4;4;4;4;4
"352";0;0;0;0;0;0;3;3;3
"353";0;0;0;0;0;0;0;0;0
"354";0;0;4;4;4;4;4;4;4
"355";0;0;0;0;0;0;0;0;1
"356";0;0;0;0;0;0;0;0;0
"357";0;0;0;0;0;0;0;0;0
"358";0;0;0;0;0;0;0;0;1
"359";0;0;0;0;0;0;0;0;1
"360";0;0;0;0;0;0;2;2;2
"361";0;0;0;0;0;0;0;0;1
"362";0;0;0;0;0;0;0;0;1
"363";0;0;0;0;0;0;0;0;0
"364";0;0;0;0;0;0;0;0;0
"365";0;0;0;0;0;0;0;0;1
"366";0;0;0;0;0;0;3;3;3
"367";0;0;4;4;4;4;4;4;4
"368";0;0;0;0;0;0;0;0;1
"369";0;0;0;0;0;0;0;0;1
"370";0;0;0;0;0;0;0;0;1
"371";0;0;0;0;0;0;0;0;1
"372";0;0;0;0;0;0;0;0;1
"373";0;0;0;0;0;0;3;3;3
"374";0;0;0;0;0;0;0;0;1
"375";0;0;0;0;0;0;0;0;1
"376";0;0;0;0;0;0;0;0;1
"377";0;0;0;0;0;0;0;0;1
"378";0;0;0;0;0;0;0;0;1
"379";0;0;0;0;0;0;0;0;1
"380";0;0;0;0;0;0;0;0;1
"381";0;0;0;0;0;0;0;0;1
"382";0;0;0;0;0;0;0;0;1
"383";0;0;0;0;0;0;3;3;3
"384";0;0;0;0;0;0;3;3;3
"385";0;0;0;0;0;0;0;0;1
"386";0;0;0;0;0;0;0;0;1
"387";0;0;0;0;0;0;2;2;2
"388";0;0;0;0;0;0;0;0;1
"389";0;0;0;0;0;0;0;0;1
"390";0;0;0;0;0;0;0;0;1
"391";0;0;0;0;0;0;3;3;3
"392";0;0;0;0;0;0;0;0;1
"393";0;0;0;0;0;0;0;0;1
"394";0;0;0;0;0;0;0;0;1
"395";0;0;0;0;0;0;0;0;1
"396";0;0;0;0;0;0;0;0;1
"397";0;0;0;0;0;0;0;0;1
"398";0;0;0;0;0;0;0;0;1
"399";0;0;0;0;0;0;2;2;2
"400";0;0;0;0;0;0;3;3;3
"401";0;0;0;0;0;0;2;2;2
"402";0;0;0;0;0;0;0;0;1
"403";0;0;4;4;4;4;4;4;4
"404";0;0;4;4;4;4;4;4;4
"405";0;0;4;4;4;4;4;4;4
"406";0;0;4;4;4;4;4;4;4
"407";0;0;4;4;4;4;4;4;4
"408";0;0;4;4;4;4;4;4;4
"409";0;0;4;4;4;4;4;4;4
"410";0;0;4;4;4;4;4;4;4
"411";0;0;4;4;4;4;4;4;4
"412";0;0;4;4;4;4;4;4;4
"413";0;0;4;4;4;4;4;4;4
"414";0;0;4;4;4;4;4;4;4
"415";0;0;4;4;4;4;4;4;4
"416";0;0;4;4;4;4;4;4;4
"417";0;0;4;4;4;4;4;4;4
"418";0;0;0;0;0;0;0;0;0
"419";0;0;4;4;4;4;4;4;4
"420";0;0;4;4;4;4;4;4;4
"421";0;0;4;4;4;4;4;4;4
"422";0;0;4;4;4;4;4;4;4
"423";0;0;4;4;4;4;4;4;4
"424";0;0;4;4;4;4;4;4;4
"425";0;0;4;4;4;4;4;4;4
"426";0;0;4;4;4;4;4;4;4
"427";0;0;0;0;0;0;0;0;1
"428";0;0;4;4;4;4;4;4;4
"429";0;0;4;4;4;4;4;4;4
"430";0;0;4;4;4;4;4;4;4
"431";0;0;4;4;4;4;4;4;4
"432";0;0;4;4;4;4;4;4;4
"433";0;0;4;4;4;4;4;4;4
"434";0;0;4;4;4;4;4;4;4
"435";0;0;4;4;4;4;4;4;4
"436";0;0;4;4;4;4;4;4;4
"437";0;0;4;4;4;4;4;4;4
"438";0;0;0;0;0;0;2;2;2
"439";0;0;4;4;4;4;4;4;4
"440";0;0;4;4;4;4;4;4;4
"441";0;0;4;4;4;4;4;4;4
"442";0;0;4;4;4;4;4;4;4
"443";0;0;4;4;4;4;4;4;4
"444";0;0;4;4;4;4;4;4;4
"445";0;0;4;4;4;4;4;4;4
"446";0;0;4;4;4;4;4;4;4
"447";0;0;4;4;4;4;4;4;4
"448";0;0;4;4;4;4;4;4;4
"449";0;0;4;4;4;4;4;4;4
"450";0;0;4;4;4;4;4;4;4
"451";0;0;4;4;4;4;4;4;4
"452";0;0;0;0;0;0;3;3;3
"453";0;0;4;4;4;4;4;4;4
"454";0;0;4;4;4;4;4;4;4
"455";0;0;4;4;4;4;4;4;4
"456";0;0;4;4;4;4;4;4;4
"457";0;0;4;4;4;4;4;4;4
"458";0;0;4;4;4;4;4;4;4
"459";0;0;4;4;4;4;4;4;4
"460";0;0;4;4;4;4;4;4;4
"461";0;0;4;4;4;4;4;4;4
"462";0;0;0;0;0;0;0;0;1
"463";0;0;4;4;4;4;4;4;4
"464";0;0;4;4;4;4;4;4;4
"465";0;0;0;0;0;0;2;2;2
"466";0;0;4;4;4;4;4;4;4
"467";0;0;4;4;4;4;4;4;4
"468";0;0;4;4;4;4;4;4;4
"469";0;0;4;4;4;4;4;4;4
"470";0;0;0;0;0;0;0;0;1
"471";0;0;0;0;0;0;0;0;1
"472";0;0;0;0;0;0;0;0;1
"473";0;0;0;0;0;0;0;0;1
"474";0;0;0;0;0;0;0;0;1
"475";0;0;0;0;0;0;0;0;1
"476";0;0;0;0;0;0;0;0;1
"477";0;0;0;0;0;0;3;3;3
"478";0;0;0;0;0;0;0;0;1
"479";0;0;4;4;4;4;4;4;4
"480";0;0;0;0;0;0;0;0;0
"481";0;0;0;0;0;0;0;0;1
"482";0;0;4;4;4;4;4;4;4
"483";0;0;4;4;4;4;4;4;4
"484";0;0;4;4;4;4;4;4;4
"485";0;0;4;4;4;4;4;4;4
"486";0;0;4;4;4;4;4;4;4
"487";0;0;0;0;0;0;3;3;3
"488";0;0;0;0;0;0;3;3;3
"489";0;0;0;0;0;0;0;0;1
"490";0;0;4;4;4;4;4;4;4
"491";0;0;4;4;4;4;4;4;4
"492";0;0;0;0;0;0;0;0;1
"493";0;0;4;4;4;4;4;4;4
"494";0;0;0;0;0;0;3;3;3
"495";0;0;0;0;0;0;0;0;1
"496";0;0;0;0;0;0;3;3;3
"497";0;0;0;0;0;0;0;0;1
"498";0;0;0;0;0;0;2;2;2
"499";0;0;0;0;0;0;0;0;0
"500";0;0;4;4;4;4;4;4;4
"501";0;0;4;4;4;4;4;4;4
"502";0;0;4;4;4;4;4;4;4
"503";0;0;0;0;0;0;3;3;3
"504";0;0;0;0;0;0;0;0;1
"505";0;0;4;4;4;4;4;4;4
"506";0;0;0;0;0;0;3;3;3
"507";0;0;4;4;4;4;4;4;4
"508";0;0;4;4;4;4;4;4;4
"509";0;0;4;4;4;4;4;4;4
"510";0;0;0;0;0;0;2;2;2
"511";0;0;4;4;4;4;4;4;4
"512";0;0;0;0;0;0;3;3;3
"513";0;0;0;0;0;0;0;0;1
"514";0;0;0;0;0;0;2;2;2
"515";0;0;0;0;0;0;3;3;3
"516";0;0;0;0;0;0;2;2;2
"517";0;0;0;0;0;0;3;3;3
"518";0;0;4;4;4;4;4;4;4
"519";0;0;4;4;4;4;4;4;4
"520";0;0;4;4;4;4;4;4;4
"521";0;0;0;0;0;0;2;2;2
"522";0;0;0;0;0;0;0;0;1
"523";0;0;0;0;0;0;0;0;1
"524";0;0;0;0;0;0;0;0;1
"525";0;0;0;0;0;0;2;2;2
"526";0;0;0;0;0;0;0;0;1
"527";0;0;0;0;0;0;0;0;1
"528";0;0;0;0;0;0;2;2;2
"529";0;0;4;4;4;4;4;4;4
"530";0;0;0;0;0;0;0;0;1
"531";0;0;0;0;0;0;2;2;2
"532";0;0;0;0;0;0;2;2;2
"533";0;0;0;0;0;0;3;3;3
"534";0;0;0;0;0;0;0;0;1
"535";0;0;4;4;4;4;4;4;4
"536";0;0;4;4;4;4;4;4;4
"537";0;0;4;4;4;4;4;4;4
"538";0;0;4;4;4;4;4;4;4
"539";0;0;4;4;4;4;4;4;4
"540";0;0;4;4;4;4;4;4;4
"541";0;0;4;4;4;4;4;4;4
"542";0;0;4;4;4;4;4;4;4
"543";0;0;4;4;4;4;4;4;4
"544";0;0;4;4;4;4;4;4;4
"545";0;0;4;4;4;4;4;4;4
"546";0;0;4;4;4;4;4;4;4
"547";0;0;4;4;4;4;4;4;4
"548";0;0;4;4;4;4;4;4;4
"549";0;0;4;4;4;4;4;4;4
"550";0;0;4;4;4;4;4;4;4
"551";0;0;4;4;4;4;4;4;4
"552";0;0;4;4;4;4;4;4;4
"553";0;0;4;4;4;4;4;4;4
"554";0;0;4;4;4;4;4;4;4
"555";0;0;0;0;0;0;3;3;3
"556";0;0;4;4;4;4;4;4;4
"557";0;0;4;4;4;4;4;4;4
"558";0;0;4;4;4;4;4;4;4
"559";0;0;4;4;4;4;4;4;4
"560";0;0;4;4;4;4;4;4;4
"561";0;0;4;4;4;4;4;4;4
"562";0;0;4;4;4;4;4;4;4
"563";0;0;0;0;0;0;0;0;1
"564";0;0;4;4;4;4;4;4;4
"565";0;0;4;4;4;4;4;4;4
"566";0;0;4;4;4;4;4;4;4
"567";0;0;4;4;4;4;4;4;4
"568";0;0;4;4;4;4;4;4;4
"569";0;0;4;4;4;4;4;4;4
"570";0;0;4;4;4;4;4;4;4
"571";0;0;4;4;4;4;4;4;4
"572";0;0;4;4;4;4;4;4;4
"573";0;0;4;4;4;4;4;4;4
"574";0;0;4;4;4;4;4;4;4
"575";0;0;4;4;4;4;4;4;4
"576";0;0;4;4;4;4;4;4;4
"577";0;0;4;4;4;4;4;4;4
"578";0;0;0;0;0;0;0;0;0
"579";0;0;4;4;4;4;4;4;4
"580";0;0;4;4;4;4;4;4;4
"581";0;0;4;4;4;4;4;4;4
"582";0;0;4;4;4;4;4;4;4
"583";0;0;0;0;0;0;0;0;1
"584";0;0;0;0;0;0;0;0;1
"585";0;0;0;0;0;0;0;0;1
"586";0;0;0;0;0;0;0;0;1
"587";0;0;0;0;0;0;0;0;1
"588";0;0;0;0;0;0;0;0;1
"589";0;0;0;0;0;0;0;0;1
"590";0;0;0;0;0;0;0;0;1
"591";0;0;0;0;0;0;0;0;1
"592";0;0;0;0;0;0;0;0;1
"593";0;0;0;0;0;0;0;0;1
"594";0;0;0;0;0;0;0;0;1
"595";0;0;0;0;0;0;0;0;1
"596";0;0;0;0;0;0;0;0;1
"597";0;0;0;0;0;0;0;0;1
"598";0;0;0;0;0;0;0;0;1
"599";0;0;0;0;0;0;0;0;1
"600";0;0;0;0;0;0;0;0;1
"601";0;0;0;0;0;0;0;0;1
"602";0;0;0;0;0;0;0;0;1
"603";0;0;0;0;0;0;0;0;1
"604";0;0;0;0;0;0;0;0;1
"605";0;0;0;0;0;0;0;0;1
"606";0;0;0;0;0;0;2;2;2
"607";0;0;0;0;0;0;2;2;2
"608";0;0;4;4;4;4;4;4;4
"609";0;0;0;0;0;0;3;3;3
"610";0;0;0;0;0;0;0;0;1
"611";0;0;0;0;0;0;0;0;1
"612";0;0;0;0;0;0;0;0;1
"613";0;0;0;0;0;0;0;0;1
"614";0;0;0;0;0;0;0;0;1
"615";0;0;0;0;0;0;2;2;2
"616";0;0;0;0;0;0;0;0;1
"617";0;0;0;0;0;0;0;0;1
"618";0;0;4;4;4;4;4;4;4
"619";0;0;0;0;0;0;0;0;1
"620";0;0;0;0;0;0;0;0;1
"621";0;0;0;0;0;0;0;0;1
"622";0;0;0;0;0;0;0;0;1
"623";0;0;0;0;0;0;0;0;1
"624";0;0;0;0;0;0;0;0;1
"625";0;0;0;0;0;0;0;0;1
"626";0;0;0;0;0;0;0;0;1
"627";0;0;4;4;4;4;4;4;4
"628";0;0;4;4;4;4;4;4;4
"629";0;0;4;4;4;4;4;4;4
"630";0;0;0;0;0;0;0;0;1
"631";0;0;0;0;0;0;0;0;1
"632";0;0;0;0;0;0;0;0;1
"633";0;0;4;4;4;4;4;4;4
"634";0;0;4;4;4;4;4;4;4
"635";0;0;4;4;4;4;4;4;4
"636";0;0;0;0;0;0;0;0;1
"637";0;0;0;0;0;0;0;0;1
"638";0;0;0;0;0;0;0;0;1
"639";0;0;0;0;0;0;0;0;1
"640";0;0;0;0;0;0;0;0;1
"641";0;0;4;4;4;4;4;4;4
"642";0;0;0;0;0;0;2;2;2
"643";0;0;4;4;4;4;4;4;4
"644";0;0;0;0;0;0;0;0;1
"645";0;0;0;0;0;0;0;0;1
"646";0;0;0;0;0;0;0;0;1
"647";0;0;0;0;0;0;0;0;0
"648";0;0;4;4;4;4;4;4;4
"649";0;0;4;4;4;4;4;4;4
"650";0;0;4;4;4;4;4;4;4
"651";0;0;4;4;4;4;4;4;4
"652";0;0;4;4;4;4;4;4;4
"653";0;0;0;0;0;0;0;0;1
"654";0;0;4;4;4;4;4;4;4
"655";0;0;0;0;0;0;0;0;1
"656";0;0;0;0;0;0;0;0;1
"657";0;0;0;0;0;0;0;0;1
"658";0;0;0;0;0;0;3;3;3
"659";0;0;0;0;0;0;3;3;3
"660";0;0;0;0;0;0;3;3;3
"661";0;0;0;0;0;0;3;3;3
"662";0;0;0;0;0;0;3;3;3
