"";"X.gr_01";"X.gr_02"
"papel";0,2668;-0,2668
"passagem";-0,4775;0,4775
"buscar";-0,6686;0,6686
"parceria";-0,7164;0,7164
"subir";-0,1938;0,1938
"fossar";-0,4995;0,4995
"nossa";-1,2758;1,2758
"nosso";0,4174;-0,4174
"si";-0,1848;0,1848
"influenciar";0,4438;-0,4438
"aprovar";-0,6208;0,6208
"divulgar";1,5683;-1,5683
"avenida";-1,4329;1,4329
"nome";-0,8916;0,8916
"contra";0,66;-0,66
"talvez";-0,4995;0,4995
"birri";-1,194;1,194
"revelar";1,6606;-1,6606
"tentar";0,7742;-0,7742
"sentar";-0,278;0,278
"defender";-0,7164;0,7164
"assumir";-0,1426;0,1426
"córrego";-1,1462;1,1462
"seu";1,733;-1,733
"ser";-1,2084;1,2084
"supermercado";-0,2209;0,2209
"sem";0,3528;-0,3528
"ninguém";0,2198;-0,2198
"pagar";-0,6372;0,6372
"agente";-0,4334;0,4334
"belo";-0,9074;0,9074
"imaginar";-0,5731;0,5731
"dizer";2,0393;-2,0393
"conjunto";-0,5731;0,5731
"impedir";-0,1938;0,1938
"livro_razão";-0,4775;0,4775
"moto";1,3006;-1,3006
"campanha";-0,5731;0,5731
"próprio";1,1459;-1,1459
"euro";0,242;-0,242
"conversar";0,2944;-0,2944
"tanto";-0,4318;0,4318
"passageiro";4,5252;-4,5252
"ajudar";0,3202;-0,3202
"tomar";-0,2634;0,2634
"tragédia";-0,1938;0,1938
"alexandra";-0,7641;0,7641
"alexandre";-0,249;0,249
"aquele";-0,2826;0,2826
"aquela";-1,0507;1,0507
"idade";1,4828;-1,4828
"jornal";3,645;-3,645
"jeito";-0,4775;0,4775
"anterior";-0,4775;0,4775
"dois";-0,6207;0,6207
"terrorista";-1,3851;1,3851
"escolher";0,553;-0,553
"ator";1,22;-1,22
"região";-2,4363;2,4363
"up";-0,6686;0,6686
"um";1,5092;-1,5092
"salário";-0,3693;0,3693
"estilo";1,0064;-1,0064
"diverso";2,0879;-2,0879
"imprensa";0,5891;-0,5891
"pagamento";-0,6208;0,6208
"elemento";-0,5731;0,5731
"ataque";-0,6117;0,6117
"extremamente";-0,5253;0,5253
"roubar";1,111;-1,111
"difícil";0,665;-0,665
"camada";-0,5253;0,5253
"lei";-0,4171;0,4171
"ler";1,931;-1,931
"oficial";0,4601;-0,4601
"agência";-0,401;0,401
"causar";1,8239;-1,8239
"londres";1,0117;-1,0117
"menina";0,7391;-0,7391
"menino";0,6986;-0,6986
"período";-0,3382;0,3382
"cliente";-0,2259;0,2259
"quilômetro";-0,8119;0,8119
"capacidade";-0,4995;0,4995
"stand";-0,6686;0,6686
"especial";-0,401;0,401
"estudar";-0,2259;0,2259
"isso";-1,0293;1,0293
"volta";-0,27;0,27
"econômico";-0,293;0,293
"2015";0,6269;-0,6269
"2016";0,8957;-0,8957
"empatia";-0,5731;0,5731
"2010";0,553;-0,553
"2013";1,41;-1,41
"2012";-0,1848;0,1848
"nada";2,017;-2,017
"gritar";0,4946;-0,4946
"veículo";0,7627;-0,7627
"bar";-0,1676;0,1676
"através";4,0485;-4,0485
"contrário";0,2944;-0,2944
"além";-1,0034;1,0034
"hídrico";-1,1462;1,1462
"tempo";-0,5534;0,5534
"david";-0,5253;0,5253
"festival";-0,4775;0,4775
"guerra";-1,0029;1,0029
"haver";-0,3284;0,3284
"roberto";0,5891;-0,5891
"serviço";0,3702;-0,3702
"trás";0,915;-0,915
"principal";-0,5826;0,5826
"terminar";-0,1426;0,1426
"tudo";0,4285;-0,4285
"familiar";-0,6686;0,6686
"autor";-1,2418;1,2418
"identificar";0,362;-0,362
"parque";-0,5731;0,5731
"confirmar";2,522;-2,522
"ambiental";-0,401;0,401
"vídeo";4,6633;-4,6633
"etc";1,8321;-1,8321
"equipa";-1,3851;1,3851
"2017";0,4471;-0,4471
"site";2,8275;-2,8275
"romance";-0,5253;0,5253
"manancial";-0,6686;0,6686
"momento";0,7066;-0,7066
"rcifrão";-0,8888;0,8888
"nacional";-0,9211;0,9211
"importante";-1,4344;1,4344
"usuário";-0,6208;0,6208
"análise";-0,8119;0,8119
"sábado";-0,5253;0,5253
"frança";-0,8119;0,8119
"pernambuco";0,3601;-0,3601
"banco";-1,2418;1,2418
"dezembro";-0,1938;0,1938
"lidar";-0,7641;0,7641
"abastecimento";-0,4775;0,4775
"alegar";1,3006;-1,3006
"transporte";-0,1938;0,1938
"colega";0,553;-0,553
"tão";0,3659;-0,3659
"coisa";0,3614;-0,3614
"quarto";-0,3912;0,3912
"rural";-0,249;0,249
"retirar";-0,1938;0,1938
"afirmar";0,3198;-0,3198
"quadrado";-0,5253;0,5253
"exibir";-0,1426;0,1426
"hora";-0,455;0,455
"interno";1,6727;-1,6727
"total";-0,3382;0,3382
"continuar";0,3659;-0,3659
"custo";-0,6208;0,6208
"jornalista";1,4018;-1,4018
"passado";-1,0428;1,0428
"neto";0,3911;-0,3911
"teatro";-0,278;0,278
"proteção";-0,7164;0,7164
"contemporâneo";-0,5253;0,5253
"valor";-1,0507;1,0507
"promover";0,3993;-0,3993
"carlos";0,2944;-0,2944
"procurar";-0,3409;0,3409
"logo";0,362;-0,362
"televisão";-0,5731;0,5731
"forte";0,4991;-0,4991
"livro";-1,5284;1,5284
"realizar";0,4678;-0,4678
"órgão";0,4438;-0,4438
"acusar";3,1719;-3,1719
"grave";-0,1938;0,1938
"responder";-0,3693;0,3693
"reserva";-0,278;0,278
"prédio";-0,3658;0,3658
"de";-1,7073;1,7073
"propriedade";-0,7164;0,7164
"jovem";1,1484;-1,1484
"olhar";-0,4995;0,4995
"sentido";-1,0507;1,0507
"montanha";-0,4775;0,4775
"com";-0,5341;0,5341
"jogador";-1,0985;1,0985
"observar";-0,2209;0,2209
"assegurar";-0,1676;0,1676
"função";-0,3077;0,3077
"evitar";-0,2089;0,2089
"aéreo";1,8321;-1,8321
"aluguel";-0,5731;0,5731
"depois";-0,5353;0,5353
"mil";0,4381;-0,4381
"recurso";-0,5517;0,5517
"campo";-0,929;0,929
"the";-0,1848;0,1848
"antes";-0,7348;0,7348
"oliveira";-0,5253;0,5253
"comigo";-0,1426;0,1426
"josé";-0,1426;0,1426
"queda";-0,2209;0,2209
"questão";-0,3464;0,3464
"moeda";-0,5253;0,5253
"esposo";0,8344;-0,8344
"artigo";1,111;-1,111
"ácido";-0,4775;0,4775
"ganhar";0,3423;-0,3423
"inclusive";-0,7641;0,7641
"mineiro";-0,8596;0,8596
"esquecer";1,111;-1,111
"palestra";-0,278;0,278
"zona";-0,6208;0,6208
"muito";-0,7771;0,7771
"funcionar";-0,8119;0,8119
"espécie";0,7727;-0,7727
"doença";8,708;-8,708
"joão";0,3253;-0,3253
"participar";-0,4705;0,4705
"telejornal";-0,6208;0,6208
"mudar";-0,7624;0,7624
"participação";-0,7641;0,7641
"italiano";1,0761;-1,0761
"market";-0,4775;0,4775
"ministério";-1,2418;1,2418
"diálogo";-0,4775;0,4775
"instituição";-0,4775;0,4775
"pequeno";-0,825;0,825
"você";0,5548;-0,5548
"perder";0,665;-0,665
"noite";0,2803;-0,2803
"recente";-0,3382;0,3382
"ligar";0,242;-0,242
"forma";-2,1728;2,1728
"perda";0,2944;-0,2944
"desde";-0,4206;0,4206
"em";0,4943;-0,4943
"el";-0,4775;0,4775
"mulher";2,2204;-2,2204
"eu";-1,4753;1,4753
"precisar";-0,5799;0,5799
"cara";0,6986;-0,6986
"investimento";-0,8596;0,8596
"qual";-3,1532;3,1532
"objectivo";0,5891;-0,5891
"deus";4,6355;-4,6355
"graça";0,3601;-0,3601
"seguir";-0,6543;0,6543
"pedreira";-0,4775;0,4775
"lhe";0,4438;-0,4438
"internacional";-0,6686;0,6686
"ressaltar";-0,249;0,249
"contar";-0,3454;0,3454
"3";0,8097;-0,8097
"estar";0,322;-0,322
"manifestar";-0,3077;0,3077
"ambiente";-0,671;0,671
"seguida";0,3993;-0,3993
"comer";4,8186;-4,8186
"bitcoins";-0,5731;0,5731
"característica";-0,6686;0,6686
"vaticano";9,9216;-9,9216
"habitante";-0,9552;0,9552
"conseguir";1,335;-1,335
"vista";0,4991;-0,4991
"taxa";0,2198;-0,2198
"real";0,3345;-0,3345
"lado";0,3492;-0,3492
"virar";-0,6686;0,6686
"central";-0,6686;0,6686
"ocupar";-0,5731;0,5731
"transformar";-0,4334;0,4334
"sexta_feira";0,4438;-0,4438
"previdência";-0,8596;0,8596
"sucesso";-0,7164;0,7164
"fiscal";-0,1426;0,1426
"famoso";-0,3693;0,3693
"correr";0,2668;-0,2668
"entanto";-0,205;0,205
"coordenador";-0,4775;0,4775
"música";0,3345;-0,3345
"governador";-0,6686;0,6686
"fé";-0,1426;0,1426
"a";-0,8063;0,8063
"convencer";-0,1426;0,1426
"paulo";-0,9624;0,9624
"polícia";0,9104;-0,9104
"todo";0,4897;-0,4897
"somente";0,8911;-0,8911
"7";0,542;-0,542
"base";-0,1938;0,1938
"suficiente";-0,1426;0,1426
"país";-1,1033;1,1033
"qualidade";0,9607;-0,9607
"hotel";1,3879;-1,3879
"minha";-0,9525;0,9525
"setor";0,5891;-0,5891
"certo";-0,1919;0,1919
"quem";0,2659;-0,2659
"lacovara";-0,5253;0,5253
"chão";-0,1938;0,1938
"parecer";-0,4436;0,4436
"pessoal";0,542;-0,542
"chegar";0,8785;-0,8785
"regra";0,242;-0,242
"cantar";-0,2209;0,2209
"reduzir";0,2668;-0,2668
"vilarejo";-0,5253;0,5253
"conter";0,915;-0,915
"prevenção";-0,4775;0,4775
"construção";0,5891;-0,5891
"escolha";-0,4775;0,4775
"trabalhador";0,4438;-0,4438
"localizar";0,4991;-0,4991
"apresentar";-0,2413;0,2413
"ocorrer";0,671;-0,671
"informar";5,4437;-5,4437
"marco";-0,5731;0,5731
"óleo";-0,9552;0,9552
"marca";-1,2896;1,2896
"popular";-0,5253;0,5253
"economia";-0,2209;0,2209
"permitir";-0,4705;0,4705
"autoridade";0,5891;-0,5891
"rua";0,2759;-0,2759
"tocar";-0,249;0,249
"bloco";-1,7673;1,7673
"preocupação";-0,5731;0,5731
"governo";-0,3664;0,3664
"tamanho";-0,1426;0,1426
"lembrar";-0,27;0,27
"manhattan";-0,5731;0,5731
"william";0,553;-0,553
"visita";-0,1426;0,1426
"g1";-2,1973;2,1973
"organização";-0,4775;0,4775
"atacar";0,3993;-0,3993
"acidente";-0,3382;0,3382
"claro";-0,3382;0,3382
"violento";-0,1938;0,1938
"coleta";-0,7164;0,7164
"blockchain";-1,7673;1,7673
"trocar";-0,5731;0,5731
"ferida";0,553;-0,553
"gosto";0,2944;-0,2944
"alguém";1,2016;-1,2016
"senhor";2,2874;-2,2874
"modo";-0,3077;0,3077
"globo";1,1658;-1,1658
"causa";0,7485;-0,7485
"jogar";0,7204;-0,7204
"maílson";-0,8596;0,8596
"único";-1,7673;1,7673
"final";-0,4334;0,4334
"mariana";-0,5731;0,5731
"quando";0,4321;-0,4321
"bem";-1,2701;1,2701
"igreja";8,0936;-8,0936
"pressão";-0,1426;0,1426
"mês";1,3124;-1,3124
"cultura";0,3092;-0,3092
"necessidade";0,3601;-0,3601
"tornar";-0,929;0,929
"passo";0,553;-0,553
"atuar";-0,4334;0,4334
"tiro";1,6727;-1,6727
"atual";-1,1462;1,1462
"gênero";-0,2209;0,2209
"médio";0,242;-0,242
"escrever";0,7787;-0,7787
"humano";1,5033;-1,5033
"futebol";-1,4329;1,4329
"luz";0,915;-0,915
"frente";0,2944;-0,2944
"aqui";-0,2826;0,2826
"limite";0,4438;-0,4438
"emoção";-0,5253;0,5253
"morador";0,3601;-0,3601
"pinheiro";-0,4775;0,4775
"chamar";0,2645;-0,2645
"possibilidade";0,3345;-0,3345
"mesmo";-0,532;0,532
"possível";-1,3975;1,3975
"parte";-0,6247;0,6247
"estado";-1,7632;1,7632
"físico";-0,5253;0,5253
"40";0,3253;-0,3253
"testemunha";2,8275;-2,8275
"aeronave";-0,2209;0,2209
"fechar";-0,1426;0,1426
"fato";0,4678;-0,4678
"investigar";-0,1426;0,1426
"lincoln";-0,7641;0,7641
"morrer";2,2761;-2,2761
"motivo";0,242;-0,242
"preconceito";-0,5253;0,5253
"torcido";-0,6686;0,6686
"usar";2,2045;-2,2045
"ação";-2,1496;2,1496
"mudo";-0,5731;0,5731
"artista";-1,1462;1,1462
"questionar";-0,6208;0,6208
"norte";0,8957;-0,8957
"helicóptero";-0,8119;0,8119
"começo";-0,6686;0,6686
"etapa";-0,5731;0,5731
"apesar";0,2198;-0,2198
"ingrediente";-0,4775;0,4775
"faixa";-0,4662;0,4662
"percorrer";-0,4775;0,4775
"presente";0,5891;-0,5891
"exigir";-0,249;0,249
"reforma";-0,7444;0,7444
"utilização";-0,7164;0,7164
"segurança";-0,2918;0,2918
"prioridade";-0,5731;0,5731
"tipo";1,0839;-1,0839
"ferido";-0,4775;0,4775
"sobre";-0,731;0,731
"água";-1,5577;1,5577
"100";-1,1462;1,1462
"acesso";-0,3077;0,3077
"cidade";1,393;-1,393
"estrutura";-0,1676;0,1676
"morar";-0,3658;0,3658
"moral";-0,4775;0,4775
"marido";-0,2209;0,2209
"pacto";-0,6208;0,6208
"melhorar";-0,249;0,249
"rio";-0,6233;0,6233
"saúde";2,1757;-2,1757
"abaixo";0,6721;-0,6721
"nós";-1,9584;1,9584
"alegre";-0,1676;0,1676
"madrugada";2,2874;-2,2874
"gente";-1,4621;1,4621
"delegacia";0,8344;-0,8344
"comunidade";-0,205;0,205
"mensagem";1,0064;-1,0064
"foto";0,542;-0,542
"três";-0,5768;0,5768
"entrar";-0,6282;0,6282
"000";1,8321;-1,8321
"formação";-0,1676;0,1676
"bonito";-0,278;0,278
"2";0,665;-0,665
"gerar";-0,278;0,278
"segundo";-1,8547;1,8547
"redação";-0,6686;0,6686
"abrir";0,6986;-0,6986
"geral";-1,0507;1,0507
"regular";-0,1426;0,1426
"alimento";2,3864;-2,3864
"dor";-0,278;0,278
"delegado";-0,6686;0,6686
"anunciar";-0,2209;0,2209
"sozinho";1,1127;-1,1127
"principalmente";1,8667;-1,8667
"suspeita";0,553;-0,553
"marcar";-0,4775;0,4775
"sair";0,2578;-0,2578
"futuro";0,4601;-0,4601
"mínimo";-1,194;1,194
"falar";0,3;-0,3
"apresentação";-0,4775;0,4775
"concluir";-0,1938;0,1938
"durante";12,0556;-12,0556
"proteína";1,8321;-1,8321
"usado";-0,2826;0,2826
"funcionário";1,1454;-1,1454
"encontrar";0,4949;-0,4949
"servir";1,7598;-1,7598
"ir";2,7935;-2,7935
"alimentar";3,6314;-3,6314
"livre";-0,8119;0,8119
"estadual";-1,0985;1,0985
"aparecer";1,6606;-1,6606
"produzir";-0,6022;0,6022
"programa";-0,9211;0,9211
"unidade";-0,6208;0,6208
"personagem";-0,9552;0,9552
"assim";-0,3515;0,3515
"negar";0,553;-0,553
"apontar";-0,554;0,554
"trabalho";-0,3999;0,3999
"tecnologia";-1,2896;1,2896
"erro";-0,4775;0,4775
"baixo";-0,9552;0,9552
"condição";-0,365;0,365
"tarde";-0,401;0,401
"atividade";-0,2259;0,2259
"produto";-0,4318;0,4318
"digital";-0,4775;0,4775
"alerta";1,111;-1,111
"publicar";9,8172;-9,8172
"russo";0,6986;-0,6986
"captação";-0,5253;0,5253
"menor";2,522;-2,522
"menos";0,5053;-0,5053
"sustentável";-0,5253;0,5253
"dia";-0,3159;0,3159
"cozinha";-0,4775;0,4775
"viagem";-1,4329;1,4329
"alto";3,4894;-3,4894
"instituto";1,8239;-1,8239
"bom";-0,5353;0,5353
"realmente";-0,5253;0,5253
"enorme";0,3993;-0,3993
"cérebro";0,4438;-0,4438
"mal";0,4601;-0,4601
"sofrer";-0,2826;0,2826
"mais";-1,2089;1,2089
"maio";-0,1426;0,1426
"significar";1,0064;-1,0064
"janeiro";-0,2259;0,2259
"fazer";-0,3413;0,3413
"chave";-0,1426;0,1426
"org";-0,5731;0,5731
"registrar";-0,5676;0,5676
"atuação";-0,4775;0,4775
"americano";4,9899;-4,9899
"carro";4,7667;-4,7667
"broadcast";-0,6208;0,6208
"subterrâneo";-0,5731;0,5731
"11";0,2198;-0,2198
"10";0,3423;-0,3423
"13";0,2944;-0,2944
"12";-0,1848;0,1848
"15";0,8434;-0,8434
"número";0,7944;-0,7944
"17";1,6727;-1,6727
"16";-0,5731;0,5731
"19";0,3253;-0,3253
"18";1,111;-1,111
"pegar";0,3919;-0,3919
"princípio";-0,4775;0,4775
"aumentar";-0,249;0,249
"cantor";1,1127;-1,1127
"interior";0,4946;-0,4946
"200";0,2668;-0,2668
"normal";0,3993;-0,3993
"digno";-0,4775;0,4775
"show";0,3345;-0,3345
"preciso";-1,0507;1,0507
"população";-0,2265;0,2265
"já";-0,7516;0,7516
"razão";0,2198;-0,2198
"certeza";0,3993;-0,3993
"proposta";-0,3693;0,3693
"achar";-0,8997;0,8997
"quadro";-0,1426;0,1426
"crescimento";-0,3693;0,3693
"arte";-2,1496;2,1496
"família";-1,4006;1,4006
"quatro";0,2645;-0,2645
"psicológico";-0,4775;0,4775
"pai";0,744;-0,744
"então";-0,3515;0,3515
"perto";-0,1848;0,1848
"4";0,542;-0,542
"viver";0,5177;-0,5177
"imagem";1,848;-1,848
"vário";1,2364;-1,2364
"compreender";0,4946;-0,4946
"atender";-0,249;0,249
"sambalanço";-0,4775;0,4775
"empresa";-0,6381;0,6381
"advogado";0,3345;-0,3345
"universidade";0,2198;-0,2198
"nível";-0,7164;0,7164
"papelão";-0,6686;0,6686
"vila";-0,1676;0,1676
"14";-0,3077;0,3077
"clássico";-0,6208;0,6208
"decisão";-0,5253;0,5253
"dificuldade";-0,4334;0,4334
"prever";0,3253;-0,3253
"incluir";0,3092;-0,3092
"criatividade";-0,7164;0,7164
"dez";-1,624;1,624
"morto";-0,2413;0,2413
"morte";2,3405;-2,3405
"distribuir";-0,8119;0,8119
"carreira";-0,9074;0,9074
"sistema";-1,1436;1,1436
"discussão";-1,1462;1,1462
"24";0,3253;-0,3253
"20";0,4623;-0,4623
"21";2,1076;-2,1076
"22";-0,4662;0,4662
"23";-0,2209;0,2209
"respeito";-0,5731;0,5731
"completar";0,4946;-0,4946
"porto";0,6986;-0,6986
"porta";0,915;-0,915
"visitar";-0,1676;0,1676
"prefeito";-0,7164;0,7164
"analisar";-0,5253;0,5253
"verdade";-1,3373;1,3373
"vida";1,1116;-1,1116
"piloto";-1,2896;1,2896
"cada";-0,5317;0,5317
"jogo";0,4471;-0,4471
"dono";0,915;-0,915
"para";-0,7652;0,7652
"conhecer";0,6001;-0,6001
"esgoto";-0,4662;0,4662
"essa";-0,8038;0,8038
"esse";-1,9937;1,9937
"permanecer";-0,278;0,278
"km";-0,2209;0,2209
"valer";-1,3373;1,3373
"carne";0,3747;-0,3747
"ruim";-0,1426;0,1426
"depender";-0,8119;0,8119
"8";0,2944;-0,2944
"meio";-2,2889;2,2889
"restaurante";-0,401;0,401
"tender";-0,1848;0,1848
"filho";1,7913;-1,7913
"andar";0,9517;-0,9517
"parar";0,4245;-0,4245
"declarar";2,2874;-2,2874
"busca";0,2668;-0,2668
"entre";0,6428;-0,6428
"verificar";0,4946;-0,4946
"atentado";-1,1462;1,1462
"comportamento";3,1719;-3,1719
"mostrar";0,609;-0,609
"energia";0,9584;-0,9584
"300";-0,1426;0,1426
"fechado";0,6986;-0,6986
"acompanhar";0,7204;-0,7204
"aquilo";-0,401;0,401
"financeiro";-0,6208;0,6208
"poder";0,35;-0,35
"dinheiro";2,8071;-2,8071
"significativo";-0,2209;0,2209
"produtor";-0,9074;0,9074
"representar";-0,8119;0,8119
"malandro";-0,1426;0,1426
"2008";3,7351;-3,7351
"básico";0,3601;-0,3601
"mecanismo";-0,5253;0,5253
"geração";-0,6686;0,6686
"operação";-1,1462;1,1462
"entender";-1,5762;1,5762
"escola";-2,9142;2,9142
"apresentador";3,2626;-3,2626
"década";-0,7164;0,7164
"luiz";1,0064;-1,0064
"30";-0,6726;0,6726
"preservação";-0,7164;0,7164
"presidente";-0,1919;0,1919
"força";-0,8596;0,8596
"chamado";0,9517;-0,9517
"perceber";0,6273;-0,6273
"caminho";-1,0507;1,0507
"conferir";2,2874;-2,2874
"ideia";-1,1974;1,1974
"guariroba";-1,3851;1,3851
"falta";0,2944;-0,2944
"redução";-0,1938;0,1938
"unido";0,2859;-0,2859
"tso";-0,5731;0,5731
"eua";3,0007;-3,0007
"versão";-0,1676;0,1676
"camus";-1,0985;1,0985
"dan";-0,6686;0,6686
"dar";0,9433;-0,9433
"quê";-0,1676;0,1676
"mato";-0,1938;0,1938
"que";-0,6344;0,6344
"compra";0,6986;-0,6986
"próximo";-0,2101;0,2101
"transação";-0,8119;0,8119
"discutir";-0,249;0,249
"negro";0,2944;-0,2944
"cabeça";0,4601;-0,4601
"atitude";-0,1676;0,1676
"mim";-0,2259;0,2259
"milhão";0,3702;-0,3702
"experiência";0,3601;-0,3601
"seguro";0,4601;-0,4601
"bunuel";-0,8596;0,8596
"controlo";-0,4995;0,4995
"grosso";-0,2209;0,2209
"fator";-0,1938;0,1938
"bruno";-0,249;0,249
"agora";1,0741;-1,0741
"utilizar";-0,4705;0,4705
"manhã";1,3002;-1,3002
"mundo";0,9938;-0,9938
"produtividade";-0,5253;0,5253
"homem";6,3847;-6,3847
"psicopata";-1,3373;1,3373
"novela";-1,0029;1,0029
"sete";0,3601;-0,3601
"resultado";-0,2476;0,2476
"antonio";-1,194;1,194
"executivo";-0,4775;0,4775
"reunir";-0,7641;0,7641
"resolver";0,6986;-0,6986
"consumir";1,111;-1,111
"também";0,4967;-0,4967
"desenvolvimento";-0,6208;0,6208
"encontro";-0,5253;0,5253
"comida";3,6388;-3,6388
"quanto";0,7725;-0,7725
"aberto";-0,401;0,401
"seis";-0,6686;0,6686
"povo";1,111;-1,111
"sempre";-1,4621;1,4621
"tratar";2,6874;-2,6874
"paris";-0,4775;0,4775
"casal";0,4182;-0,4182
"possuir";1,0319;-1,0319
"decidir";2,2605;-2,2605
"acordo";2,1843;-2,1843
"enfrentar";-0,6208;0,6208
"preparar";0,3993;-0,3993
"março";0,2198;-0,2198
"tv";0,2859;-0,2859
"outro";-1,2874;1,2874
"gravar";1,111;-1,111
"hospital";9,026;-9,026
"saber";1,6395;-1,6395
"pouco";0,4818;-0,4818
"me";0,7513;-0,7513
"política";-2,054;2,054
"político";0,2996;-0,2996
"atração";-0,4775;0,4775
"ambos";0,4946;-0,4946
"quantidade";0,242;-0,242
"enviar";0,4946;-0,4946
"london";-0,1938;0,1938
"origem";-0,5731;0,5731
"histórico";-0,6686;0,6686
"fonte";1,2016;-1,2016
"nunca";0,634;-0,634
"matar";1,6046;-1,6046
"acontecer";0,4039;-0,4039
"acima";1,41;-1,41
"poço";-0,5253;0,5253
"movimento";-1,7195;1,7195
