"V1";"V2";"V3";"V4";"V5";"V6"
"  0";"  71";" 0.00";" -11.84";"alcance";"5.785550e-04"
"  3";" 108";" 2.78";" -11.70";"exterior";"6.237696e-04"
"  0";"  70";" 0.00";" -11.68";"tirar";"6.331787e-04"
"  0";"  70";" 0.00";" -11.68";"frigorífico";"6.331787e-04"
"  0";"  70";" 0.00";" -11.68";"bbc";"6.331787e-04"
"  1";"  83";" 1.20";" -11.61";"fiscal";"6.555955e-04"
"  2";"  94";" 2.13";" -11.36";"instituição";"7.494701e-04"
"  0";"  68";" 0.00";" -11.34";"península";"7.585308e-04"
" 13";" 210";" 6.19";" -11.31";"pagamento";"7.700325e-04"
"  4";" 117";" 3.42";" -11.31";"pensar";"7.720792e-04"
" 43";" 479";" 8.98";" -11.29";"ver";"7.810311e-04"
"  1";"  81";" 1.23";" -11.28";"especialista";"7.845675e-04"
" 44";" 487";" 9.03";" -11.23";"dar";"8.044282e-04"
"  3";" 105";" 2.86";" -11.22";"porcento";"8.100935e-04"
"  0";"  67";" 0.00";" -11.17";"rua";"8.303105e-04"
"  1";"  79";" 1.27";" -10.94";"renan";"9.391032e-04"
" 14";" 216";" 6.48";" -10.81";"continuar";"1.007961e-03"
"  5";" 124";" 4.03";" -10.67";"criar";"1.090318e-03"
"  0";"  64";" 0.00";" -10.67";"mercado";"1.089506e-03"
" 21";" 280";" 7.50";" -10.63";"brasileiro";"1.110764e-03"
"  0";"  63";" 0.00";" -10.50";"água";"1.192958e-03"
"  0";"  63";" 0.00";" -10.50";"costa";"1.192958e-03"
"  2";"  88";" 2.27";" -10.38";"palácio";"1.275709e-03"
"  0";"  62";" 0.00";" -10.33";"tensão";"1.306338e-03"
"  7";" 143";" 4.90";" -10.32";"lado";"1.312993e-03"
"  2";"  87";" 2.30";" -10.21";"movimento";"1.394082e-03"
"  2";"  87";" 2.30";" -10.21";"comprar";"1.394082e-03"
"  0";"  61";" 0.00";" -10.17";"ajuda";"1.430613e-03"
" 16";" 230";" 6.96";" -10.16";"eleição";"1.438125e-03"
"  1";"  73";" 1.37";"  -9.95";"território";"1.612698e-03"
"  3";"  97";" 3.09";"  -9.93";"população";"1.626005e-03"
"  3";"  96";" 3.12";"  -9.77";"diálogo";"1.773915e-03"
"  7";" 139";" 5.04";"  -9.73";"importante";"1.812311e-03"
"  2";"  84";" 2.38";"  -9.72";"resolver";"1.819570e-03"
" 13";" 198";" 6.57";"  -9.68";"declarar";"1.862511e-03"
"  6";" 128";" 4.69";"  -9.64";"assunto";"1.900066e-03"
"  2";"  83";" 2.41";"  -9.56";"agência";"1.988627e-03"
"  0";"  57";" 0.00";"  -9.50";"putin";"2.059571e-03"
"  2";"  82";" 2.44";"  -9.40";"procurar";"2.173455e-03"
"  2";"  82";" 2.44";"  -9.40";"sanção";"2.173455e-03"
"  6";" 126";" 4.76";"  -9.34";"mudança";"2.237808e-03"
"  0";"  56";" 0.00";"  -9.33";"alckmin";"2.256548e-03"
" 11";" 176";" 6.25";"  -9.31";"executivo";"2.279220e-03"
"  9";" 156";" 5.77";"  -9.26";"sair";"2.341535e-03"
"  4";" 104";" 3.85";"  -9.26";"caixa";"2.343057e-03"
" 17";" 232";" 7.33";"  -9.23";"tempo";"2.386607e-03"
" 12";" 185";" 6.49";"  -9.22";"econômico";"2.392031e-03"
"  0";"  55";" 0.00";"  -9.16";"coreano";"2.472619e-03"
"  0";"  54";" 0.00";"  -8.99";"seul";"2.709669e-03"
"  1";"  67";" 1.49";"  -8.95";"financeiro";"2.776016e-03"
" 15";" 211";" 7.11";"  -8.91";"valor";"2.830788e-03"
"  6";" 123";" 4.88";"  -8.90";"atingir";"2.858467e-03"
" 32";" 362";" 8.84";"  -8.88";"falar";"2.884774e-03"
"  1";"  66";" 1.52";"  -8.78";"pacífico";"3.039824e-03"
" 10";" 162";" 6.17";"  -8.72";"claro";"3.139790e-03"
"  5";" 111";" 4.50";"  -8.67";"jornal";"3.229435e-03"
"  0";"  52";" 0.00";"  -8.66";"vereador";"3.255224e-03"
"  0";"  52";" 0.00";"  -8.66";"mantega";"3.255224e-03"
"  0";"  52";" 0.00";"  -8.66";"time";"3.255224e-03"
"  3";"  89";" 3.37";"  -8.65";"mensagem";"3.262269e-03"
"  2";"  77";" 2.60";"  -8.58";"f";"3.391111e-03"
"  0";"  51";" 0.00";"  -8.49";"avião";"3.568539e-03"
"  4";"  99";" 4.04";"  -8.48";"área";"3.585056e-03"
"  4";"  99";" 4.04";"  -8.48";"certo";"3.585056e-03"
" 10";" 160";" 6.25";"  -8.45";"sociedade";"3.649445e-03"
"  1";"  64";" 1.56";"  -8.45";"negócio";"3.645944e-03"
"  1";"  64";" 1.56";"  -8.45";"capacidade";"3.645944e-03"
"  1";"  64";" 1.56";"  -8.45";"assad";"3.645944e-03"
" 20";" 252";" 7.94";"  -8.34";"campanha";"3.871319e-03"
"  3";"  87";" 3.45";"  -8.34";"doação";"3.882245e-03"
"  0";"  50";" 0.00";"  -8.32";"popular";"3.912498e-03"
"  2";"  75";" 2.67";"  -8.26";"irmão";"4.052481e-03"
"  2";"  75";" 2.67";"  -8.26";"perguntar";"4.052481e-03"
"  3";"  86";" 3.49";"  -8.18";"negociação";"4.235046e-03"
"  0";"  49";" 0.00";"  -8.16";"sucesso";"4.290167e-03"
"  7";" 128";" 5.47";"  -8.13";"trabalhar";"4.361584e-03"
"  1";"  62";" 1.61";"  -8.12";"saud";"4.374468e-03"
"  2";"  74";" 2.70";"  -8.10";"solução";"4.430308e-03"
"  2";"  74";" 2.70";"  -8.10";"nação";"4.430308e-03"
"  0";"  48";" 0.00";"  -7.99";"vender";"4.704928e-03"
"  1";"  61";" 1.64";"  -7.96";"disputa";"4.792299e-03"
"  1";"  61";" 1.64";"  -7.96";"bancada";"4.792299e-03"
"  8";" 136";" 5.88";"  -7.84";"discurso";"5.100950e-03"
"  0";"  47";" 0.00";"  -7.82";"desenvolvimento";"5.160514e-03"
"  0";"  47";" 0.00";"  -7.82";"morrer";"5.160514e-03"
"  0";"  47";" 0.00";"  -7.82";"guido";"5.160514e-03"
"  1";"  60";" 1.67";"  -7.79";"comunicado";"5.250554e-03"
"  3";"  83";" 3.61";"  -7.71";"avaliar";"5.497376e-03"
" 15";" 201";" 7.46";"  -7.66";"maior";"5.648090e-03"
"  0";"  46";" 0.00";"  -7.66";"duro";"5.661044e-03"
"  0";"  46";" 0.00";"  -7.66";"porta_aviões";"5.661044e-03"
"  0";"  46";" 0.00";"  -7.66";"marqueteiro";"5.661044e-03"
"  0";"  46";" 0.00";"  -7.66";"carl";"5.661044e-03"
" 46";" 467";" 9.85";"  -7.63";"pessoa";"5.737224e-03"
"  1";"  59";" 1.69";"  -7.63";"destruir";"5.753215e-03"
"  2";"  71";" 2.82";"  -7.61";"conflito";"5.789913e-03"
"  9";" 144";" 6.25";"  -7.59";"atual";"5.857088e-03"
" 20";" 245";" 8.16";"  -7.53";"segurança";"6.064937e-03"
"  0";"  45";" 0.00";"  -7.49";"assessor";"6.211074e-03"
"  0";"  45";" 0.00";"  -7.49";"repassar";"6.211074e-03"
"  0";"  45";" 0.00";"  -7.49";"emenda";"6.211074e-03"
"  0";"  45";" 0.00";"  -7.49";"proteger";"6.211074e-03"
"  1";"  58";" 1.72";"  -7.46";"saída";"6.304662e-03"
"  1";"  58";" 1.72";"  -7.46";"humano";"6.304662e-03"
"  1";"  58";" 1.72";"  -7.46";"bomba";"6.304662e-03"
"  2";"  70";" 2.86";"  -7.45";"centro";"6.330713e-03"
"  7";" 123";" 5.69";"  -7.41";"governador";"6.472556e-03"
"  5";" 102";" 4.90";"  -7.32";"contrato";"6.802411e-03"
"  0";"  44";" 0.00";"  -7.32";"global";"6.815632e-03"
"  0";"  44";" 0.00";"  -7.32";"estratégico";"6.815632e-03"
"  0";"  44";" 0.00";"  -7.32";"vinson";"6.815632e-03"
" 11";" 161";" 6.83";"  -7.31";"mostrar";"6.872455e-03"
"  1";"  57";" 1.75";"  -7.30";"domingo";"6.909720e-03"
"  8";" 132";" 6.06";"  -7.29";"exemplo";"6.943383e-03"
" 10";" 151";" 6.62";"  -7.24";"melhor";"7.128695e-03"
"  0";"  43";" 0.00";"  -7.15";"lourar";"7.480284e-03"
"  0";"  43";" 0.00";"  -7.15";"classe";"7.480284e-03"
"  0";"  43";" 0.00";"  -7.15";"europa";"7.480284e-03"
"  7";" 121";" 5.79";"  -7.13";"entregar";"7.572959e-03"
"  2";"  68";" 2.94";"  -7.13";"seguinte";"7.569519e-03"
"  2";"  68";" 2.94";"  -7.13";"caminho";"7.569519e-03"
"  1";"  56";" 1.79";"  -7.13";"mal";"7.573706e-03"
" 10";" 150";" 6.67";"  -7.11";"acreditar";"7.673185e-03"
" 12";" 168";" 7.14";"  -7.00";"apoio";"8.149209e-03"
"  0";"  42";" 0.00";"  -6.99";"mar";"8.211183e-03"
"  0";"  42";" 0.00";"  -6.99";"norte_coreanos";"8.211183e-03"
"  2";"  67";" 2.99";"  -6.97";"economia";"8.277598e-03"
"  1";"  55";" 1.82";"  -6.97";"saúde";"8.302474e-03"
"  2";"  67";" 2.99";"  -6.97";"oposição";"8.277598e-03"
"  1";"  55";" 1.82";"  -6.97";"desenvolver";"8.302474e-03"
"  4";"  89";" 4.49";"  -6.95";"ideia";"8.363419e-03"
"  3";"  78";" 3.85";"  -6.93";"capaz";"8.489355e-03"
" 11";" 158";" 6.96";"  -6.92";"proposta";"8.532875e-03"
"  2";"  66";" 3.03";"  -6.81";"enfrentar";"9.052317e-03"
"  2";"  66";" 3.03";"  -6.81";"olhar";"9.052317e-03"
"  2";"  66";" 3.03";"  -6.81";"ameaçar";"9.052317e-03"
"  4";"  88";" 4.55";"  -6.80";"setor";"9.099974e-03"
"  3";"  77";" 3.90";"  -6.77";"secretário";"9.259748e-03"
"  2";"  65";" 3.08";"  -6.65";"obra";"9.899999e-03"
"  0";"  40";" 0.00";"  -6.65";"estudo";"9.899712e-03"
"  0";"  40";" 0.00";"  -6.65";"calheiros";"9.899712e-03"
"  0";"  40";" 0.00";"  -6.65";"general";"9.899712e-03"
"  0";"  40";" 0.00";"  -6.65";"fraco";"9.899712e-03"
"  0";"  40";" 0.00";"  -6.65";"américa";"9.899712e-03"
"  0";"  40";" 0.00";"  -6.65";"dividir";"9.899712e-03"
"  0";"  40";" 0.00";"  -6.65";"tillerson";"9.899712e-03"
"  1";"  53";" 1.89";"  -6.64";"ligar";"9.980839e-03"
" 30";" 323";" 9.29";"  -6.63";"ficar";"1.002292e-02"
"  3";"  76";" 3.95";"  -6.62";"apoiar";"1.009988e-02"
"  4";"  86";" 4.65";"  -6.50";"assumir";"1.077134e-02"
"  4";"  86";" 4.65";"  -6.50";"plano";"1.077134e-02"
"  0";"  39";" 0.00";"  -6.49";"rocha";"1.087325e-02"
"  2";"  64";" 3.12";"  -6.49";"combate";"1.082757e-02"
"  0";"  39";" 0.00";"  -6.49";"alertar";"1.087325e-02"
"  0";"  39";" 0.00";"  -6.49";"doleiro";"1.087325e-02"
"  0";"  39";" 0.00";"  -6.49";"norte_americano";"1.087325e-02"
"  1";"  52";" 1.92";"  -6.47";"agricultura";"1.094540e-02"
" 16";" 200";" 8.00";"  -6.46";"pmdb";"1.105947e-02"
"  3";"  75";" 4.00";"  -6.46";"negociar";"1.101604e-02"
" 28";" 304";" 9.21";"  -6.43";"momento";"1.124306e-02"
"  8";" 125";" 6.40";"  -6.33";"rede";"1.184272e-02"
"  8";" 125";" 6.40";"  -6.33";"vida";"1.184272e-02"
"  0";"  38";" 0.00";"  -6.32";"nível";"1.194503e-02"
"  0";"  38";" 0.00";"  -6.32";"comercial";"1.194503e-02"
"  0";"  38";" 0.00";"  -6.32";"jovem";"1.194503e-02"
"  0";"  38";" 0.00";"  -6.32";"eunício";"1.194503e-02"
"  0";"  38";" 0.00";"  -6.32";"ditador";"1.194503e-02"
"  0";"  38";" 0.00";"  -6.32";"norte_coreana";"1.194503e-02"
"  3";"  74";" 4.05";"  -6.31";"prefeito";"1.201508e-02"
"  1";"  51";" 1.96";"  -6.31";"meirelles";"1.200483e-02"
"  6";" 105";" 5.71";"  -6.28";"chefe";"1.218633e-02"
"  0";"  37";" 0.00";"  -6.15";"mina";"1.312536e-02"
"  0";"  37";" 0.00";"  -6.15";"fogo";"1.312536e-02"
"  0";"  37";" 0.00";"  -6.15";"compromisso";"1.312536e-02"
"  0";"  37";" 0.00";"  -6.15";"suíço";"1.312536e-02"
"  0";"  37";" 0.00";"  -6.15";"uss";"1.312536e-02"
"  7";" 113";" 6.19";"  -6.02";"empreiteiro";"1.411180e-02"
"  2";"  61";" 3.28";"  -6.02";"prometer";"1.416923e-02"
"  0";"  36";" 0.00";"  -5.99";"fácil";"1.442566e-02"
"  0";"  36";" 0.00";"  -5.99";"nobre";"1.442566e-02"
"  0";"  36";" 0.00";"  -5.99";"errado";"1.442566e-02"
"  0";"  36";" 0.00";"  -5.99";"analista";"1.442566e-02"
"  0";"  36";" 0.00";"  -5.99";"advertir";"1.442566e-02"
"  1";"  49";" 2.04";"  -5.98";"controlar";"1.444752e-02"
"  1";"  49";" 2.04";"  -5.98";"temer";"1.444752e-02"
"  1";"  49";" 2.04";"  -5.98";"pressão";"1.444752e-02"
" 19";" 222";" 8.56";"  -5.95";"semana";"1.473265e-02"
"  4";"  82";" 4.88";"  -5.91";"bolsonaro";"1.507887e-02"
"  5";"  92";" 5.43";"  -5.87";"cidadão";"1.543313e-02"
"  5";"  92";" 5.43";"  -5.87";"notícia";"1.543313e-02"
"  5";"  92";" 5.43";"  -5.87";"resposta";"1.543313e-02"
" 26";" 281";" 9.25";"  -5.83";"chegar";"1.577707e-02"
"  1";"  48";" 2.08";"  -5.82";"pesquisa";"1.585300e-02"
"  1";"  48";" 2.08";"  -5.82";"paz";"1.585300e-02"
"  1";"  48";" 2.08";"  -5.82";"japonês";"1.585300e-02"
"  0";"  35";" 0.00";"  -5.82";"jinping";"1.585864e-02"
"  0";"  35";" 0.00";"  -5.82";"jon_un";"1.585864e-02"
"  0";"  35";" 0.00";"  -5.82";"intercontinental";"1.585864e-02"
" 12";" 158";" 7.59";"  -5.76";"sistema";"1.636502e-02"
"  6";" 101";" 5.94";"  -5.72";"senhor";"1.673059e-02"
"  2";"  59";" 3.39";"  -5.70";"fechar";"1.695645e-02"
"  2";"  59";" 3.39";"  -5.70";"tucano";"1.695645e-02"
"  2";"  59";" 3.39";"  -5.70";"esquerdo";"1.695645e-02"
"  1";"  47";" 2.13";"  -5.66";"obama";"1.739802e-02"
"  0";"  34";" 0.00";"  -5.65";"crédito";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"site";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"inteligência";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"cabeça";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"wesley";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"asiático";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"canal";"1.743845e-02"
"  0";"  34";" 0.00";"  -5.65";"islâmico";"1.743845e-02"
" 43";" 419";"10.26";"  -5.59";"delação";"1.809309e-02"
"  2";"  58";" 3.45";"  -5.54";"funcionar";"1.855088e-02"
"  2";"  58";" 3.45";"  -5.54";"significar";"1.855088e-02"
"  1";"  46";" 2.17";"  -5.49";"doria";"1.909684e-02"
"  1";"  46";" 2.17";"  -5.49";"trabalhista";"1.909684e-02"
"  1";"  46";" 2.17";"  -5.49";"preocupado";"1.909684e-02"
" 25";" 269";" 9.29";"  -5.48";"passar";"1.923045e-02"
"  0";"  33";" 0.00";"  -5.48";"eleitor";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"operador";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"sigla";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"venezuela";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"frança";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"submarino";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"planilha";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"irã";"1.918084e-02"
"  0";"  33";" 0.00";"  -5.48";"foguete";"1.918084e-02"
"  6";"  99";" 6.06";"  -5.45";"número";"1.958610e-02"
" 46";" 441";"10.43";"  -5.40";"querer";"2.011467e-02"
"  3";"  68";" 4.41";"  -5.39";"cara";"2.021747e-02"
"  2";"  57";" 3.51";"  -5.39";"livro";"2.029636e-02"
"  1";"  45";" 2.22";"  -5.33";"liderança";"2.096521e-02"
" 46";" 440";"10.45";"  -5.32";"novo";"2.106019e-02"
"  0";"  32";" 0.00";"  -5.32";"jogar";"2.110336e-02"
"  0";"  32";" 0.00";"  -5.32";"ruim";"2.110336e-02"
"  0";"  32";" 0.00";"  -5.32";"reino";"2.110336e-02"
"  0";"  32";" 0.00";"  -5.32";"potência";"2.110336e-02"
"  0";"  32";" 0.00";"  -5.32";"pentágono";"2.110336e-02"
"  0";"  32";" 0.00";"  -5.32";"bashar";"2.110336e-02"
"  6";"  98";" 6.12";"  -5.31";"geral";"2.118675e-02"
"  6";"  98";" 6.12";"  -5.31";"ganhar";"2.118675e-02"
"  3";"  67";" 4.48";"  -5.24";"pai";"2.204717e-02"
"  2";"  56";" 3.57";"  -5.23";"agenda";"2.220735e-02"
"  2";"  56";" 3.57";"  -5.23";"cúpula";"2.220735e-02"
"  6";"  97";" 6.19";"  -5.17";"diretor";"2.291450e-02"
"  1";"  44";" 2.27";"  -5.17";"peemedebista";"2.302061e-02"
"  1";"  44";" 2.27";"  -5.17";"dificuldade";"2.302061e-02"
"  1";"  44";" 2.27";"  -5.17";"via";"2.302061e-02"
"  1";"  44";" 2.27";"  -5.17";"constitucional";"2.302061e-02"
"  1";"  44";" 2.27";"  -5.17";"cenário";"2.302061e-02"
"  0";"  31";" 0.00";"  -5.15";"europeu";"2.322561e-02"
"  0";"  31";" 0.00";"  -5.15";"serra";"2.322561e-02"
"  0";"  31";" 0.00";"  -5.15";"jair";"2.322561e-02"
"  0";"  31";" 0.00";"  -5.15";"diplomático";"2.322561e-02"
"  7";" 106";" 6.60";"  -5.09";"planalto";"2.412410e-02"
"  7";" 106";" 6.60";"  -5.09";"oficial";"2.412410e-02"
"  2";"  55";" 3.64";"  -5.07";"pronto";"2.429967e-02"
" 12";" 152";" 7.89";"  -5.05";"palocci";"2.461775e-02"
" 12";" 152";" 7.89";"  -5.05";"premiar";"2.461775e-02"
"  4";"  76";" 5.26";"  -5.03";"tema";"2.491567e-02"
"  1";"  43";" 2.33";"  -5.00";"perigoso";"2.528237e-02"
"  1";"  43";" 2.33";"  -5.00";"jogo";"2.528237e-02"
"  9";" 124";" 7.26";"  -4.98";"tipo";"2.565885e-02"
"  0";"  30";" 0.00";"  -4.98";"comércio";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"diferença";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"viajar";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"levantar";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"indicado";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"sinal";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"pequim";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"ocidente";"2.556948e-02"
"  0";"  30";" 0.00";"  -4.98";"moscou";"2.556948e-02"
"  6";"  95";" 6.32";"  -4.90";"preciso";"2.679064e-02"
"  4";"  75";" 5.33";"  -4.89";"conversar";"2.708216e-02"
"  4";"  75";" 5.33";"  -4.89";"estratégia";"2.708216e-02"
"  1";"  42";" 2.38";"  -4.84";"embaixador";"2.777191e-02"
"  1";"  42";" 2.38";"  -4.84";"parar";"2.777191e-02"
"  0";"  29";" 0.00";"  -4.82";"andar";"2.815947e-02"
"  0";"  29";" 0.00";"  -4.82";"comunidade";"2.815947e-02"
"  0";"  29";" 0.00";"  -4.82";"franco";"2.815947e-02"
"  0";"  29";" 0.00";"  -4.82";"século";"2.815947e-02"
"  0";"  29";" 0.00";"  -4.82";"caro";"2.815947e-02"
"  0";"  29";" 0.00";"  -4.82";"liderar";"2.815947e-02"
