"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"86";86;0;0;0;0;0;0;0;0;0
"87";87;0;0;0;0;0;0;0;0;0
"88";88;0;0;0;0;0;0;0;0;0
"89";89;0;0;0;0;0;0;0;0;0
"90";90;0;0;0;0;0;0;3;3;3
"91";91;0;0;0;0;0;0;3;3;3
"92";92;0;0;0;0;0;0;3;3;3
"93";93;0;0;0;0;0;0;4;4;4
"94";94;0;0;0;0;0;0;4;4;4
"95";95;0;0;0;0;0;0;3;3;3
"96";96;0;0;0;0;0;0;0;0;0
"97";97;0;0;0;0;0;0;0;0;0
"98";98;0;0;0;0;0;0;3;3;3
"99";99;0;0;0;0;0;0;0;0;0
"100";100;0;0;0;0;0;0;0;0;0
"101";101;0;0;5;5;5;5;5;5;5
"102";102;0;0;0;0;0;0;3;3;3
"103";103;6;6;6;6;6;6;6;6;6
"104";104;6;6;6;6;6;6;6;6;6
"105";105;6;6;6;6;6;6;6;6;6
"106";106;6;6;6;6;6;6;6;6;6
"107";107;6;6;6;6;6;6;6;6;6
"108";108;6;6;6;6;6;6;6;6;6
"109";109;6;6;6;6;6;6;6;6;6
"110";110;0;0;0;0;0;0;3;3;3
"111";111;0;0;0;0;0;0;0;0;1
"112";112;0;0;0;0;0;0;0;0;1
"113";113;0;0;0;0;0;0;4;4;4
"114";114;0;0;0;0;0;0;0;0;0
"115";115;0;0;5;5;5;5;5;5;5
"116";116;0;0;0;0;0;0;0;0;1
"117";117;0;0;0;0;0;0;0;0;0
"118";118;0;0;0;0;0;0;0;0;1
"119";119;0;0;0;0;0;0;0;0;0
"120";120;0;0;0;0;0;0;4;4;4
"121";121;0;0;0;0;0;0;3;3;3
"122";122;0;0;0;0;0;0;4;4;4
"123";123;0;0;0;0;0;0;3;3;3
"124";124;6;6;6;6;6;6;6;6;6
"125";125;0;0;0;0;0;0;3;3;3
"126";126;0;0;0;0;0;0;0;0;0
"127";127;0;0;0;0;0;0;0;0;1
"128";128;0;0;0;0;0;0;0;0;0
"129";129;0;0;5;5;5;5;5;5;5
"130";130;0;0;0;0;0;0;3;3;3
"131";131;0;0;0;0;0;0;4;4;4
"132";132;0;0;0;0;0;0;4;4;4
"133";133;0;0;0;0;0;0;0;0;0
"134";134;0;0;0;0;0;0;3;3;3
"135";135;6;6;6;6;6;6;6;6;6
"136";136;0;0;5;5;5;5;5;5;5
"137";137;0;0;0;0;0;0;0;0;0
"138";138;0;0;0;0;0;0;0;0;0
"139";139;0;0;0;0;0;0;0;0;0
"140";140;0;0;0;0;0;0;3;3;3
"141";141;0;0;0;0;0;0;3;3;3
"142";142;0;0;5;5;5;5;5;5;5
"143";143;0;0;0;0;0;0;3;3;3
"144";144;0;0;0;0;0;0;4;4;4
"145";145;0;0;0;0;0;0;3;3;3
"146";146;0;0;0;0;0;0;3;3;3
"147";147;0;0;0;0;0;0;3;3;3
"148";148;0;0;0;0;0;0;3;3;3
"149";149;0;0;0;0;0;0;3;3;3
"150";150;0;0;0;0;0;0;0;0;0
"151";151;0;0;0;0;0;0;0;2;2
"152";152;0;0;0;0;0;0;0;2;2
"153";153;0;0;0;0;0;0;0;2;2
"154";154;0;0;5;5;5;5;5;5;5
"155";155;0;0;0;0;0;0;0;2;2
"156";156;0;0;0;0;0;0;3;3;3
"157";157;0;0;0;0;0;0;0;2;2
"158";158;0;0;0;0;0;0;4;4;4
"159";159;0;0;0;0;0;0;0;0;1
"160";160;0;0;0;0;0;0;0;0;0
"161";161;0;0;0;0;0;0;0;0;1
"162";162;0;0;0;0;0;0;4;4;4
"163";163;0;0;0;0;0;0;4;4;4
"164";164;0;0;0;0;0;0;0;0;0
"165";165;0;0;0;0;0;0;0;2;2
"166";166;0;0;0;0;0;0;0;0;0
"167";167;0;0;0;0;0;0;0;2;2
"168";168;0;0;0;0;0;0;0;0;0
"169";169;0;0;0;0;0;0;4;4;4
"170";170;0;0;0;0;0;0;4;4;4
"171";171;0;0;0;0;0;0;0;0;0
"172";172;0;0;0;0;0;0;0;0;1
"173";173;0;0;0;0;0;0;0;0;0
"174";174;0;0;5;5;5;5;5;5;5
"175";175;0;0;0;0;0;0;4;4;4
"176";176;0;0;0;0;0;0;0;2;2
"177";177;0;0;0;0;0;0;0;2;2
"178";178;0;0;0;0;0;0;4;4;4
"179";179;0;0;0;0;0;0;4;4;4
"180";180;0;0;0;0;0;0;0;0;0
"181";181;0;0;0;0;0;0;0;2;2
"182";182;0;0;0;0;0;0;0;0;0
"183";183;6;6;6;6;6;6;6;6;6
"184";184;0;0;0;0;0;0;4;4;4
"185";185;0;0;0;0;0;0;4;4;4
"186";186;0;0;0;0;0;0;4;4;4
"187";187;0;0;0;0;0;0;0;0;0
"188";188;0;0;0;0;0;0;0;0;0
"189";189;0;0;0;0;0;0;4;4;4
"190";190;0;0;0;0;0;0;0;0;0
"191";191;0;0;0;0;0;0;0;0;0
"192";192;0;0;0;0;0;0;0;0;1
"193";193;0;0;0;0;0;0;0;0;1
"194";194;0;0;0;0;0;0;3;3;3
"195";195;0;0;0;0;0;0;3;3;3
"196";196;0;0;0;0;0;0;3;3;3
"197";197;0;0;0;0;0;0;3;3;3
"198";198;0;0;0;0;0;0;0;0;1
"199";199;0;0;0;0;0;0;0;0;1
"200";200;0;0;0;0;0;0;0;0;1
"201";201;0;0;0;0;0;0;4;4;4
"202";202;0;0;0;0;0;0;3;3;3
"203";203;0;0;0;0;0;0;0;0;0
"204";204;0;0;0;0;0;0;0;0;0
"205";205;0;0;0;0;0;0;0;0;0
"206";206;0;0;0;0;0;0;3;3;3
"207";207;0;0;0;0;0;0;0;0;0
"208";208;0;0;0;0;0;0;3;3;3
"209";209;0;0;0;0;0;0;3;3;3
"210";210;0;0;0;0;0;0;0;0;0
"211";211;0;0;5;5;5;5;5;5;5
"212";212;0;0;5;5;5;5;5;5;5
"213";213;0;0;5;5;5;5;5;5;5
"214";214;0;0;5;5;5;5;5;5;5
"215";215;0;0;0;0;0;0;0;2;2
"216";216;0;0;0;0;0;0;0;2;2
"217";217;0;0;0;0;0;0;0;2;2
"218";218;0;0;0;0;0;0;0;0;0
"219";219;0;0;0;0;0;0;0;0;0
"220";220;0;0;0;0;0;0;0;2;2
"221";221;0;0;0;0;0;0;3;3;3
"222";222;0;0;0;0;0;0;0;0;0
"223";223;0;0;0;0;0;0;0;0;1
"224";224;0;0;0;0;0;0;4;4;4
"225";225;0;0;0;0;0;0;0;0;0
"226";226;0;0;0;0;0;0;4;4;4
"227";227;0;0;0;0;0;0;0;2;2
"228";228;0;0;0;0;0;0;0;0;0
"229";229;0;0;0;0;0;0;0;0;0
"230";230;0;0;0;0;0;0;0;0;0
"231";231;0;0;0;0;0;0;0;2;2
"232";232;0;0;0;0;0;0;0;0;0
"233";233;0;0;0;0;0;0;0;0;0
"234";234;0;0;0;0;0;0;0;0;0
"235";235;0;0;0;0;0;0;0;2;2
"236";236;0;0;0;0;0;0;0;2;2
"237";237;0;0;0;0;0;0;0;0;0
"238";238;0;0;0;0;0;0;0;2;2
"239";239;0;0;0;0;0;0;0;2;2
"240";240;0;0;0;0;0;0;3;3;3
"241";241;0;0;0;0;0;0;0;0;0
"242";242;0;0;0;0;0;0;0;0;0
"243";243;0;0;0;0;0;0;3;3;3
"244";244;0;0;0;0;0;0;0;0;0
"245";245;0;0;0;0;0;0;4;4;4
"246";246;0;0;0;0;0;0;3;3;3
"247";247;0;0;5;5;5;5;5;5;5
"248";248;0;0;0;0;0;0;0;0;0
"249";249;0;0;0;0;0;0;0;0;1
"250";250;0;0;0;0;0;0;0;0;1
"251";251;0;0;0;0;0;0;0;2;2
"252";252;0;0;0;0;0;0;0;2;2
"253";253;0;0;0;0;0;0;0;2;2
"254";254;0;0;0;0;0;0;3;3;3
"255";255;0;0;0;0;0;0;3;3;3
"256";256;0;0;0;0;0;0;3;3;3
"257";257;0;0;0;0;0;0;3;3;3
"258";258;0;0;0;0;0;0;0;0;1
"259";259;0;0;0;0;0;0;0;0;1
"260";260;0;0;0;0;0;0;0;0;1
"261";261;0;0;0;0;0;0;4;4;4
"262";262;0;0;0;0;0;0;0;0;0
"263";263;0;0;0;0;0;0;4;4;4
"264";264;0;0;0;0;0;0;0;0;0
"265";265;0;0;0;0;0;0;3;3;3
"266";266;0;0;0;0;0;0;4;4;4
"267";267;0;0;0;0;0;0;4;4;4
"268";268;0;0;0;0;0;0;0;0;0
"269";269;0;0;0;0;0;0;0;0;0
"270";270;0;0;0;0;0;0;4;4;4
"271";271;0;0;0;0;0;0;0;0;0
"272";272;0;0;0;0;0;0;0;2;2
"273";273;0;0;0;0;0;0;0;2;2
"274";274;0;0;0;0;0;0;3;3;3
"275";275;0;0;0;0;0;0;4;4;4
"276";276;0;0;0;0;0;0;3;3;3
"277";277;0;0;0;0;0;0;3;3;3
"278";278;0;0;0;0;0;0;4;4;4
"279";279;0;0;0;0;0;0;3;3;3
"280";280;0;0;0;0;0;0;3;3;3
"281";281;0;0;0;0;0;0;0;0;0
"282";282;0;0;0;0;0;0;0;0;0
"283";283;0;0;0;0;0;0;0;0;0
"284";284;0;0;0;0;0;0;4;4;4
"285";285;0;0;0;0;0;0;4;4;4
"286";286;0;0;0;0;0;0;4;4;4
"287";287;0;0;0;0;0;0;3;3;3
"288";288;0;0;0;0;0;0;4;4;4
"289";289;0;0;0;0;0;0;0;2;2
"290";290;0;0;0;0;0;0;0;0;0
"291";291;0;0;0;0;0;0;0;2;2
"292";292;0;0;0;0;0;0;0;0;0
"293";293;0;0;0;0;0;0;0;0;0
"294";294;0;0;0;0;0;0;0;0;0
"295";295;0;0;0;0;0;0;0;0;1
"296";296;0;0;0;0;0;0;0;0;1
"297";297;0;0;0;0;0;0;0;0;1
"298";298;0;0;0;0;0;0;0;0;1
"299";299;0;0;0;0;0;0;0;0;1
"300";300;0;0;0;0;0;0;0;0;1
"301";301;0;0;0;0;0;0;0;2;2
"302";302;0;0;0;0;0;0;0;0;1
"303";303;0;0;0;0;0;0;0;2;2
"304";304;0;0;0;0;0;0;0;2;2
"305";305;0;0;0;0;0;0;0;2;2
"306";306;0;0;0;0;0;0;0;0;1
"307";307;0;0;0;0;0;0;0;0;1
"308";308;0;0;0;0;0;0;0;0;1
"309";309;0;0;0;0;0;0;0;0;0
"310";310;0;0;0;0;0;0;0;0;0
"311";311;0;0;0;0;0;0;3;3;3
"312";312;0;0;0;0;0;0;0;0;1
"313";313;0;0;0;0;0;0;3;3;3
"314";314;0;0;0;0;0;0;0;0;1
"315";315;0;0;0;0;0;0;4;4;4
"316";316;0;0;0;0;0;0;4;4;4
"317";317;0;0;0;0;0;0;0;0;0
"318";318;0;0;0;0;0;0;0;0;0
"319";319;0;0;0;0;0;0;0;0;0
"320";320;0;0;0;0;0;0;3;3;3
"321";321;0;0;0;0;0;0;0;0;0
"322";322;0;0;0;0;0;0;4;4;4
"323";323;0;0;0;0;0;0;0;0;0
"324";324;0;0;0;0;0;0;0;0;0
"325";325;0;0;0;0;0;0;3;3;3
"326";326;0;0;0;0;0;0;0;0;0
"327";327;0;0;0;0;0;0;0;2;2
"328";328;0;0;0;0;0;0;0;0;0
"329";329;0;0;0;0;0;0;0;0;0
"330";330;0;0;0;0;0;0;0;0;1
"331";331;0;0;0;0;0;0;0;2;2
"332";332;0;0;0;0;0;0;0;0;0
"333";333;0;0;0;0;0;0;0;0;1
"334";334;0;0;0;0;0;0;3;3;3
"335";335;0;0;0;0;0;0;0;0;1
"336";336;0;0;0;0;0;0;0;0;1
"337";337;0;0;0;0;0;0;0;0;1
"338";338;0;0;0;0;0;0;3;3;3
"339";339;0;0;0;0;0;0;0;0;0
"340";340;0;0;0;0;0;0;3;3;3
"341";341;0;0;0;0;0;0;3;3;3
"342";342;0;0;0;0;0;0;0;2;2
"343";343;0;0;0;0;0;0;0;2;2
"344";344;0;0;0;0;0;0;0;2;2
"345";345;0;0;0;0;0;0;3;3;3
"346";346;0;0;0;0;0;0;0;0;0
"347";347;0;0;5;5;5;5;5;5;5
"348";348;0;0;5;5;5;5;5;5;5
"349";349;0;0;0;0;0;0;3;3;3
"350";350;0;0;5;5;5;5;5;5;5
"351";351;0;0;0;0;0;0;0;0;0
"352";352;0;0;0;0;0;0;0;0;0
"353";353;0;0;0;0;0;0;0;2;2
"354";354;0;0;0;0;0;0;0;0;0
"355";355;0;0;0;0;0;0;4;4;4
"356";356;0;0;0;0;0;0;0;0;0
"357";357;0;0;0;0;0;0;0;0;0
"358";358;0;0;0;0;0;0;3;3;3
"359";359;0;0;0;0;0;0;3;3;3
"360";360;0;0;0;0;0;0;0;0;0
"361";361;0;0;0;0;0;0;0;0;0
"362";362;0;0;0;0;0;0;0;2;2
"363";363;0;0;0;0;0;0;0;0;0
"364";364;0;0;0;0;0;0;3;3;3
"365";365;0;0;0;0;0;0;0;0;1
"366";366;0;0;0;0;0;0;0;0;0
"367";367;0;0;0;0;0;0;0;0;1
"368";368;0;0;0;0;0;0;0;2;2
"369";369;0;0;0;0;0;0;0;2;2
"370";370;0;0;0;0;0;0;0;2;2
"371";371;0;0;0;0;0;0;0;2;2
"372";372;0;0;0;0;0;0;0;2;2
"373";373;0;0;0;0;0;0;0;2;2
"374";374;0;0;0;0;0;0;3;3;3
"375";375;0;0;0;0;0;0;0;0;0
"376";376;0;0;0;0;0;0;3;3;3
"377";377;0;0;5;5;5;5;5;5;5
"378";378;0;0;0;0;0;0;0;2;2
"379";379;0;0;0;0;0;0;0;2;2
"380";380;0;0;0;0;0;0;0;2;2
"381";381;0;0;0;0;0;0;0;2;2
"382";382;0;0;0;0;0;0;3;3;3
"383";383;0;0;0;0;0;0;0;2;2
"384";384;0;0;0;0;0;0;0;2;2
"385";385;0;0;0;0;0;0;3;3;3
"386";386;0;0;0;0;0;0;0;2;2
"387";387;0;0;0;0;0;0;0;2;2
"388";388;0;0;0;0;0;0;0;2;2
"389";389;0;0;0;0;0;0;0;2;2
"390";390;0;0;0;0;0;0;0;2;2
"391";391;0;0;0;0;0;0;0;2;2
"392";392;0;0;0;0;0;0;0;0;0
"393";393;0;0;0;0;0;0;0;2;2
"394";394;0;0;0;0;0;0;3;3;3
"395";395;0;0;0;0;0;0;0;0;0
"396";396;0;0;0;0;0;0;0;0;1
"397";397;0;0;0;0;0;0;0;0;0
"398";398;0;0;0;0;0;0;0;0;0
"399";399;0;0;0;0;0;0;0;0;0
"400";400;0;0;0;0;0;0;3;3;3
"401";401;0;0;0;0;0;0;3;3;3
"402";402;0;0;0;0;0;0;3;3;3
"403";403;0;0;0;0;0;0;3;3;3
"404";404;0;0;0;0;0;0;0;2;2
"405";405;0;0;0;0;0;0;0;0;0
"406";406;0;0;0;0;0;0;0;0;1
"407";407;0;0;0;0;0;0;0;0;1
"408";408;0;0;5;5;5;5;5;5;5
"409";409;0;0;0;0;0;0;3;3;3
"410";410;0;0;0;0;0;0;0;2;2
"411";411;0;0;0;0;0;0;0;2;2
"412";412;0;0;0;0;0;0;0;2;2
"413";413;0;0;0;0;0;0;0;2;2
"414";414;0;0;0;0;0;0;0;0;0
"415";415;0;0;0;0;0;0;0;2;2
"416";416;0;0;0;0;0;0;0;0;0
"417";417;0;0;0;0;0;0;0;2;2
"418";418;0;0;0;0;0;0;0;2;2
"419";419;0;0;0;0;0;0;3;3;3
"420";420;0;0;0;0;0;0;4;4;4
"421";421;0;0;5;5;5;5;5;5;5
"422";422;0;0;0;0;0;0;0;2;2
"423";423;0;0;0;0;0;0;3;3;3
"424";424;0;0;0;0;0;0;4;4;4
"425";425;0;0;0;0;0;0;0;0;0
"426";426;0;0;0;0;0;0;3;3;3
"427";427;0;0;0;0;0;0;0;0;0
"428";428;0;0;5;5;5;5;5;5;5
"429";429;0;0;0;0;0;0;0;0;0
"430";430;0;0;5;5;5;5;5;5;5
"431";431;0;0;0;0;0;0;4;4;4
"432";432;0;0;5;5;5;5;5;5;5
"433";433;0;0;5;5;5;5;5;5;5
"434";434;0;0;0;0;0;0;0;0;0
"435";435;0;0;5;5;5;5;5;5;5
"436";436;0;0;5;5;5;5;5;5;5
"437";437;0;0;5;5;5;5;5;5;5
"438";438;0;0;5;5;5;5;5;5;5
"439";439;0;0;5;5;5;5;5;5;5
"440";440;0;0;0;0;0;0;0;0;1
"441";441;0;0;0;0;0;0;0;0;1
"442";442;0;0;0;0;0;0;0;2;2
"443";443;0;0;0;0;0;0;0;0;1
"444";444;0;0;0;0;0;0;0;2;2
"445";445;0;0;0;0;0;0;0;2;2
"446";446;0;0;0;0;0;0;0;0;0
"447";447;0;0;0;0;0;0;0;0;1
"448";448;0;0;0;0;0;0;0;0;0
"449";449;0;0;0;0;0;0;3;3;3
"450";450;0;0;0;0;0;0;0;0;1
"451";451;0;0;0;0;0;0;3;3;3
"452";452;0;0;0;0;0;0;0;0;1
"453";453;0;0;0;0;0;0;0;0;1
"454";454;0;0;0;0;0;0;0;0;0
"455";455;0;0;0;0;0;0;0;0;0
"456";456;0;0;0;0;0;0;0;2;2
"457";457;0;0;0;0;0;0;0;2;2
"458";458;0;0;0;0;0;0;0;0;1
"459";459;0;0;0;0;0;0;3;3;3
"460";460;0;0;0;0;0;0;3;3;3
"461";461;0;0;0;0;0;0;0;0;1
"462";462;0;0;0;0;0;0;3;3;3
"463";463;0;0;0;0;0;0;0;0;1
"464";464;0;0;0;0;0;0;3;3;3
"465";465;0;0;0;0;0;0;3;3;3
"466";466;0;0;0;0;0;0;3;3;3
"467";467;0;0;0;0;0;0;0;0;1
"468";468;0;0;0;0;0;0;0;0;1
"469";469;0;0;0;0;0;0;0;0;0
"470";470;0;0;0;0;0;0;0;0;1
"471";471;0;0;0;0;0;0;3;3;3
"472";472;0;0;0;0;0;0;0;2;2
"473";473;0;0;0;0;0;0;4;4;4
"474";474;0;0;5;5;5;5;5;5;5
"475";475;0;0;0;0;0;0;3;3;3
"476";476;0;0;5;5;5;5;5;5;5
"477";477;0;0;0;0;0;0;3;3;3
"478";478;0;0;0;0;0;0;4;4;4
"479";479;0;0;0;0;0;0;3;3;3
"480";480;0;0;0;0;0;0;4;4;4
"481";481;0;0;0;0;0;0;3;3;3
"482";482;0;0;0;0;0;0;4;4;4
"483";483;0;0;0;0;0;0;0;0;0
"484";484;0;0;0;0;0;0;0;2;2
"485";485;0;0;0;0;0;0;0;0;0
"486";486;0;0;0;0;0;0;0;0;1
"487";487;0;0;0;0;0;0;0;0;0
"488";488;0;0;0;0;0;0;0;0;1
"489";489;0;0;0;0;0;0;0;0;0
"490";490;0;0;0;0;0;0;0;0;0
"491";491;0;0;0;0;0;0;0;2;2
"492";492;0;0;5;5;5;5;5;5;5
"493";493;0;0;0;0;0;0;0;0;0
"494";494;0;0;0;0;0;0;0;0;0
"495";495;0;0;0;0;0;0;0;0;0
"496";496;0;0;0;0;0;0;0;0;0
"497";497;0;0;0;0;0;0;0;0;1
"498";498;0;0;0;0;0;0;0;0;1
"499";499;0;0;0;0;0;0;3;3;3
"500";500;0;0;0;0;0;0;0;0;1
"501";501;0;0;0;0;0;0;3;3;3
"502";502;0;0;0;0;0;0;3;3;3
"503";503;0;0;0;0;0;0;4;4;4
"504";504;0;0;0;0;0;0;3;3;3
"505";505;0;0;0;0;0;0;3;3;3
"506";506;0;0;0;0;0;0;3;3;3
"507";507;6;6;6;6;6;6;6;6;6
"508";508;0;0;0;0;0;0;0;0;0
"509";509;0;0;0;0;0;0;0;0;0
"510";510;0;0;0;0;0;0;3;3;3
"511";511;0;0;0;0;0;0;0;2;2
"512";512;0;0;0;0;0;0;0;0;1
"513";513;0;0;0;0;0;0;0;0;0
"514";514;0;0;0;0;0;0;0;0;0
"515";515;0;0;0;0;0;0;0;2;2
"516";516;0;0;0;0;0;0;0;0;0
"517";517;0;0;0;0;0;0;3;3;3
"518";518;0;0;0;0;0;0;0;2;2
"519";519;0;0;0;0;0;0;0;0;0
"520";520;0;0;0;0;0;0;0;0;0
"521";521;0;0;0;0;0;0;0;0;0
"522";522;0;0;0;0;0;0;0;2;2
"523";523;0;0;0;0;0;0;0;0;0
"524";524;0;0;0;0;0;0;3;3;3
"525";525;0;0;0;0;0;0;0;0;0
"526";526;0;0;0;0;0;0;0;0;0
"527";527;0;0;0;0;0;0;0;2;2
"528";528;0;0;0;0;0;0;0;2;2
"529";529;0;0;0;0;0;0;0;2;2
"530";530;0;0;0;0;0;0;0;2;2
"531";531;0;0;5;5;5;5;5;5;5
"532";532;6;6;6;6;6;6;6;6;6
"533";533;0;0;0;0;0;0;0;0;0
"534";534;0;0;0;0;0;0;0;0;0
"535";535;0;0;0;0;0;0;0;2;2
"536";536;0;0;0;0;0;0;0;0;0
"537";537;0;0;0;0;0;0;0;0;1
"538";538;0;0;0;0;0;0;0;2;2
"539";539;0;0;0;0;0;0;4;4;4
"540";540;0;0;0;0;0;0;0;0;1
"541";541;0;0;0;0;0;0;0;0;1
"542";542;0;0;0;0;0;0;0;0;1
"543";543;0;0;0;0;0;0;3;3;3
"544";544;0;0;0;0;0;0;3;3;3
"545";545;0;0;0;0;0;0;0;0;1
"546";546;0;0;0;0;0;0;0;0;0
"547";547;0;0;0;0;0;0;0;0;0
"548";548;0;0;0;0;0;0;0;0;1
"549";549;0;0;0;0;0;0;4;4;4
"550";550;0;0;0;0;0;0;4;4;4
"551";551;0;0;0;0;0;0;0;0;0
"552";552;0;0;0;0;0;0;0;0;0
"553";553;0;0;0;0;0;0;0;0;0
"554";554;0;0;0;0;0;0;0;2;2
"555";555;0;0;0;0;0;0;0;0;0
"556";556;0;0;0;0;0;0;3;3;3
"557";557;0;0;0;0;0;0;4;4;4
"558";558;0;0;0;0;0;0;0;0;0
"559";559;0;0;0;0;0;0;0;2;2
"560";560;0;0;0;0;0;0;0;2;2
"561";561;0;0;0;0;0;0;0;0;0
"562";562;0;0;0;0;0;0;3;3;3
"563";563;0;0;0;0;0;0;4;4;4
"564";564;0;0;0;0;0;0;0;0;0
"565";565;0;0;0;0;0;0;3;3;3
"566";566;0;0;0;0;0;0;0;0;0
"567";567;0;0;0;0;0;0;4;4;4
"568";568;0;0;0;0;0;0;0;0;1
"569";569;0;0;0;0;0;0;3;3;3
"570";570;0;0;0;0;0;0;4;4;4
"571";571;0;0;5;5;5;5;5;5;5
"572";572;0;0;5;5;5;5;5;5;5
"573";573;0;0;5;5;5;5;5;5;5
"574";574;0;0;0;0;0;0;0;0;0
"575";575;0;0;0;0;0;0;3;3;3
"576";576;0;0;0;0;0;0;0;0;0
"577";577;0;0;0;0;0;0;4;4;4
"578";578;0;0;0;0;0;0;3;3;3
"579";579;0;0;0;0;0;0;0;0;0
"580";580;0;0;0;0;0;0;3;3;3
"581";581;0;0;0;0;0;0;4;4;4
"582";582;0;0;5;5;5;5;5;5;5
"583";583;0;0;0;0;0;0;0;0;0
"584";584;0;0;0;0;0;0;3;3;3
"585";585;0;0;0;0;0;0;4;4;4
"586";586;0;0;0;0;0;0;4;4;4
"587";587;0;0;5;5;5;5;5;5;5
"588";588;0;0;0;0;0;0;4;4;4
"589";589;0;0;0;0;0;0;0;0;0
"590";590;0;0;0;0;0;0;4;4;4
"591";591;0;0;0;0;0;0;3;3;3
"592";592;0;0;5;5;5;5;5;5;5
"593";593;0;0;0;0;0;0;3;3;3
"594";594;0;0;0;0;0;0;0;0;0
"595";595;0;0;0;0;0;0;0;2;2
"596";596;0;0;0;0;0;0;0;0;0
"597";597;0;0;0;0;0;0;0;0;0
"598";598;0;0;0;0;0;0;0;0;0
"599";599;0;0;0;0;0;0;0;0;0
"600";600;0;0;0;0;0;0;0;0;1
"601";601;0;0;0;0;0;0;3;3;3
"602";602;0;0;0;0;0;0;3;3;3
"603";603;0;0;0;0;0;0;3;3;3
"604";604;0;0;0;0;0;0;3;3;3
"605";605;0;0;0;0;0;0;0;0;0
