"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"46";46;0;0;6;6;6;6;6;6;6
"47";47;0;0;6;6;6;6;6;6;6
"48";48;0;0;6;6;6;6;6;6;6
"49";49;0;0;6;6;6;6;6;6;6
"50";50;0;0;6;6;6;6;6;6;6
"51";51;0;0;0;0;4;4;4;4;4
"52";52;0;0;6;6;6;6;6;6;6
"53";53;0;0;0;0;4;4;4;4;4
"54";54;0;0;6;6;6;6;6;6;6
"55";55;0;0;0;0;0;2;2;2;2
"56";56;0;0;6;6;6;6;6;6;6
"57";57;0;0;6;6;6;6;6;6;6
"58";58;0;0;6;6;6;6;6;6;6
"59";59;0;0;6;6;6;6;6;6;6
"60";60;0;0;6;6;6;6;6;6;6
"61";61;0;0;6;6;6;6;6;6;6
"62";62;0;0;6;6;6;6;6;6;6
"63";63;0;0;0;0;0;0;0;0;1
"64";64;0;0;0;0;0;0;0;0;1
"65";65;0;0;6;6;6;6;6;6;6
"66";66;0;0;0;0;4;4;4;4;4
"67";67;0;0;0;0;0;0;0;0;1
"68";68;0;0;0;0;0;2;2;2;2
"69";69;0;0;0;0;0;2;2;2;2
"70";70;0;0;0;0;0;2;2;2;2
"71";71;0;0;0;0;0;2;2;2;2
"72";72;0;0;0;0;0;2;2;2;2
"73";73;0;0;0;0;0;2;2;2;2
"74";74;0;0;0;0;0;2;2;2;2
"75";75;0;0;0;0;0;2;2;2;2
"76";76;0;0;0;0;0;2;2;2;2
"77";77;0;0;0;5;5;5;5;5;5
"78";78;0;0;0;5;5;5;5;5;5
"79";79;0;0;0;5;5;5;5;5;5
"80";80;0;0;0;0;0;2;2;2;2
"81";81;0;0;0;0;0;2;2;2;2
"82";82;0;0;0;0;0;2;2;2;2
"83";83;0;0;0;0;0;2;2;2;2
"84";84;0;0;0;0;0;2;2;2;2
"85";85;0;0;0;0;0;2;2;2;2
"86";86;0;0;0;0;0;2;2;2;2
"87";87;0;0;0;0;0;2;2;2;2
"88";88;0;0;0;5;5;5;5;5;5
"89";89;0;0;0;5;5;5;5;5;5
"90";90;0;0;0;5;5;5;5;5;5
"91";91;0;0;0;0;0;0;0;0;1
"92";92;0;0;0;5;5;5;5;5;5
"93";93;0;0;0;0;4;4;4;4;4
"94";94;0;0;0;0;0;2;2;2;2
"95";95;0;0;0;0;4;4;4;4;4
"96";96;0;0;0;5;5;5;5;5;5
"97";97;0;0;0;5;5;5;5;5;5
"98";98;0;0;0;0;0;2;2;2;2
"99";99;0;0;0;5;5;5;5;5;5
"100";100;0;0;0;5;5;5;5;5;5
"101";101;0;0;0;5;5;5;5;5;5
"102";102;0;0;0;5;5;5;5;5;5
"103";103;0;0;0;0;0;0;0;0;1
"104";104;0;0;0;0;0;2;2;2;2
"105";105;0;0;0;5;5;5;5;5;5
"106";106;0;0;0;5;5;5;5;5;5
"107";107;0;0;0;5;5;5;5;5;5
"108";108;0;0;0;0;0;2;2;2;2
"109";109;0;0;0;0;0;2;2;2;2
"110";110;0;0;0;0;0;2;2;2;2
"111";111;0;0;0;0;4;4;4;4;4
"112";112;0;0;0;0;0;0;0;0;1
"113";113;0;0;0;0;0;2;2;2;2
"114";114;0;0;0;0;0;2;2;2;2
"115";115;0;0;0;0;0;2;2;2;2
"116";116;0;0;0;5;5;5;5;5;5
"117";117;0;0;0;5;5;5;5;5;5
"118";118;0;0;0;5;5;5;5;5;5
"119";119;0;0;0;0;0;2;2;2;2
"120";120;0;0;0;5;5;5;5;5;5
"121";121;0;0;0;5;5;5;5;5;5
"122";122;0;0;0;5;5;5;5;5;5
"123";123;0;0;0;0;0;2;2;2;2
"124";124;0;0;0;0;4;4;4;4;4
"125";125;0;0;0;0;0;2;2;2;2
"126";126;0;0;0;0;0;2;2;2;2
"127";127;0;0;0;0;0;2;2;2;2
"128";128;0;0;0;5;5;5;5;5;5
"129";129;0;0;0;0;4;4;4;4;4
"130";130;0;0;0;0;0;2;2;2;2
"131";131;0;0;0;0;0;2;2;2;2
"132";132;0;0;0;0;0;2;2;2;2
"133";133;0;0;0;0;0;2;2;2;2
"134";134;0;0;0;0;0;0;0;0;1
"135";135;0;0;0;0;0;0;0;0;1
"136";136;0;0;0;0;0;0;0;0;1
"137";137;0;0;0;0;0;2;2;2;2
"138";138;0;0;0;0;0;2;2;2;2
"139";139;0;0;0;5;5;5;5;5;5
"140";140;0;0;0;0;0;0;0;0;1
"141";141;0;0;0;0;0;0;0;0;1
"142";142;0;0;0;0;4;4;4;4;4
"143";143;0;0;0;0;0;0;0;0;1
"144";144;0;0;0;0;0;0;0;0;1
"145";145;0;0;0;0;0;0;0;0;1
"146";146;0;0;0;0;0;0;0;0;1
"147";147;0;0;0;0;0;0;0;0;1
"148";148;0;0;0;0;0;0;0;0;1
"149";149;0;0;0;0;0;0;0;0;1
"150";150;0;0;0;0;0;0;0;0;1
"151";151;0;0;0;0;0;0;0;0;1
"152";152;0;0;0;0;0;0;0;0;1
"153";153;0;0;0;0;0;0;0;0;1
"154";154;0;0;0;0;0;0;0;0;1
"155";155;0;0;0;0;0;0;0;0;1
"156";156;0;0;0;0;0;0;0;0;1
"157";157;0;0;0;0;0;0;0;0;1
"158";158;0;0;0;0;0;0;0;0;1
"159";159;0;0;0;0;0;0;0;0;1
"160";160;0;0;0;0;0;0;0;0;1
"161";161;0;0;0;0;0;0;0;0;1
"162";162;0;0;0;0;0;0;0;0;1
"163";163;0;0;0;0;0;0;0;0;1
"164";164;0;0;0;0;0;0;0;0;1
"165";165;0;0;0;0;0;0;0;0;1
"166";166;0;0;0;0;0;0;0;0;0
"167";167;0;0;6;6;6;6;6;6;6
"168";168;7;7;7;7;7;7;7;7;7
"169";169;7;7;7;7;7;7;7;7;7
"170";170;7;7;7;7;7;7;7;7;7
"171";171;0;0;0;0;4;4;4;4;4
"172";172;0;0;0;0;0;0;0;0;1
"173";173;0;0;0;0;0;2;2;2;2
"174";174;0;0;6;6;6;6;6;6;6
"175";175;0;0;0;0;0;2;2;2;2
"176";176;0;0;0;0;0;3;3;3;3
"177";177;0;0;0;0;0;3;3;3;3
"178";178;0;0;0;0;0;3;3;3;3
"179";179;0;0;0;0;0;2;2;2;2
"180";180;0;0;0;0;0;3;3;3;3
"181";181;0;0;0;0;0;3;3;3;3
"182";182;0;0;0;0;0;2;2;2;2
"183";183;0;0;0;5;5;5;5;5;5
"184";184;0;0;0;0;0;0;0;0;0
"185";185;0;0;0;0;0;0;0;0;1
"186";186;0;0;0;0;4;4;4;4;4
"187";187;0;0;0;0;4;4;4;4;4
"188";188;0;0;0;0;0;0;0;0;1
"189";189;7;7;7;7;7;7;7;7;7
"190";190;0;0;6;6;6;6;6;6;6
"191";191;0;0;6;6;6;6;6;6;6
"192";192;0;0;0;0;0;0;0;0;0
"193";193;0;0;0;0;0;2;2;2;2
"194";194;0;0;0;0;0;0;0;0;0
"195";195;0;0;6;6;6;6;6;6;6
"196";196;0;0;0;0;0;0;0;0;1
"197";197;0;0;6;6;6;6;6;6;6
"198";198;0;0;6;6;6;6;6;6;6
"199";199;0;0;6;6;6;6;6;6;6
"200";200;0;0;0;0;0;0;0;0;0
"201";201;0;0;0;0;4;4;4;4;4
"202";202;0;0;0;0;0;0;0;0;0
"203";203;0;0;0;0;0;0;0;0;1
"204";204;0;0;0;0;0;0;0;0;1
"205";205;0;0;6;6;6;6;6;6;6
"206";206;0;0;0;0;0;0;0;0;1
"207";207;0;0;0;0;0;2;2;2;2
"208";208;0;0;6;6;6;6;6;6;6
"209";209;0;0;6;6;6;6;6;6;6
"210";210;0;0;0;0;0;0;0;0;0
"211";211;0;0;0;0;4;4;4;4;4
"212";212;0;0;0;0;0;0;0;0;0
"213";213;0;0;0;0;0;0;0;0;0
"214";214;0;0;0;0;0;0;0;0;0
"215";215;0;0;0;0;0;0;0;0;0
"216";216;0;0;0;5;5;5;5;5;5
"217";217;0;0;0;5;5;5;5;5;5
"218";218;0;0;0;0;0;2;2;2;2
"219";219;0;0;0;5;5;5;5;5;5
"220";220;0;0;0;0;0;2;2;2;2
"221";221;0;0;0;5;5;5;5;5;5
"222";222;0;0;0;5;5;5;5;5;5
"223";223;0;0;0;5;5;5;5;5;5
"224";224;0;0;0;5;5;5;5;5;5
"225";225;0;0;0;5;5;5;5;5;5
"226";226;0;0;0;5;5;5;5;5;5
"227";227;0;0;0;5;5;5;5;5;5
"228";228;0;0;0;0;0;2;2;2;2
"229";229;0;0;0;5;5;5;5;5;5
"230";230;0;0;0;0;4;4;4;4;4
"231";231;0;0;0;5;5;5;5;5;5
"232";232;0;0;0;0;0;2;2;2;2
"233";233;0;0;0;5;5;5;5;5;5
"234";234;0;0;0;0;0;2;2;2;2
"235";235;0;0;0;5;5;5;5;5;5
"236";236;0;0;0;0;0;2;2;2;2
"237";237;0;0;0;5;5;5;5;5;5
"238";238;0;0;0;0;0;2;2;2;2
"239";239;0;0;0;0;0;2;2;2;2
"240";240;0;0;0;0;0;2;2;2;2
"241";241;0;0;0;0;0;3;3;3;3
"242";242;0;0;0;5;5;5;5;5;5
"243";243;0;0;0;0;0;2;2;2;2
"244";244;0;0;0;5;5;5;5;5;5
"245";245;0;0;0;5;5;5;5;5;5
"246";246;0;0;6;6;6;6;6;6;6
"247";247;0;0;6;6;6;6;6;6;6
"248";248;0;0;0;0;0;3;3;3;3
"249";249;0;0;6;6;6;6;6;6;6
"250";250;0;0;0;0;4;4;4;4;4
"251";251;0;0;0;0;4;4;4;4;4
"252";252;0;0;0;0;4;4;4;4;4
"253";253;0;0;6;6;6;6;6;6;6
"254";254;0;0;6;6;6;6;6;6;6
"255";255;0;0;6;6;6;6;6;6;6
"256";256;0;0;6;6;6;6;6;6;6
"257";257;0;0;6;6;6;6;6;6;6
"258";258;0;0;0;0;0;2;2;2;2
"259";259;0;0;0;0;4;4;4;4;4
"260";260;0;0;0;0;0;0;0;0;1
"261";261;0;0;6;6;6;6;6;6;6
"262";262;0;0;0;0;4;4;4;4;4
"263";263;0;0;0;0;0;0;0;0;1
"264";264;0;0;0;0;0;0;0;0;1
"265";265;0;0;6;6;6;6;6;6;6
"266";266;0;0;0;0;4;4;4;4;4
"267";267;0;0;0;0;0;0;0;0;1
"268";268;0;0;0;0;0;0;0;0;1
"269";269;0;0;0;0;0;0;0;0;1
"270";270;0;0;0;0;0;0;0;0;1
"271";271;7;7;7;7;7;7;7;7;7
"272";272;0;0;0;0;0;0;0;0;1
"273";273;0;0;0;0;0;3;3;3;3
"274";274;0;0;0;0;0;0;0;0;1
"275";275;0;0;0;0;0;0;0;0;1
"276";276;0;0;0;0;0;0;0;0;1
"277";277;0;0;0;0;0;0;0;0;1
"278";278;0;0;0;0;0;0;0;0;1
"279";279;0;0;0;0;0;2;2;2;2
"280";280;0;0;0;0;0;0;0;0;1
"281";281;0;0;0;0;0;0;0;0;1
"282";282;0;0;0;0;0;3;3;3;3
"283";283;0;0;0;0;0;0;0;0;1
"284";284;0;0;0;0;0;3;3;3;3
"285";285;0;0;0;0;4;4;4;4;4
"286";286;0;0;0;0;4;4;4;4;4
"287";287;0;0;0;0;0;0;0;0;1
"288";288;0;0;0;0;0;0;0;0;1
"289";289;0;0;0;0;0;0;0;0;1
"290";290;0;0;0;0;0;0;0;0;1
"291";291;0;0;0;0;0;0;0;0;1
"292";292;7;7;7;7;7;7;7;7;7
"293";293;0;0;0;0;0;0;0;0;1
"294";294;0;0;0;0;4;4;4;4;4
"295";295;0;0;0;0;4;4;4;4;4
"296";296;0;0;0;0;4;4;4;4;4
"297";297;0;0;0;0;0;0;0;0;0
"298";298;0;0;0;0;4;4;4;4;4
"299";299;0;0;0;0;0;0;0;0;0
"300";300;0;0;0;0;0;0;0;0;1
"301";301;0;0;0;0;0;0;0;0;1
"302";302;0;0;0;0;0;0;0;0;1
"303";303;0;0;0;0;0;0;0;0;1
"304";304;0;0;0;0;0;0;0;0;1
"305";305;0;0;0;0;0;0;0;0;1
"306";306;0;0;0;0;4;4;4;4;4
"307";307;0;0;0;0;0;0;0;0;1
"308";308;0;0;0;0;0;0;0;0;0
"309";309;0;0;0;0;0;0;0;0;1
"310";310;0;0;0;0;0;0;0;0;1
"311";311;0;0;0;0;0;0;0;0;1
"312";312;0;0;0;0;0;0;0;0;1
"313";313;0;0;0;0;0;0;0;0;0
"314";314;0;0;0;0;0;3;3;3;3
"315";315;0;0;0;5;5;5;5;5;5
"316";316;0;0;0;0;0;0;0;0;1
"317";317;0;0;0;5;5;5;5;5;5
"318";318;0;0;0;0;0;3;3;3;3
"319";319;0;0;0;0;4;4;4;4;4
"320";320;0;0;0;0;0;3;3;3;3
"321";321;0;0;0;0;0;3;3;3;3
"322";322;0;0;0;0;0;3;3;3;3
"323";323;0;0;6;6;6;6;6;6;6
"324";324;0;0;0;0;4;4;4;4;4
"325";325;0;0;0;0;0;0;0;0;1
"326";326;0;0;0;0;0;0;0;0;1
"327";327;0;0;0;0;4;4;4;4;4
"328";328;0;0;0;0;0;0;0;0;1
"329";329;0;0;6;6;6;6;6;6;6
"330";330;0;0;6;6;6;6;6;6;6
"331";331;0;0;0;0;0;2;2;2;2
"332";332;0;0;6;6;6;6;6;6;6
"333";333;0;0;0;0;0;0;0;0;0
"334";334;0;0;0;0;0;3;3;3;3
"335";335;0;0;0;0;0;3;3;3;3
"336";336;0;0;0;0;0;3;3;3;3
"337";337;0;0;0;0;0;3;3;3;3
"338";338;0;0;0;0;0;3;3;3;3
"339";339;0;0;0;0;0;3;3;3;3
"340";340;0;0;0;0;0;3;3;3;3
"341";341;0;0;6;6;6;6;6;6;6
"342";342;0;0;0;0;0;3;3;3;3
"343";343;0;0;6;6;6;6;6;6;6
"344";344;0;0;0;0;0;0;0;0;1
"345";345;0;0;6;6;6;6;6;6;6
"346";346;0;0;0;0;0;0;0;0;1
"347";347;0;0;6;6;6;6;6;6;6
"348";348;0;0;0;0;0;0;0;0;1
"349";349;0;0;0;0;0;3;3;3;3
"350";350;0;0;6;6;6;6;6;6;6
"351";351;0;0;0;0;4;4;4;4;4
"352";352;0;0;0;0;0;2;2;2;2
"353";353;0;0;0;0;0;0;0;0;1
"354";354;0;0;6;6;6;6;6;6;6
"355";355;0;0;6;6;6;6;6;6;6
"356";356;0;0;6;6;6;6;6;6;6
"357";357;0;0;6;6;6;6;6;6;6
"358";358;0;0;0;0;0;0;0;0;1
"359";359;0;0;0;0;0;0;0;0;1
"360";360;0;0;0;0;0;0;0;0;1
"361";361;0;0;0;0;4;4;4;4;4
"362";362;0;0;6;6;6;6;6;6;6
"363";363;0;0;6;6;6;6;6;6;6
"364";364;0;0;0;0;0;0;0;0;1
"365";365;0;0;0;0;0;0;0;0;1
"366";366;0;0;0;0;0;2;2;2;2
"367";367;0;0;0;0;0;0;0;0;1
"368";368;0;0;0;0;0;2;2;2;2
"369";369;0;0;0;0;4;4;4;4;4
"370";370;0;0;0;0;0;3;3;3;3
"371";371;0;0;0;0;0;2;2;2;2
"372";372;0;0;0;0;0;3;3;3;3
"373";373;0;0;0;0;0;2;2;2;2
"374";374;0;0;0;5;5;5;5;5;5
"375";375;0;0;0;5;5;5;5;5;5
"376";376;0;0;0;0;0;2;2;2;2
"377";377;0;0;0;0;0;2;2;2;2
"378";378;0;0;0;0;0;2;2;2;2
"379";379;0;0;0;0;0;2;2;2;2
"380";380;0;0;0;0;0;2;2;2;2
"381";381;0;0;0;0;0;2;2;2;2
"382";382;0;0;0;5;5;5;5;5;5
"383";383;0;0;0;0;0;0;0;0;1
"384";384;0;0;0;0;0;2;2;2;2
"385";385;0;0;0;0;0;2;2;2;2
"386";386;0;0;0;0;0;0;0;0;1
"387";387;0;0;0;0;0;0;0;0;1
"388";388;0;0;0;0;0;0;0;0;1
"389";389;0;0;0;0;4;4;4;4;4
"390";390;0;0;0;0;0;2;2;2;2
"391";391;0;0;0;0;0;2;2;2;2
"392";392;0;0;0;0;0;2;2;2;2
"393";393;0;0;0;0;0;3;3;3;3
"394";394;0;0;0;5;5;5;5;5;5
"395";395;0;0;0;0;0;0;0;0;1
"396";396;0;0;0;0;0;0;0;0;1
"397";397;0;0;0;0;0;2;2;2;2
"398";398;0;0;0;0;0;3;3;3;3
"399";399;0;0;0;0;0;2;2;2;2
"400";400;0;0;0;0;0;2;2;2;2
"401";401;0;0;0;0;0;2;2;2;2
"402";402;0;0;0;5;5;5;5;5;5
"403";403;0;0;0;0;0;2;2;2;2
"404";404;0;0;0;0;0;0;0;0;1
"405";405;0;0;6;6;6;6;6;6;6
"406";406;0;0;0;0;0;0;0;0;1
"407";407;0;0;6;6;6;6;6;6;6
"408";408;0;0;0;0;0;0;0;0;1
"409";409;0;0;6;6;6;6;6;6;6
"410";410;0;0;0;0;0;0;0;0;1
"411";411;0;0;6;6;6;6;6;6;6
"412";412;0;0;6;6;6;6;6;6;6
"413";413;0;0;6;6;6;6;6;6;6
"414";414;0;0;0;0;0;0;0;0;1
"415";415;0;0;0;0;0;2;2;2;2
"416";416;0;0;0;5;5;5;5;5;5
"417";417;0;0;0;0;0;0;0;0;1
"418";418;0;0;6;6;6;6;6;6;6
"419";419;0;0;6;6;6;6;6;6;6
"420";420;0;0;0;0;4;4;4;4;4
"421";421;0;0;6;6;6;6;6;6;6
"422";422;0;0;6;6;6;6;6;6;6
"423";423;0;0;6;6;6;6;6;6;6
"424";424;0;0;0;0;0;0;0;0;1
"425";425;0;0;0;0;0;3;3;3;3
"426";426;0;0;0;0;0;3;3;3;3
"427";427;0;0;0;0;0;3;3;3;3
"428";428;0;0;0;0;0;3;3;3;3
"429";429;0;0;0;0;0;3;3;3;3
"430";430;0;0;0;0;0;3;3;3;3
"431";431;0;0;0;0;0;3;3;3;3
"432";432;0;0;0;0;0;3;3;3;3
"433";433;0;0;0;5;5;5;5;5;5
"434";434;0;0;0;0;0;2;2;2;2
"435";435;0;0;0;0;0;3;3;3;3
"436";436;0;0;0;0;0;2;2;2;2
"437";437;0;0;0;0;0;2;2;2;2
"438";438;0;0;0;5;5;5;5;5;5
"439";439;0;0;0;0;0;3;3;3;3
"440";440;0;0;0;0;0;3;3;3;3
"441";441;0;0;0;0;0;3;3;3;3
"442";442;0;0;0;5;5;5;5;5;5
"443";443;0;0;0;5;5;5;5;5;5
"444";444;0;0;0;5;5;5;5;5;5
"445";445;0;0;0;0;0;0;0;0;1
"446";446;0;0;6;6;6;6;6;6;6
"447";447;0;0;0;0;0;3;3;3;3
"448";448;0;0;0;0;0;3;3;3;3
"449";449;0;0;0;0;0;3;3;3;3
"450";450;0;0;0;0;0;0;0;0;1
"451";451;0;0;0;0;0;0;0;0;1
"452";452;0;0;0;0;0;3;3;3;3
"453";453;0;0;0;5;5;5;5;5;5
"454";454;0;0;0;5;5;5;5;5;5
"455";455;0;0;0;0;0;0;0;0;1
"456";456;0;0;0;0;0;2;2;2;2
"457";457;0;0;0;0;0;2;2;2;2
"458";458;0;0;0;0;0;3;3;3;3
"459";459;0;0;0;5;5;5;5;5;5
"460";460;0;0;0;0;0;3;3;3;3
"461";461;0;0;0;0;0;2;2;2;2
"462";462;0;0;0;0;0;2;2;2;2
"463";463;0;0;0;0;0;2;2;2;2
"464";464;0;0;0;0;0;2;2;2;2
"465";465;0;0;0;5;5;5;5;5;5
"466";466;0;0;0;5;5;5;5;5;5
"467";467;0;0;0;5;5;5;5;5;5
"468";468;0;0;0;5;5;5;5;5;5
"469";469;0;0;0;5;5;5;5;5;5
"470";470;0;0;0;0;0;2;2;2;2
"471";471;0;0;0;5;5;5;5;5;5
"472";472;0;0;0;5;5;5;5;5;5
"473";473;0;0;0;0;0;2;2;2;2
"474";474;0;0;0;5;5;5;5;5;5
"475";475;0;0;0;0;0;2;2;2;2
"476";476;0;0;0;0;0;2;2;2;2
"477";477;0;0;0;5;5;5;5;5;5
"478";478;0;0;0;0;4;4;4;4;4
"479";479;0;0;0;5;5;5;5;5;5
"480";480;0;0;0;0;0;3;3;3;3
"481";481;0;0;0;0;0;3;3;3;3
"482";482;0;0;0;0;0;3;3;3;3
"483";483;0;0;0;0;0;3;3;3;3
"484";484;0;0;0;0;0;0;0;0;1
"485";485;0;0;0;5;5;5;5;5;5
"486";486;0;0;0;0;0;0;0;0;1
"487";487;0;0;0;0;4;4;4;4;4
"488";488;0;0;0;0;0;3;3;3;3
"489";489;0;0;0;0;0;0;0;0;1
"490";490;0;0;0;0;0;0;0;0;1
"491";491;0;0;0;0;0;0;0;0;1
"492";492;0;0;0;0;0;2;2;2;2
"493";493;0;0;0;0;0;2;2;2;2
"494";494;0;0;0;0;0;0;0;0;1
"495";495;0;0;0;0;0;0;0;0;1
"496";496;0;0;0;0;0;0;0;0;1
"497";497;0;0;0;0;4;4;4;4;4
"498";498;0;0;0;0;0;0;0;0;1
"499";499;0;0;0;0;0;0;0;0;1
"500";500;0;0;0;0;0;0;0;0;1
"501";501;0;0;0;0;0;0;0;0;1
"502";502;0;0;6;6;6;6;6;6;6
"503";503;0;0;6;6;6;6;6;6;6
"504";504;0;0;0;5;5;5;5;5;5
"505";505;0;0;0;0;0;2;2;2;2
"506";506;0;0;0;0;0;2;2;2;2
"507";507;0;0;0;0;0;2;2;2;2
"508";508;0;0;0;0;0;2;2;2;2
"509";509;0;0;0;5;5;5;5;5;5
"510";510;0;0;0;0;0;2;2;2;2
"511";511;0;0;0;0;0;2;2;2;2
"512";512;0;0;0;0;0;2;2;2;2
"513";513;0;0;0;0;0;2;2;2;2
"514";514;0;0;0;0;0;2;2;2;2
"515";515;0;0;0;5;5;5;5;5;5
"516";516;0;0;0;5;5;5;5;5;5
"517";517;0;0;0;5;5;5;5;5;5
"518";518;0;0;0;0;0;2;2;2;2
"519";519;0;0;0;0;0;2;2;2;2
"520";520;0;0;0;0;0;2;2;2;2
"521";521;0;0;0;0;0;2;2;2;2
"522";522;0;0;0;0;0;2;2;2;2
"523";523;0;0;0;5;5;5;5;5;5
"524";524;0;0;0;0;0;2;2;2;2
"525";525;0;0;0;0;0;2;2;2;2
"526";526;0;0;0;5;5;5;5;5;5
"527";527;0;0;0;5;5;5;5;5;5
"528";528;0;0;0;0;0;2;2;2;2
"529";529;0;0;0;5;5;5;5;5;5
"530";530;0;0;0;5;5;5;5;5;5
"531";531;0;0;0;5;5;5;5;5;5
"532";532;0;0;0;5;5;5;5;5;5
"533";533;0;0;0;0;0;0;0;0;1
"534";534;0;0;0;0;0;2;2;2;2
"535";535;0;0;0;5;5;5;5;5;5
"536";536;0;0;0;5;5;5;5;5;5
"537";537;0;0;0;5;5;5;5;5;5
"538";538;0;0;0;0;0;0;0;0;1
"539";539;0;0;0;5;5;5;5;5;5
"540";540;0;0;0;5;5;5;5;5;5
"541";541;0;0;0;5;5;5;5;5;5
"542";542;0;0;0;0;4;4;4;4;4
"543";543;0;0;0;0;0;0;0;0;1
"544";544;0;0;0;5;5;5;5;5;5
"545";545;0;0;0;5;5;5;5;5;5
"546";546;0;0;0;5;5;5;5;5;5
"547";547;0;0;0;5;5;5;5;5;5
"548";548;0;0;0;5;5;5;5;5;5
"549";549;0;0;0;5;5;5;5;5;5
"550";550;0;0;0;5;5;5;5;5;5
"551";551;0;0;0;5;5;5;5;5;5
"552";552;0;0;0;5;5;5;5;5;5
"553";553;0;0;0;5;5;5;5;5;5
"554";554;0;0;0;5;5;5;5;5;5
"555";555;0;0;0;5;5;5;5;5;5
"556";556;0;0;0;5;5;5;5;5;5
"557";557;0;0;0;5;5;5;5;5;5
"558";558;0;0;0;5;5;5;5;5;5
"559";559;0;0;0;5;5;5;5;5;5
"560";560;0;0;0;5;5;5;5;5;5
"561";561;0;0;0;5;5;5;5;5;5
"562";562;0;0;0;5;5;5;5;5;5
"563";563;0;0;0;0;0;2;2;2;2
"564";564;0;0;0;0;0;2;2;2;2
"565";565;0;0;0;0;0;2;2;2;2
"566";566;0;0;0;5;5;5;5;5;5
"567";567;0;0;0;5;5;5;5;5;5
"568";568;0;0;0;5;5;5;5;5;5
"569";569;0;0;0;5;5;5;5;5;5
"570";570;0;0;0;5;5;5;5;5;5
"571";571;0;0;0;5;5;5;5;5;5
"572";572;0;0;0;5;5;5;5;5;5
"573";573;0;0;0;5;5;5;5;5;5
"574";574;0;0;0;0;0;3;3;3;3
"575";575;0;0;0;0;0;3;3;3;3
"576";576;0;0;0;0;0;3;3;3;3
"577";577;0;0;0;0;0;3;3;3;3
"578";578;0;0;0;0;0;3;3;3;3
"579";579;0;0;0;0;0;2;2;2;2
"580";580;0;0;0;0;0;3;3;3;3
"581";581;0;0;0;0;0;3;3;3;3
"582";582;0;0;0;0;0;3;3;3;3
"583";583;0;0;0;0;0;3;3;3;3
"584";584;0;0;0;0;0;2;2;2;2
"585";585;0;0;0;0;0;3;3;3;3
"586";586;0;0;0;0;0;2;2;2;2
"587";587;0;0;0;0;0;3;3;3;3
"588";588;0;0;0;0;0;3;3;3;3
"589";589;0;0;0;0;0;3;3;3;3
"590";590;0;0;0;0;0;3;3;3;3
"591";591;0;0;0;0;0;3;3;3;3
"592";592;0;0;0;0;0;3;3;3;3
"593";593;0;0;0;0;0;3;3;3;3
"594";594;0;0;0;0;0;3;3;3;3
"595";595;0;0;0;0;0;2;2;2;2
"596";596;0;0;0;0;0;3;3;3;3
"597";597;0;0;0;0;0;3;3;3;3
"598";598;0;0;0;0;0;2;2;2;2
"599";599;0;0;0;0;0;3;3;3;3
"600";600;0;0;0;0;0;3;3;3;3
"601";601;0;0;0;0;0;3;3;3;3
"602";602;0;0;0;0;0;3;3;3;3
"603";603;0;0;0;0;0;3;3;3;3
"604";604;0;0;0;0;0;3;3;3;3
"605";605;0;0;0;0;0;3;3;3;3
