"V1";"V2";"V3";"V4";"V5";"V6"
" 12";"  13";" 92.31";" 41.96";"yuka";"9.295397e-11"
" 56";" 131";" 42.75";" 41.74";"entender";"1.040413e-10"
" 13";"  15";" 86.67";" 41.15";"favela";"1.411904e-10"
" 32";"  61";" 52.46";" 39.56";"pai";"3.180753e-10"
" 19";"  28";" 67.86";" 39.53";"mau";"3.235160e-10"
" 10";"  10";"100.00";" 39.53";"michel";"3.238025e-10"
" 76";" 201";" 37.81";" 39.30";"começar";"3.640182e-10"
" 11";"  12";" 91.67";" 38.05";"riso";"6.904500e-10"
" 11";"  12";" 91.67";" 38.05";"ferido";"6.904500e-10"
" 11";"  12";" 91.67";" 38.05";"historiador";"6.904500e-10"
" 26";"  46";" 56.52";" 37.77";"popular";"7.943205e-10"
" 16";"  22";" 72.73";" 37.71";"gosto";"8.204319e-10"
" 16";"  22";" 72.73";" 37.71";"carreira";"8.204319e-10"
" 15";"  20";" 75.00";" 37.31";"doença";"1.008896e-09"
" 15";"  20";" 75.00";" 37.31";"ator";"1.008896e-09"
" 12";"  14";" 85.71";" 37.31";"festa";"1.008624e-09"
" 19";"  29";" 65.52";" 37.02";"bandido";"1.169124e-09"
" 83";" 230";" 36.09";" 36.68";"tempo";"1.391396e-09"
" 18";"  27";" 66.67";" 36.23";"lutar";"1.751809e-09"
" 39";"  84";" 46.43";" 36.08";"mão";"1.894617e-09"
" 26";"  47";" 55.32";" 36.08";"universidade";"1.889488e-09"
"103";" 305";" 33.77";" 35.71";"grande";"2.286215e-09"
" 17";"  25";" 68.00";" 35.50";"piloto";"2.556699e-09"
" 43";"  97";" 44.33";" 35.30";"ideia";"2.827296e-09"
" 41";"  91";" 45.05";" 35.12";"lugar";"3.102009e-09"
" 19";"  30";" 63.33";" 34.70";"tiro";"3.852206e-09"
" 19";"  30";" 63.33";" 34.70";"errado";"3.852206e-09"
" 19";"  30";" 63.33";" 34.70";"experiência";"3.852206e-09"
" 15";"  21";" 71.43";" 34.24";"maré";"4.882202e-09"
" 10";"  11";" 90.91";" 34.14";"música";"5.132689e-09"
" 10";"  11";" 90.91";" 34.14";"personagem";"5.132689e-09"
" 14";"  19";" 73.68";" 33.76";"aprender";"6.242023e-09"
" 11";"  13";" 84.62";" 33.49";"mata";"7.170525e-09"
" 13";"  17";" 76.47";" 33.43";"amarillo";"7.394544e-09"
" 12";"  15";" 80.00";" 33.31";"pedra";"7.872554e-09"
" 12";"  15";" 80.00";" 33.31";"intelectual";"7.872554e-09"
" 31";"  63";" 49.21";" 33.04";"ligar";"9.038123e-09"
" 42";"  97";" 43.30";" 32.35";"certo";"1.289623e-08"
" 61";" 160";" 38.12";" 32.30";"melhor";"1.324006e-08"
" 16";"  24";" 66.67";" 32.20";"venezuelano";"1.392255e-08"
"115";" 359";" 32.03";" 32.11";"política";"1.459189e-08"
" 34";"  73";" 46.58";" 31.68";"avião";"1.820211e-08"
" 18";"  29";" 62.07";" 31.60";"carro";"1.894204e-08"
" 20";"  34";" 58.82";" 31.54";"escola";"1.953860e-08"
" 20";"  34";" 58.82";" 31.54";"parar";"1.953860e-08"
" 23";"  42";" 54.76";" 31.22";"queda";"2.306885e-08"
" 35";"  77";" 45.45";" 30.64";"amigo";"3.100615e-08"
" 19";"  32";" 59.38";" 30.53";"ditadura";"3.281723e-08"
" 13";"  18";" 72.22";" 30.25";"câmera";"3.790377e-08"
"  9";"  10";" 90.00";" 30.24";"pac";"3.818504e-08"
"  9";"  10";" 90.00";" 30.24";"disco";"3.818504e-08"
"100";" 307";" 32.57";" 29.89";"chegar";"4.578758e-08"
" 27";"  54";" 50.00";" 29.87";"debate";"4.627319e-08"
" 10";"  12";" 83.33";" 29.69";"florianópolis";"5.066388e-08"
" 10";"  12";" 83.33";" 29.69";"abandonado";"5.066388e-08"
" 11";"  14";" 78.57";" 29.62";"david";"5.267232e-08"
" 11";"  14";" 78.57";" 29.62";"enfrentamento";"5.267232e-08"
" 18";"  30";" 60.00";" 29.54";"igual";"5.474865e-08"
" 77";" 222";" 34.68";" 29.41";"conseguir";"5.860034e-08"
"103";" 320";" 32.19";" 29.27";"passar";"6.289324e-08"
" 24";"  46";" 52.17";" 29.27";"foto";"6.293478e-08"
" 15";"  23";" 65.22";" 28.96";"ocupação";"7.392092e-08"
" 36";"  82";" 43.90";" 28.76";"cidadão";"8.206805e-08"
" 39";"  92";" 42.39";" 28.30";"centro";"1.037058e-07"
"160";" 551";" 29.04";" 27.94";"ver";"1.252853e-07"
" 18";"  31";" 58.06";" 27.63";"cabeça";"1.468218e-07"
" 16";"  26";" 61.54";" 27.61";"nascer";"1.483498e-07"
" 16";"  26";" 61.54";" 27.61";"venezuela";"1.483498e-07"
" 29";"  62";" 46.77";" 27.29";"livre";"1.754334e-07"
" 37";"  87";" 42.53";" 27.09";"democracia";"1.945368e-07"
" 15";"  24";" 62.50";" 26.68";"alemanha";"2.398400e-07"
" 17";"  29";" 58.62";" 26.61";"bater";"2.491087e-07"
" 32";"  72";" 44.44";" 26.40";"volta";"2.781165e-07"
" 20";"  37";" 54.05";" 26.38";"jovem";"2.811547e-07"
" 11";"  15";" 73.33";" 26.29";"racismo";"2.932624e-07"
" 10";"  13";" 76.92";" 25.97";"caos";"3.473178e-07"
" 21";"  40";" 52.50";" 25.96";"classe";"3.482222e-07"
" 14";"  22";" 63.64";" 25.79";"alemão";"3.814045e-07"
" 13";"  20";" 65.00";" 24.93";"praça";"5.935684e-07"
" 15";"  25";" 60.00";" 24.61";"fenômeno";"7.028726e-07"
" 52";" 141";" 36.88";" 24.60";"lado";"7.045712e-07"
" 22";"  44";" 50.00";" 24.32";"gostar";"8.176326e-07"
" 23";"  47";" 48.94";" 24.16";"europa";"8.874226e-07"
" 16";"  28";" 57.14";" 23.75";"voz";"1.096591e-06"
" 14";"  23";" 60.87";" 23.63";"frase";"1.164554e-06"
" 11";"  16";" 68.75";" 23.42";"preconceito";"1.303486e-06"
" 11";"  16";" 68.75";" 23.42";"espalhar";"1.303486e-06"
" 11";"  16";" 68.75";" 23.42";"cheio";"1.303486e-06"
" 40";" 102";" 39.22";" 23.06";"maneira";"1.571029e-06"
" 22";"  45";" 48.89";" 23.05";"simples";"1.578258e-06"
" 10";"  14";" 71.43";" 22.81";"hotmail";"1.787713e-06"
" 61";" 177";" 34.46";" 22.65";"sair";"1.943160e-06"
"  9";"  12";" 75.00";" 22.37";"consenso";"2.248873e-06"
"  9";"  12";" 75.00";" 22.37";"collor";"2.248873e-06"
"  9";"  12";" 75.00";" 22.37";"lindbergh";"2.248873e-06"
"168";" 606";" 27.72";" 22.36";"dia";"2.256420e-06"
"  8";"  10";" 80.00";" 22.20";"cracolândia";"2.463087e-06"
" 16";"  29";" 55.17";" 22.05";"sério";"2.661579e-06"
" 16";"  29";" 55.17";" 22.05";"complexo";"2.661579e-06"
" 21";"  43";" 48.84";" 21.94";"atenção";"2.808967e-06"
" 12";"  19";" 63.16";" 21.78";"olho";"3.063260e-06"
" 12";"  19";" 63.16";" 21.78";"justo";"3.063260e-06"
" 39";" 101";" 38.61";" 21.41";"perder";"3.711399e-06"
" 54";" 154";" 35.06";" 21.36";"claro";"3.797961e-06"
"173";" 632";" 27.37";" 21.25";"brasil";"4.023503e-06"
" 38";"  98";" 38.78";" 21.13";"preciso";"4.283421e-06"
" 32";"  78";" 41.03";" 21.11";"saúde";"4.339694e-06"
" 35";"  88";" 39.77";" 21.05";"imagem";"4.468859e-06"
" 11";"  17";" 64.71";" 20.91";"hotel";"4.812515e-06"
" 31";"  75";" 41.33";" 20.90";"vista";"4.849373e-06"
" 17";"  33";" 51.52";" 20.12";"atitude";"7.271402e-06"
" 10";"  15";" 66.67";" 20.11";"virtude";"7.315781e-06"
" 10";"  15";" 66.67";" 20.11";"igreja";"7.315781e-06"
" 10";"  15";" 66.67";" 20.11";"teatro";"7.315781e-06"
" 10";"  15";" 66.67";" 20.11";"merda";"7.315781e-06"
" 14";"  25";" 56.00";" 19.91";"carolina";"8.121462e-06"
" 12";"  20";" 60.00";" 19.68";"cientista";"9.166761e-06"
" 43";" 118";" 36.44";" 19.48";"local";"1.015175e-05"
"  9";"  13";" 69.23";" 19.40";"tolerância";"1.059458e-05"
"  9";"  13";" 69.23";" 19.40";"sentimento";"1.059458e-05"
"  9";"  13";" 69.23";" 19.40";"mexer";"1.059458e-05"
"  9";"  13";" 69.23";" 19.40";"polarização";"1.059458e-05"
"  9";"  13";" 69.23";" 19.40";"injustiça";"1.059458e-05"
"  9";"  13";" 69.23";" 19.40";"garantido";"1.059458e-05"
" 27";"  64";" 42.19";" 19.28";"manifestação";"1.126235e-05"
" 75";" 239";" 31.38";" 18.89";"mundo";"1.386226e-05"
" 13";"  23";" 56.52";" 18.85";"né";"1.413332e-05"
"  8";"  11";" 72.73";" 18.84";"palco";"1.422801e-05"
"  8";"  11";" 72.73";" 18.84";"ativista";"1.422801e-05"
"  8";"  11";" 72.73";" 18.84";"santiago";"1.422801e-05"
" 55";" 163";" 33.74";" 18.78";"voltar";"1.466377e-05"
" 17";"  34";" 50.00";" 18.77";"eleitor";"1.471633e-05"
" 17";"  34";" 50.00";" 18.77";"organizar";"1.471633e-05"
" 11";"  18";" 61.11";" 18.71";"bairro";"1.522193e-05"
" 11";"  18";" 61.11";" 18.71";"corrupto";"1.522193e-05"
" 19";"  40";" 47.50";" 18.55";"dirigir";"1.659193e-05"
" 52";" 153";" 33.99";" 18.26";"ponto";"1.931087e-05"
" 32";"  82";" 39.02";" 18.14";"respeito";"2.056514e-05"
" 15";"  29";" 51.72";" 17.91";"trabalhador";"2.312945e-05"
" 12";"  21";" 57.14";" 17.80";"louco";"2.450410e-05"
" 12";"  21";" 57.14";" 17.80";"c";"2.450410e-05"
" 12";"  21";" 57.14";" 17.80";"madrugada";"2.450410e-05"
" 10";"  16";" 62.50";" 17.78";"greve";"2.484650e-05"
" 10";"  16";" 62.50";" 17.78";"sonho";"2.484650e-05"
" 10";"  16";" 62.50";" 17.78";"transmitir";"2.484650e-05"
" 10";"  16";" 62.50";" 17.78";"sentar";"2.484650e-05"
" 10";"  16";" 62.50";" 17.78";"característica";"2.484650e-05"
" 13";"  24";" 54.17";" 17.20";"estrutura";"3.357995e-05"
" 13";"  24";" 54.17";" 17.20";"estrada";"3.357995e-05"
"  9";"  14";" 64.29";" 16.89";"gay";"3.955624e-05"
"  9";"  14";" 64.29";" 16.89";"vargas";"3.955624e-05"
" 11";"  19";" 57.89";" 16.77";"tocar";"4.226654e-05"
" 36";"  98";" 36.73";" 16.74";"causa";"4.277959e-05"
" 37";" 102";" 36.27";" 16.48";"noite";"4.927041e-05"
" 16";"  33";" 48.48";" 16.41";"morar";"5.089991e-05"
" 17";"  36";" 47.22";" 16.35";"hospital";"5.273116e-05"
" 18";"  39";" 46.15";" 16.34";"golpe";"5.291483e-05"
" 60";" 188";" 31.91";" 16.24";"colocar";"5.574989e-05"
" 12";"  22";" 54.55";" 16.12";"deltan";"5.942038e-05"
" 12";"  22";" 54.55";" 16.12";"costumar";"5.942038e-05"
"  8";"  12";" 66.67";" 16.08";"comida";"6.062331e-05"
"  8";"  12";" 66.67";" 16.08";"parede";"6.062331e-05"
" 92";" 316";" 29.11";" 15.97";"deixar";"6.423380e-05"
" 22";"  52";" 42.31";" 15.82";"servir";"6.949324e-05"
" 10";"  17";" 58.82";" 15.75";"homenagem";"7.237379e-05"
" 10";"  17";" 58.82";" 15.75";"trajetória";"7.237379e-05"
" 13";"  25";" 52.00";" 15.71";"medo";"7.390677e-05"
" 47";" 140";" 33.57";" 15.70";"acreditar";"7.439016e-05"
" 32";"  86";" 37.21";" 15.53";"forte";"8.103511e-05"
" 20";"  46";" 43.48";" 15.51";"pegar";"8.194113e-05"
" 14";"  28";" 50.00";" 15.45";"vivo";"8.457276e-05"
" 14";"  28";" 50.00";" 15.45";"aproveitar";"8.457276e-05"
" 19";"  43";" 44.19";" 15.39";"transformar";"8.731778e-05"
" 19";"  43";" 44.19";" 15.39";"pior";"8.731778e-05"
"  7";"  10";" 70.00";" 15.39";"ônibus";"8.735264e-05"
"  7";"  10";" 70.00";" 15.39";"vitor";"8.735264e-05"
" 16";"  34";" 47.06";" 15.25";"velho";"9.415650e-05"
" 41";" 119";" 34.45";" 15.13";"senhor";"1.001238e-04"
" 11";"  20";" 55.00";" 15.04";"pensamento";"1.050595e-04"
"  9";"  15";" 60.00";" 14.75";"individual";"1.226092e-04"
"  9";"  15";" 60.00";" 14.75";"folha";"1.226092e-04"
" 33";"  91";" 36.26";" 14.67";"diferente";"1.283400e-04"
" 29";"  77";" 37.66";" 14.65";"sofrer";"1.295489e-04"
" 12";"  23";" 52.17";" 14.61";"sozinho";"1.323821e-04"
" 12";"  23";" 52.17";" 14.61";"graça";"1.323821e-04"
" 13";"  26";" 50.00";" 14.35";"time";"1.520184e-04"
" 14";"  29";" 48.28";" 14.21";"conservador";"1.637108e-04"
" 16";"  35";" 45.71";" 14.17";"assistir";"1.672408e-04"
" 15";"  32";" 46.88";" 14.16";"protesto";"1.683362e-04"
" 15";"  32";" 46.88";" 14.16";"respeitar";"1.683362e-04"
" 15";"  32";" 46.88";" 14.16";"viajar";"1.683362e-04"
" 31";"  85";" 36.47";" 14.05";"trazer";"1.782804e-04"
"103";" 369";" 27.91";" 14.03";"vez";"1.802087e-04"
" 29";"  78";" 37.18";" 14.03";"campo";"1.798923e-04"
" 10";"  18";" 55.56";" 13.97";"cortar";"1.854877e-04"
" 10";"  18";" 55.56";" 13.97";"postar";"1.854877e-04"
" 10";"  18";" 55.56";" 13.97";"dallagnol";"1.854877e-04"
"  8";"  13";" 61.54";" 13.79";"identidade";"2.043624e-04"
"  8";"  13";" 61.54";" 13.79";"vigilância";"2.043624e-04"
"  8";"  13";" 61.54";" 13.79";"maduro";"2.043624e-04"
" 33";"  93";" 35.48";" 13.57";"notícia";"2.298067e-04"
"102";" 367";" 27.79";" 13.52";"brasileiro";"2.364945e-04"
" 55";" 176";" 31.25";" 13.51";"g1";"2.368136e-04"
" 36";" 104";" 34.62";" 13.51";"chamar";"2.371082e-04"
" 11";"  21";" 52.38";" 13.51";"inteiro";"2.374960e-04"
" 81";" 281";" 28.83";" 13.26";"vir";"2.710584e-04"
" 12";"  24";" 50.00";" 13.24";"caravana";"2.738582e-04"
" 16";"  36";" 44.44";" 13.16";"descobrir";"2.862000e-04"
" 13";"  27";" 48.15";" 13.11";"ruim";"2.944342e-04"
" 13";"  27";" 48.15";" 13.11";"itália";"2.944342e-04"
" 14";"  30";" 46.67";" 13.06";"imaginar";"3.013848e-04"
" 31";"  87";" 35.63";" 12.94";"frente";"3.223442e-04"
"  9";"  16";" 56.25";" 12.91";"bahia";"3.266953e-04"
"  9";"  16";" 56.25";" 12.91";"papua";"3.266953e-04"
"  7";"  11";" 63.64";" 12.88";"incomodar";"3.318688e-04"
"  7";"  11";" 63.64";" 12.88";"esporte";"3.318688e-04"
"  7";"  11";" 63.64";" 12.88";"dormir";"3.318688e-04"
" 27";"  73";" 36.99";" 12.83";"morto";"3.414035e-04"
" 39";" 117";" 33.33";" 12.63";"lembrar";"3.796559e-04"
" 24";"  63";" 38.10";" 12.57";"combate";"3.915416e-04"
" 10";"  19";" 52.63";" 12.41";"palestra";"4.268156e-04"
" 10";"  19";" 52.63";" 12.41";"expressão";"4.268156e-04"
" 10";"  19";" 52.63";" 12.41";"científico";"4.268156e-04"
" 25";"  67";" 37.31";" 12.23";"conhecer";"4.699213e-04"
"146";" 562";" 25.98";" 12.19";"mesmo";"4.814666e-04"
"  6";"   9";" 66.67";" 12.06";"amarelo";"5.153418e-04"
" 94";" 340";" 27.65";" 12.02";"momento";"5.270241e-04"
" 14";"  31";" 45.16";" 12.01";"repetir";"5.302496e-04"
" 12";"  25";" 48.00";" 12.00";"negro";"5.307566e-04"
" 12";"  25";" 48.00";" 12.00";"francisco";"5.307566e-04"
" 12";"  25";" 48.00";" 12.00";"normal";"5.307566e-04"
" 12";"  25";" 48.00";" 12.00";"desejar";"5.307566e-04"
" 19";"  47";" 40.43";" 11.97";"terminar";"5.418574e-04"
" 13";"  28";" 46.43";" 11.97";"bastar";"5.404639e-04"
" 24";"  64";" 37.50";" 11.94";"ocupar";"5.503145e-04"
"  8";"  14";" 57.14";" 11.86";"hamburgo";"5.730441e-04"
"  8";"  14";" 57.14";" 11.86";"boi";"5.730441e-04"
"  8";"  14";" 57.14";" 11.86";"altura";"5.730441e-04"
" 27";"  75";" 36.00";" 11.68";"contrário";"6.324191e-04"
"  5";"   7";" 71.43";" 11.40";"praia";"7.349436e-04"
"  5";"   7";" 71.43";" 11.40";"operário";"7.349436e-04"
" 16";"  38";" 42.11";" 11.34";"droga";"7.585121e-04"
" 16";"  38";" 42.11";" 11.34";"navio";"7.585121e-04"
" 16";"  38";" 42.11";" 11.34";"preocupado";"7.585121e-04"
" 16";"  38";" 42.11";" 11.34";"moral";"7.585121e-04"
"  9";"  17";" 52.94";" 11.32";"firme";"7.685244e-04"
" 48";" 155";" 30.97";" 11.28";"encontrar";"7.830458e-04"
" 15";"  35";" 42.86";" 11.17";"realidade";"8.306147e-04"
" 10";"  20";" 50.00";" 11.03";"tô";"8.961508e-04"
" 10";"  20";" 50.00";" 11.03";"desejo";"8.961508e-04"
" 18";"  45";" 40.00";" 10.98";"crer";"9.221588e-04"
" 12";"  26";" 46.15";" 10.88";"pé";"9.709913e-04"
"  7";"  12";" 58.33";" 10.83";"inaudível";"9.980538e-04"
"  7";"  12";" 58.33";" 10.83";"aplaudir";"9.980538e-04"
"  7";"  12";" 58.33";" 10.83";"confusão";"9.980538e-04"
"  7";"  12";" 58.33";" 10.83";"cena";"9.980538e-04"
"  7";"  12";" 58.33";" 10.83";"vergonha";"9.980538e-04"
" 32";"  95";" 33.68";" 10.79";"policial";"1.020168e-03"
" 31";"  92";" 33.70";" 10.46";"palavra";"1.216590e-03"
" 15";"  36";" 41.67";" 10.32";"punir";"1.319145e-03"
" 15";"  36";" 41.67";" 10.32";"castro";"1.319145e-03"
" 15";"  36";" 41.67";" 10.32";"criança";"1.319145e-03"
" 46";" 150";" 30.67";" 10.31";"usar";"1.322728e-03"
" 49";" 162";" 30.25";" 10.27";"janeiro";"1.352069e-03"
"  8";"  15";" 53.33";" 10.22";"moderno";"1.386670e-03"
"  8";"  15";" 53.33";" 10.22";"famoso";"1.386670e-03"
"  8";"  15";" 53.33";" 10.22";"companheiro";"1.386670e-03"
" 20";"  53";" 37.74";" 10.15";"maria";"1.445002e-03"
"  9";"  18";" 50.00";"  9.93";"zé";"1.629611e-03"
"  9";"  18";" 50.00";"  9.93";"mudo";"1.629611e-03"
"  9";"  18";" 50.00";"  9.93";"adiantar";"1.629611e-03"
" 12";"  27";" 44.44";"  9.86";"estudar";"1.687637e-03"
"  6";"  10";" 60.00";"  9.83";"destaque";"1.716245e-03"
"  6";"  10";" 60.00";"  9.83";"briga";"1.716245e-03"
" 10";"  21";" 47.62";"  9.81";"quadro";"1.739513e-03"
" 10";"  21";" 47.62";"  9.81";"atentado";"1.739513e-03"
" 10";"  21";" 47.62";"  9.81";"sucessor";"1.739513e-03"
" 16";"  40";" 40.00";"  9.75";"educação";"1.789435e-03"
" 23";"  65";" 35.38";"  9.34";"escrever";"2.242139e-03"
" 14";"  34";" 41.18";"  9.30";"pôr";"2.290347e-03"
"  7";"  13";" 53.85";"  9.14";"aposentado";"2.507329e-03"
"  7";"  13";" 53.85";"  9.14";"sexual";"2.507329e-03"
"  7";"  13";" 53.85";"  9.14";"metropolitano";"2.507329e-03"
" 47";" 158";" 29.75";"  9.04";"esperar";"2.640393e-03"
" 22";"  62";" 35.48";"  9.02";"sr";"2.665313e-03"
" 25";"  73";" 34.25";"  8.98";"perguntar";"2.727159e-03"
" 58";" 203";" 28.57";"  8.96";"força";"2.753696e-03"
"  8";"  16";" 50.00";"  8.82";"surpreender";"2.976786e-03"
"  8";"  16";" 50.00";"  8.82";"quantidade";"2.976786e-03"
"  8";"  16";" 50.00";"  8.82";"onda";"2.976786e-03"
"  8";"  16";" 50.00";"  8.82";"mineração";"2.976786e-03"
" 11";"  25";" 44.00";"  8.80";"organizado";"3.015805e-03"
" 11";"  25";" 44.00";"  8.80";"natureza";"3.015805e-03"
" 11";"  25";" 44.00";"  8.80";"adversário";"3.015805e-03"
" 46";" 155";" 29.68";"  8.74";"parecer";"3.116049e-03"
" 10";"  22";" 45.45";"  8.72";"interior";"3.155291e-03"
" 10";"  22";" 45.45";"  8.72";"dedicar";"3.155291e-03"
"  9";"  19";" 47.37";"  8.71";"chuva";"3.166257e-03"
"  9";"  19";" 47.37";"  8.71";"futebol";"3.166257e-03"
"  9";"  19";" 47.37";"  8.71";"comunista";"3.166257e-03"
" 32";" 100";" 32.00";"  8.70";"morte";"3.180312e-03"
" 78";" 288";" 27.08";"  8.66";"forma";"3.257135e-03"
" 18";"  49";" 36.73";"  8.34";"passo";"3.882620e-03"
" 27";"  82";" 32.93";"  8.29";"capital";"3.991356e-03"
" 21";"  60";" 35.00";"  8.19";"pessoal";"4.219825e-03"
" 21";"  60";" 35.00";"  8.19";"democrático";"4.219825e-03"
" 12";"  29";" 41.38";"  8.08";"terra";"4.465728e-03"
"  6";"  11";" 54.55";"  8.05";"dimas";"4.542376e-03"
"  4";"   6";" 66.67";"  8.04";"faixa";"4.581746e-03"
" 11";"  26";" 42.31";"  7.90";"rico";"4.956447e-03"
" 11";"  26";" 42.31";"  7.90";"padrão";"4.956447e-03"
" 20";"  57";" 35.09";"  7.87";"pequeno";"5.031959e-03"
" 10";"  23";" 43.48";"  7.74";"lidar";"5.395956e-03"
"  7";"  14";" 50.00";"  7.72";"carnaval";"5.468322e-03"
"  7";"  14";" 50.00";"  7.72";"raça";"5.468322e-03"
"  7";"  14";" 50.00";"  7.72";"rotina";"5.468322e-03"
"  9";"  20";" 45.00";"  7.64";"clima";"5.711482e-03"
"  8";"  17";" 47.06";"  7.61";"errar";"5.790159e-03"
"  8";"  17";" 47.06";"  7.61";"resistência";"5.790159e-03"
