"V1";"V2";"V3";"V4";"V5";"V6"
" 0";"  8";" 0.00";" -4.44";"daniel";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"cumprir";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"zavascki";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"tentativa";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"suspensão";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"sigilo";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"prático";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"protocolar";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"período";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"ogiva";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"norte_coreana";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"norte_americana";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"juntar";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"determinar";"3.503520e-02"
" 0";"  8";" 0.00";" -4.44";"bashar";"3.503520e-02"
"15";" 64";"23.44";" -4.29";"declarar";"3.835989e-02"
" 2";" 17";"11.76";" -4.26";"supremo";"3.913000e-02"
" 2";" 17";"11.76";" -4.26";"alerta";"3.913000e-02"
" 2";" 17";"11.76";" -4.26";"especialista";"3.913000e-02"
" 3";" 21";"14.29";" -4.21";"norte_americano";"4.011005e-02"
"15";" 63";"23.81";" -3.97";"mundo";"4.644533e-02"
" 1";" 12";" 8.33";" -3.92";"mouro";"4.773548e-02"
" 1";" 12";" 8.33";" -3.92";"fronteira";"4.773548e-02"
" 1";" 12";" 8.33";" -3.92";"falso";"4.773548e-02"
" 1";" 12";" 8.33";" -3.92";"comunista";"4.773548e-02"
" 1";" 12";" 8.33";" -3.92";"motivo";"4.773548e-02"
" 0";"  7";" 0.00";" -3.89";"magistrado";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"pinheiro";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"absolver";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"tanque";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"provocação";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"noblat";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"irã";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"associação";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"alcance";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"área";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"uscifrão";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"sinal";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"presa";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"jurídico";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"grampo";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"carta";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"vara";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"suspender";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"sozinho";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"posto";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"paz";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"oferecer";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"mover";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"jon";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"isis";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"guarujá";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"estocar";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"eliminar";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"direção";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"detalhar";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"contato";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"caça";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"beneficiário";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"aviso";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"ativo";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"al_assad";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"adquirir";"4.869629e-02"
" 0";"  7";" 0.00";" -3.89";"aceitar";"4.869629e-02"
"16";" 66";"24.24";" -3.86";"joesley";"4.939962e-02"
" 2";" 16";"12.50";" -3.76";"relator";"5.250857e-02"
" 2";" 16";"12.50";" -3.76";"ordem";"5.250857e-02"
" 2";" 16";"12.50";" -3.76";"responsável";"5.250857e-02"
" 2";" 16";"12.50";" -3.76";"avião";"5.250857e-02"
" 3";" 20";"15.00";" -3.75";"base";"5.293289e-02"
" 3";" 20";"15.00";" -3.75";"ressaltar";"5.293289e-02"
" 3";" 20";"15.00";" -3.75";"executivo";"5.293289e-02"
"10";" 45";"22.22";" -3.61";"divulgar";"5.751864e-02"
" 9";" 41";"21.95";" -3.41";"pagar";"6.467252e-02"
" 1";" 11";" 9.09";" -3.39";"tribunal";"6.543895e-02"
" 1";" 11";" 9.09";" -3.39";"super";"6.543895e-02"
" 1";" 11";" 9.09";" -3.39";"passivo";"6.543895e-02"
" 1";" 11";" 9.09";" -3.39";"marinho";"6.543895e-02"
" 1";" 11";" 9.09";" -3.39";"planejar";"6.543895e-02"
" 0";"  6";" 0.00";" -3.33";"gado";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"envolvido";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"opção";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"onu";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"morto";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"identificar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"gonçalves";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"estimar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"vazar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"transformar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"transferir";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"material";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"jbs_friboi";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"inquérito";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"homicídio";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"fase";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"executar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"europa";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"curioso";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"transportar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"teixeira";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"stuckert";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"repasse";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"prontidão";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"profissional";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"primeiro_ministro";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"prejuízo";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"planilha";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"norte_coreanas";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"naval";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"moscou";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"mortal";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"miúdo";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"mensal";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"marqueteiro";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"lima";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"fuga";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"friedman";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"fox";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"estrangeiro";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"equipamento";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"embaixada";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"dezembro";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"desafiar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"comandante";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"classificar";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"armamento";"6.807794e-02"
" 0";"  6";" 0.00";" -3.33";"alckmin";"6.807794e-02"
" 3";" 19";"15.79";" -3.29";"empreiteiro";"6.973118e-02"
" 3";" 19";"15.79";" -3.29";"exercício";"6.973118e-02"
" 3";" 19";"15.79";" -3.29";"aliado";"6.973118e-02"
" 2";" 15";"13.33";" -3.27";"conversa";"7.043021e-02"
" 2";" 15";"13.33";" -3.27";"envolver";"7.043021e-02"
" 2";" 15";"13.33";" -3.27";"diálogo";"7.043021e-02"
" 2";" 15";"13.33";" -3.27";"alvo";"7.043021e-02"
" 8";" 37";"21.62";" -3.22";"relação";"7.259842e-02"
"19";" 73";"26.03";" -3.05";"pedir";"8.087107e-02"
" 7";" 33";"21.21";" -3.04";"questão";"8.130815e-02"
" 4";" 22";"18.18";" -2.95";"relatar";"8.589666e-02"
" 4";" 22";"18.18";" -2.95";"possuir";"8.589666e-02"
"10";" 43";"23.26";" -2.93";"acusar";"8.685094e-02"
" 1";" 10";"10.00";" -2.88";"agricultura";"8.992424e-02"
" 1";" 10";"10.00";" -2.88";"acompanhar";"8.992424e-02"
" 1";" 10";"10.00";" -2.88";"réu";"8.992424e-02"
" 1";" 10";"10.00";" -2.88";"teori";"8.992424e-02"
" 1";" 10";"10.00";" -2.88";"agente";"8.992424e-02"
" 1";" 10";"10.00";" -2.88";"pp";"8.992424e-02"
" 1";" 10";"10.00";" -2.88";"dívida";"8.992424e-02"
" 6";" 29";"20.69";" -2.86";"processo";"9.075297e-02"
" 6";" 29";"20.69";" -2.86";"ocorrer";"9.075297e-02"
" 3";" 18";"16.67";" -2.84";"apresentar";"9.167213e-02"
" 3";" 18";"16.67";" -2.84";"abril";"9.167213e-02"
" 3";" 18";"16.67";" -2.84";"rocha";"9.167213e-02"
" 2";" 14";"14.29";" -2.80";"ilícito";"9.441317e-02"
" 2";" 14";"14.29";" -2.80";"triplex";"9.441317e-02"
" 2";" 14";"14.29";" -2.80";"flagrar";"9.441317e-02"
" 0";"  5";" 0.00";" -2.77";"neto";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"violar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"qualidade";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"carlos";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"utilizar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"ronan";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"primo";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"posicionar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"movimentar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"integrante";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"hwasong_12";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"habeas";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"departamento";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"corpus";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"contratar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"circunstância";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"britânico";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"brf";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"atividade";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"aeronave";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"vizinho";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"trf_4";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"suspeita";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"somar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"shinzo";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"segredo";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"pregent";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"potência";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"pedro";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"pago";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"orientar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"negociação";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"montar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"milha";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"massa";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"março";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"mail";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"machado";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"localizar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"liderança";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"lidar";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"judicial";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"investigador";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"interrogatório";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"interessante";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"intercontinental";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"inferno";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"indonésio";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"indenização";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"hornet";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"havaí";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"fraco";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"explosão";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"ex_governador";"9.590352e-02"
" 0";"  5";" 0.00";" -2.77";"estádio";"9.590352e-02"
