"";"X.gr_01";"X.gr_02"
"rcifrão";-0,597;0,597
"preso";0,3419;-0,3419
"importante";-0,7051;0,7051
"fato";1,2733;-1,2733
"durante";-0,9168;0,9168
"crise";1,3382;-1,3382
"congresso";-0,7757;0,7757
"ação";-0,2501;0,2501
"também";-1,7932;1,7932
"em";-1,0862;1,0862
"quanto";-0,3073;0,3073
"instância";-0,7051;0,7051
"eu";-1,2594;1,2594
"coisa";0,255;-0,255
"investigar";-0,546;0,546
"sempre";-0,2501;0,2501
