"V1";"V2";"V3";"V4";"V5";"V6"
"  0";"  71";" 0.00";" -11.81";"alcance";"5.888387e-04"
"  1";"  84";" 1.19";" -11.74";"fiscal";"6.116136e-04"
"  3";" 108";" 2.78";" -11.66";"exterior";"6.393645e-04"
"  0";"  70";" 0.00";" -11.64";"tirar";"6.442813e-04"
"  0";"  70";" 0.00";" -11.64";"frigorífico";"6.442813e-04"
"  0";"  69";" 0.00";" -11.48";"rua";"7.049890e-04"
"  1";"  82";" 1.22";" -11.41";"especialista";"7.315173e-04"
"  3";" 106";" 2.83";" -11.33";"porcento";"7.607064e-04"
"  0";"  68";" 0.00";" -11.31";"bbc";"7.714676e-04"
"  0";"  68";" 0.00";" -11.31";"península";"7.714676e-04"
"  4";" 117";" 3.42";" -11.26";"pensar";"7.924515e-04"
" 13";" 210";" 6.19";" -11.24";"pagamento";"8.008695e-04"
"  2";"  93";" 2.15";" -11.16";"instituição";"8.369688e-04"
" 44";" 486";" 9.05";" -11.00";"dar";"9.098584e-04"
"  1";"  79";" 1.27";" -10.91";"renan";"9.572137e-04"
" 14";" 217";" 6.45";" -10.87";"continuar";"9.750022e-04"
" 43";" 474";" 9.07";" -10.64";"ver";"1.105446e-03"
"  5";" 124";" 4.03";" -10.62";"criar";"1.119972e-03"
"  2";"  89";" 2.25";" -10.50";"palácio";"1.192052e-03"
"  3";" 100";" 3.00";" -10.37";"população";"1.281047e-03"
" 21";" 278";" 7.55";" -10.30";"brasileiro";"1.329325e-03"
"  0";"  62";" 0.00";" -10.30";"costa";"1.326741e-03"
"  0";"  62";" 0.00";" -10.30";"ajuda";"1.326741e-03"
"  0";"  62";" 0.00";" -10.30";"tensão";"1.326741e-03"
"  7";" 143";" 4.90";" -10.27";"lado";"1.352257e-03"
" 16";" 231";" 6.93";" -10.21";"eleição";"1.395882e-03"
"  2";"  87";" 2.30";" -10.18";"movimento";"1.422827e-03"
"  2";"  87";" 2.30";" -10.18";"comprar";"1.422827e-03"
"  0";"  61";" 0.00";" -10.14";"mercado";"1.452615e-03"
"  3";"  97";" 3.09";"  -9.89";"diálogo";"1.662280e-03"
"  1";"  72";" 1.39";"  -9.75";"território";"1.796258e-03"
"  9";" 159";" 5.66";"  -9.63";"sair";"1.915334e-03"
"  2";"  83";" 2.41";"  -9.52";"agência";"2.027712e-03"
"  2";"  83";" 2.41";"  -9.52";"procurar";"2.027712e-03"
"  2";"  83";" 2.41";"  -9.52";"resolver";"2.027712e-03"
"  0";"  57";" 0.00";"  -9.47";"putin";"2.089277e-03"
"  6";" 127";" 4.72";"  -9.44";"assunto";"2.117635e-03"
"  2";"  82";" 2.44";"  -9.36";"sanção";"2.215649e-03"
" 13";" 196";" 6.63";"  -9.35";"declarar";"2.231836e-03"
" 32";" 367";" 8.72";"  -9.32";"falar";"2.270380e-03"
"  6";" 126";" 4.76";"  -9.30";"mudança";"2.297488e-03"
"  0";"  56";" 0.00";"  -9.30";"água";"2.288556e-03"
"  0";"  56";" 0.00";"  -9.30";"alckmin";"2.288556e-03"
" 11";" 176";" 6.25";"  -9.25";"executivo";"2.355756e-03"
"  4";" 104";" 3.85";"  -9.22";"caixa";"2.397340e-03"
"  0";"  55";" 0.00";"  -9.14";"coreano";"2.507101e-03"
" 15";" 213";" 7.04";"  -9.10";"valor";"2.554164e-03"
"  7";" 135";" 5.19";"  -9.09";"importante";"2.567332e-03"
"  6";" 124";" 4.84";"  -9.00";"atingir";"2.703641e-03"
"  0";"  54";" 0.00";"  -8.97";"avião";"2.746810e-03"
"  0";"  54";" 0.00";"  -8.97";"seul";"2.746810e-03"
"  1";"  67";" 1.49";"  -8.92";"financeiro";"2.821586e-03"
" 17";" 230";" 7.39";"  -8.90";"tempo";"2.844314e-03"
"  0";"  53";" 0.00";"  -8.80";"vereador";"3.009772e-03"
"  1";"  66";" 1.52";"  -8.75";"pacífico";"3.088999e-03"
" 10";" 162";" 6.17";"  -8.67";"sociedade";"3.237682e-03"
" 12";" 181";" 6.63";"  -8.63";"econômico";"3.312310e-03"
"  0";"  52";" 0.00";"  -8.63";"mantega";"3.298290e-03"
"  0";"  52";" 0.00";"  -8.63";"time";"3.298290e-03"
"  3";"  89";" 3.37";"  -8.62";"mensagem";"3.328682e-03"
"  4";" 100";" 4.00";"  -8.60";"área";"3.366022e-03"
"  1";"  65";" 1.54";"  -8.59";"capacidade";"3.382036e-03"
"  2";"  77";" 2.60";"  -8.55";"f";"3.452861e-03"
" 10";" 161";" 6.21";"  -8.53";"claro";"3.489920e-03"
" 20";" 254";" 7.87";"  -8.50";"campanha";"3.541796e-03"
"  5";" 110";" 4.55";"  -8.48";"jornal";"3.592318e-03"
"  0";"  51";" 0.00";"  -8.47";"popular";"3.614899e-03"
"  4";"  99";" 4.04";"  -8.44";"certo";"3.663682e-03"
"  1";"  64";" 1.56";"  -8.42";"assad";"3.703188e-03"
"  2";"  76";" 2.63";"  -8.39";"perguntar";"3.773621e-03"
"  3";"  87";" 3.45";"  -8.30";"doação";"3.959386e-03"
"  2";"  75";" 2.67";"  -8.23";"irmão";"4.124325e-03"
"  3";"  86";" 3.49";"  -8.14";"negociação";"4.318166e-03"
"  0";"  49";" 0.00";"  -8.13";"sucesso";"4.343857e-03"
"  1";"  62";" 1.61";"  -8.09";"negócio";"4.441069e-03"
"  1";"  62";" 1.61";"  -8.09";"saud";"4.441069e-03"
"  7";" 128";" 5.47";"  -8.08";"trabalhar";"4.475192e-03"
"  8";" 138";" 5.80";"  -8.07";"discurso";"4.488355e-03"
"  2";"  74";" 2.70";"  -8.07";"solução";"4.507786e-03"
"  0";"  48";" 0.00";"  -7.97";"desenvolvimento";"4.762687e-03"
"  0";"  48";" 0.00";"  -7.97";"vender";"4.762687e-03"
"  0";"  48";" 0.00";"  -7.97";"morrer";"4.762687e-03"
"  1";"  61";" 1.64";"  -7.93";"disputa";"4.864121e-03"
"  1";"  61";" 1.64";"  -7.93";"bancada";"4.864121e-03"
"  0";"  47";" 0.00";"  -7.80";"guido";"5.222636e-03"
"  1";"  60";" 1.67";"  -7.76";"comunicado";"5.327996e-03"
"  1";"  60";" 1.67";"  -7.76";"humano";"5.327996e-03"
"  2";"  72";" 2.78";"  -7.75";"nação";"5.385590e-03"
" 46";" 469";" 9.81";"  -7.71";"pessoa";"5.494067e-03"
" 20";" 247";" 8.10";"  -7.69";"segurança";"5.551516e-03"
"  3";"  83";" 3.61";"  -7.67";"avaliar";"5.601256e-03"
"  0";"  46";" 0.00";"  -7.63";"emenda";"5.727843e-03"
"  0";"  46";" 0.00";"  -7.63";"duro";"5.727843e-03"
"  0";"  46";" 0.00";"  -7.63";"porta_aviões";"5.727843e-03"
"  0";"  46";" 0.00";"  -7.63";"marqueteiro";"5.727843e-03"
"  0";"  46";" 0.00";"  -7.63";"carl";"5.727843e-03"
" 15";" 201";" 7.46";"  -7.60";"maior";"5.843658e-03"
"  1";"  59";" 1.69";"  -7.60";"destruir";"5.836703e-03"
"  1";"  59";" 1.69";"  -7.60";"saída";"5.836703e-03"
"  1";"  59";" 1.69";"  -7.60";"mal";"5.836703e-03"
"  2";"  71";" 2.82";"  -7.58";"conflito";"5.886997e-03"
"  0";"  45";" 0.00";"  -7.47";"assessor";"6.282883e-03"
"  0";"  45";" 0.00";"  -7.47";"repassar";"6.282883e-03"
"  0";"  45";" 0.00";"  -7.47";"proteger";"6.282883e-03"
" 12";" 172";" 6.98";"  -7.46";"apoio";"6.324296e-03"
" 10";" 153";" 6.54";"  -7.45";"melhor";"6.326844e-03"
"  1";"  58";" 1.72";"  -7.44";"domingo";"6.394654e-03"
"  1";"  58";" 1.72";"  -7.44";"bomba";"6.394654e-03"
"  9";" 143";" 6.29";"  -7.41";"atual";"6.489816e-03"
" 11";" 162";" 6.79";"  -7.38";"mostrar";"6.582533e-03"
"  0";"  44";" 0.00";"  -7.30";"classe";"6.892807e-03"
"  0";"  44";" 0.00";"  -7.30";"estratégico";"6.892807e-03"
"  0";"  44";" 0.00";"  -7.30";"vinson";"6.892807e-03"
"  5";" 102";" 4.90";"  -7.29";"contrato";"6.949909e-03"
"  3";"  80";" 3.75";"  -7.21";"secretário";"7.264802e-03"
"  0";"  43";" 0.00";"  -7.13";"lourar";"7.563203e-03"
"  0";"  43";" 0.00";"  -7.13";"global";"7.563203e-03"
"  1";"  56";" 1.79";"  -7.11";"saúde";"7.678217e-03"
"  1";"  56";" 1.79";"  -7.11";"desenvolver";"7.678217e-03"
"  2";"  68";" 2.94";"  -7.10";"seguinte";"7.690992e-03"
"  2";"  68";" 2.94";"  -7.10";"caminho";"7.690992e-03"
"  7";" 121";" 5.79";"  -7.09";"governador";"7.756569e-03"
"  7";" 121";" 5.79";"  -7.09";"entregar";"7.756569e-03"
"  4";"  90";" 4.44";"  -7.07";"ideia";"7.837490e-03"
" 10";" 150";" 6.67";"  -7.06";"acreditar";"7.887882e-03"
"  0";"  42";" 0.00";"  -6.97";"europa";"8.300249e-03"
"  0";"  42";" 0.00";"  -6.97";"mar";"8.300249e-03"
"  0";"  42";" 0.00";"  -6.97";"norte_coreanos";"8.300249e-03"
"  2";"  67";" 2.99";"  -6.94";"economia";"8.408449e-03"
"  2";"  67";" 2.99";"  -6.94";"oposição";"8.408449e-03"
"  3";"  78";" 3.85";"  -6.90";"capaz";"8.639439e-03"
" 11";" 158";" 6.96";"  -6.87";"proposta";"8.778070e-03"
" 30";" 326";" 9.20";"  -6.85";"ficar";"8.868544e-03"
"  8";" 129";" 6.20";"  -6.83";"exemplo";"8.955934e-03"
"  2";"  66";" 3.03";"  -6.78";"centro";"9.193244e-03"
"  2";"  66";" 3.03";"  -6.78";"olhar";"9.193244e-03"
"  1";"  54";" 1.85";"  -6.78";"ligar";"9.223768e-03"
"  2";"  66";" 3.03";"  -6.78";"ameaçar";"9.193244e-03"
"  4";"  88";" 4.55";"  -6.77";"setor";"9.274821e-03"
"  3";"  77";" 3.90";"  -6.74";"apoiar";"9.421198e-03"
"  2";"  65";" 3.08";"  -6.63";"obra";"1.005175e-02"
"  0";"  40";" 0.00";"  -6.63";"calheiros";"1.000238e-02"
"  0";"  40";" 0.00";"  -6.63";"general";"1.000238e-02"
"  0";"  40";" 0.00";"  -6.63";"fraco";"1.000238e-02"
"  0";"  40";" 0.00";"  -6.63";"jovem";"1.000238e-02"
"  0";"  40";" 0.00";"  -6.63";"américa";"1.000238e-02"
"  0";"  40";" 0.00";"  -6.63";"tillerson";"1.000238e-02"
"  3";"  76";" 3.95";"  -6.59";"negociar";"1.027352e-02"
"  8";" 127";" 6.30";"  -6.56";"vida";"1.042505e-02"
"  4";"  86";" 4.65";"  -6.47";"plano";"1.097298e-02"
"  0";"  39";" 0.00";"  -6.47";"rocha";"1.098342e-02"
"  2";"  64";" 3.12";"  -6.47";"enfrentar";"1.099094e-02"
"  0";"  39";" 0.00";"  -6.47";"estudo";"1.098342e-02"
"  0";"  39";" 0.00";"  -6.47";"doleiro";"1.098342e-02"
"  0";"  39";" 0.00";"  -6.47";"norte_americano";"1.098342e-02"
"  8";" 126";" 6.35";"  -6.43";"rede";"1.124496e-02"
" 16";" 200";" 8.00";"  -6.40";"pmdb";"1.142197e-02"
" 28";" 304";" 9.21";"  -6.35";"momento";"1.172113e-02"
"  4";"  85";" 4.71";"  -6.32";"assumir";"1.193412e-02"
"  0";"  38";" 0.00";"  -6.30";"comercial";"1.206322e-02"
"  0";"  38";" 0.00";"  -6.30";"eunício";"1.206322e-02"
"  0";"  38";" 0.00";"  -6.30";"dividir";"1.206322e-02"
"  0";"  38";" 0.00";"  -6.30";"ditador";"1.206322e-02"
"  0";"  38";" 0.00";"  -6.30";"norte_coreana";"1.206322e-02"
"  1";"  51";" 1.96";"  -6.29";"agricultura";"1.215626e-02"
"  1";"  51";" 1.96";"  -6.29";"meirelles";"1.215626e-02"
"  3";"  74";" 4.05";"  -6.28";"prefeito";"1.221580e-02"
"  5";"  95";" 5.26";"  -6.26";"resposta";"1.232416e-02"
"  6";" 105";" 5.71";"  -6.25";"chefe";"1.244629e-02"
"  0";"  37";" 0.00";"  -6.14";"fogo";"1.325210e-02"
"  0";"  37";" 0.00";"  -6.14";"compromisso";"1.325210e-02"
"  0";"  37";" 0.00";"  -6.14";"alertar";"1.325210e-02"
"  0";"  37";" 0.00";"  -6.14";"suíço";"1.325210e-02"
"  0";"  37";" 0.00";"  -6.14";"uss";"1.325210e-02"
"  1";"  50";" 2.00";"  -6.12";"pressão";"1.333167e-02"
" 25";" 276";" 9.06";"  -6.11";"passar";"1.343944e-02"
"  7";" 113";" 6.19";"  -5.99";"empreiteiro";"1.442482e-02"
"  2";"  61";" 3.28";"  -5.99";"prometer";"1.437284e-02"
"  0";"  36";" 0.00";"  -5.97";"mina";"1.456152e-02"
"  0";"  36";" 0.00";"  -5.97";"fácil";"1.456152e-02"
"  0";"  36";" 0.00";"  -5.97";"eleitor";"1.456152e-02"
"  0";"  36";" 0.00";"  -5.97";"nobre";"1.456152e-02"
"  0";"  36";" 0.00";"  -5.97";"errado";"1.456152e-02"
"  0";"  36";" 0.00";"  -5.97";"analista";"1.456152e-02"
"  0";"  36";" 0.00";"  -5.97";"advertir";"1.456152e-02"
"  1";"  49";" 2.04";"  -5.96";"temer";"1.462292e-02"
"  4";"  82";" 4.88";"  -5.88";"bolsonaro";"1.534623e-02"
"  6";" 102";" 5.88";"  -5.83";"senhor";"1.577744e-02"
"  5";"  92";" 5.43";"  -5.83";"cidadão";"1.572904e-02"
"  2";"  60";" 3.33";"  -5.83";"combate";"1.571892e-02"
"  2";"  60";" 3.33";"  -5.83";"tucano";"1.571892e-02"
"  2";"  60";" 3.33";"  -5.83";"esquerdo";"1.571892e-02"
"  1";"  48";" 2.08";"  -5.80";"controlar";"1.604171e-02"
"  0";"  35";" 0.00";"  -5.80";"site";"1.600422e-02"
"  0";"  35";" 0.00";"  -5.80";"nível";"1.600422e-02"
"  1";"  48";" 2.08";"  -5.80";"japonês";"1.604171e-02"
"  0";"  35";" 0.00";"  -5.80";"jinping";"1.600422e-02"
"  0";"  35";" 0.00";"  -5.80";"jon_un";"1.600422e-02"
"  0";"  35";" 0.00";"  -5.80";"intercontinental";"1.600422e-02"
" 19";" 221";" 8.60";"  -5.78";"semana";"1.619618e-02"
" 12";" 158";" 7.59";"  -5.72";"sistema";"1.681153e-02"
"  6";" 101";" 5.94";"  -5.69";"número";"1.707043e-02"
"  5";"  91";" 5.49";"  -5.69";"notícia";"1.705757e-02"
"  3";"  70";" 4.29";"  -5.67";"pai";"1.726697e-02"
"  1";"  47";" 2.13";"  -5.64";"pesquisa";"1.760100e-02"
"  0";"  34";" 0.00";"  -5.64";"crédito";"1.759437e-02"
"  1";"  47";" 2.13";"  -5.64";"paz";"1.760100e-02"
"  0";"  34";" 0.00";"  -5.64";"wesley";"1.759437e-02"
"  0";"  34";" 0.00";"  -5.64";"asiático";"1.759437e-02"
"  0";"  34";" 0.00";"  -5.64";"canal";"1.759437e-02"
"  0";"  34";" 0.00";"  -5.64";"irã";"1.759437e-02"
"  0";"  34";" 0.00";"  -5.64";"islâmico";"1.759437e-02"
" 26";" 279";" 9.32";"  -5.56";"chegar";"1.832408e-02"
"  2";"  58";" 3.45";"  -5.52";"fechar";"1.880412e-02"
"  2";"  58";" 3.45";"  -5.52";"significar";"1.880412e-02"
" 43";" 419";"10.26";"  -5.50";"delação";"1.898564e-02"
" 46";" 443";"10.38";"  -5.48";"querer";"1.927353e-02"
"  1";"  46";" 2.17";"  -5.47";"trabalhista";"1.931512e-02"
"  1";"  46";" 2.17";"  -5.47";"obama";"1.931512e-02"
"  0";"  33";" 0.00";"  -5.47";"cabeça";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"operador";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"sigla";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"venezuela";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"frança";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"submarino";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"planilha";"1.934776e-02"
"  0";"  33";" 0.00";"  -5.47";"foguete";"1.934776e-02"
"  3";"  68";" 4.41";"  -5.37";"cara";"2.052570e-02"
"  2";"  57";" 3.51";"  -5.36";"funcionar";"2.056857e-02"
" 46";" 441";"10.43";"  -5.32";"novo";"2.112626e-02"
"  1";"  45";" 2.22";"  -5.31";"doria";"2.119989e-02"
"  1";"  45";" 2.22";"  -5.31";"liderança";"2.119989e-02"
"  0";"  32";" 0.00";"  -5.30";"andar";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"inteligência";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"jogar";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"ruim";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"reino";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"potência";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"pentágono";"2.128198e-02"
"  0";"  32";" 0.00";"  -5.30";"bashar";"2.128198e-02"
"  6";"  98";" 6.12";"  -5.28";"diretor";"2.160089e-02"
"  2";"  56";" 3.57";"  -5.21";"agenda";"2.249986e-02"
"  2";"  56";" 3.57";"  -5.21";"cúpula";"2.249986e-02"
"  2";"  56";" 3.57";"  -5.21";"livro";"2.249986e-02"
"  7";" 107";" 6.54";"  -5.18";"oficial";"2.281844e-02"
"  1";"  44";" 2.27";"  -5.15";"peemedebista";"2.327285e-02"
"  1";"  44";" 2.27";"  -5.15";"via";"2.327285e-02"
"  1";"  44";" 2.27";"  -5.15";"preocupado";"2.327285e-02"
"  6";"  97";" 6.19";"  -5.14";"ganhar";"2.335656e-02"
"  0";"  31";" 0.00";"  -5.14";"indicado";"2.341665e-02"
"  0";"  31";" 0.00";"  -5.14";"jair";"2.341665e-02"
"  0";"  31";" 0.00";"  -5.14";"diplomático";"2.341665e-02"
" 12";" 153";" 7.84";"  -5.12";"palocci";"2.360753e-02"
"  9";" 125";" 7.20";"  -5.06";"tipo";"2.441760e-02"
"  7";" 106";" 6.60";"  -5.05";"planalto";"2.461554e-02"
"  2";"  55";" 3.64";"  -5.05";"pronto";"2.461393e-02"
" 12";" 152";" 7.89";"  -5.01";"premiar";"2.524902e-02"
"  6";"  96";" 6.25";"  -5.01";"geral";"2.525072e-02"
"  6";"  96";" 6.25";"  -5.01";"preciso";"2.525072e-02"
"  4";"  76";" 5.26";"  -5.00";"tema";"2.532045e-02"
"  5";"  86";" 5.81";"  -4.99";"democracia";"2.553684e-02"
"  1";"  43";" 2.33";"  -4.99";"dificuldade";"2.555341e-02"
"  1";"  43";" 2.33";"  -4.99";"perigoso";"2.555341e-02"
"  1";"  43";" 2.33";"  -4.99";"jogo";"2.555341e-02"
"  1";"  43";" 2.33";"  -4.99";"constitucional";"2.555341e-02"
"  1";"  43";" 2.33";"  -4.99";"cenário";"2.555341e-02"
"  0";"  30";" 0.00";"  -4.97";"comércio";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"diferença";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"serra";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"viajar";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"levantar";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"salvador";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"tecnologia";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"sinal";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"pequim";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"ocidente";"2.577369e-02"
"  0";"  30";" 0.00";"  -4.97";"moscou";"2.577369e-02"
"  2";"  54";" 3.70";"  -4.90";"armado";"2.692823e-02"
"  4";"  75";" 5.33";"  -4.86";"conversar";"2.751541e-02"
"  4";"  75";" 5.33";"  -4.86";"estratégia";"2.751541e-02"
"  1";"  42";" 2.38";"  -4.82";"embaixador";"2.806308e-02"
"  1";"  42";" 2.38";"  -4.82";"pior";"2.806308e-02"
"  0";"  29";" 0.00";"  -4.80";"europeu";"2.837764e-02"
"  0";"  29";" 0.00";"  -4.80";"franco";"2.837764e-02"
