"V1";"V2";"V3";"V4";"V5";"V6"
" 11";" 12";" 91.67";"  59.27";"tríplex";" 1.373159e-14"
" 13";" 16";" 81.25";"  59.23";"art";" 1.401515e-14"
" 42";"105";" 40.00";"  58.10";"ato";" 2.496148e-14"
" 18";" 28";" 64.29";"  57.92";"concreto";" 2.734735e-14"
"107";"392";" 27.30";"  57.54";"ministério";" 3.308542e-14"
" 24";" 45";" 53.33";"  56.93";"vaccari";" 4.522763e-14"
" 25";" 48";" 52.08";"  56.92";"judicial";" 4.531970e-14"
"100";"362";" 27.62";"  55.67";"ação";" 8.578058e-14"
" 22";" 40";" 55.00";"  54.98";"código";" 1.220425e-13"
" 16";" 24";" 66.67";"  54.45";"promotor";" 1.592777e-13"
" 13";" 17";" 76.47";"  54.29";"processual";" 1.730577e-13"
" 28";" 59";" 47.46";"  53.99";"cabral";" 2.016604e-13"
" 26";" 53";" 49.06";"  53.24";"artigo";" 2.951123e-13"
" 20";" 36";" 55.56";"  50.81";"transferência";" 1.015155e-12"
" 17";" 28";" 60.71";"  49.95";"obstrução";" 1.573590e-12"
" 17";" 28";" 60.71";"  49.95";"fundamento";" 1.573590e-12"
" 23";" 46";" 50.00";"  48.71";"cassar";" 2.967463e-12"
" 20";" 37";" 54.05";"  48.51";"dano";" 3.287865e-12"
" 31";" 73";" 42.47";"  48.33";"liberdade";" 3.609509e-12"
" 50";"147";" 34.01";"  48.18";"responsável";" 3.879379e-12"
" 11";" 14";" 78.57";"  47.76";"detenção";" 4.812982e-12"
" 11";" 14";" 78.57";"  47.76";"victor";" 4.812982e-12"
" 11";" 14";" 78.57";"  47.76";"dilma_michel_temer";" 4.812982e-12"
" 11";" 14";" 78.57";"  47.76";"apurado";" 4.812982e-12"
" 28";" 63";" 44.44";"  47.70";"prazo";" 4.967803e-12"
" 49";"145";" 33.79";"  46.47";"documento";" 9.307547e-12"
" 15";" 24";" 62.50";"  46.15";"presídio";" 1.095440e-11"
" 34";" 86";" 39.53";"  45.80";"alegar";" 1.308623e-11"
" 24";" 51";" 47.06";"  45.52";"argumento";" 1.509653e-11"
" 12";" 17";" 70.59";"  44.52";"bretas";" 2.518085e-11"
" 24";" 52";" 46.15";"  43.90";"ex_governador";" 3.458692e-11"
" 11";" 15";" 73.33";"  43.19";"acolher";" 4.966641e-11"
" 55";"176";" 31.25";"  42.85";"voto";" 5.903584e-11"
" 28";" 67";" 41.79";"  42.24";"jurídico";" 8.077188e-11"
" 10";" 13";" 76.92";"  42.10";"fux";" 8.651944e-11"
" 56";"182";" 30.77";"  41.88";"petista";" 9.723906e-11"
" 12";" 18";" 66.67";"  40.82";"teixeira";" 1.672646e-10"
" 12";" 18";" 66.67";"  40.82";"adiar";" 1.672646e-10"
" 19";" 38";" 50.00";"  40.21";"oas";" 2.282914e-10"
" 17";" 32";" 53.12";"  40.00";"protocolar";" 2.536453e-10"
" 11";" 16";" 68.75";"  39.21";"unanimidade";" 3.804421e-10"
" 78";"292";" 26.71";"  38.75";"depoimento";" 4.810174e-10"
"117";"495";" 23.64";"  38.16";"dia";" 6.532101e-10"
" 24";" 56";" 42.86";"  38.04";"eventual";" 6.918812e-10"
"156";"710";" 21.97";"  37.97";"ano";" 7.198528e-10"
" 10";" 14";" 71.43";"  37.75";"questionamento";" 8.028937e-10"
" 35";" 98";" 35.71";"  37.69";"prever";" 8.287789e-10"
" 12";" 19";" 63.16";"  37.52";"prender";" 9.051723e-10"
" 60";"208";" 28.85";"  37.50";"eleitoral";" 9.144187e-10"
" 46";"145";" 31.72";"  37.18";"procurador";" 1.075985e-09"
" 33";" 91";" 36.26";"  36.78";"prático";" 1.320216e-09"
" 22";" 50";" 44.00";"  36.71";"data";" 1.372329e-09"
"  9";" 12";" 75.00";"  36.52";"oab";" 1.513909e-09"
"  9";" 12";" 75.00";"  36.52";"configurar";" 1.513909e-09"
" 15";" 28";" 53.57";"  35.80";"concessão";" 2.191387e-09"
" 15";" 28";" 53.57";"  35.80";"tese";" 2.191387e-09"
"  8";" 10";" 80.00";"  35.63";"marisa";" 2.382691e-09"
" 24";" 58";" 41.38";"  35.45";"cadeia";" 2.613635e-09"
"  7";"  8";" 87.50";"  35.37";"cautelar";" 2.732287e-09"
"104";"435";" 23.91";"  35.28";"pedir";" 2.862493e-09"
"100";"414";" 24.15";"  35.22";"dinheiro";" 2.940788e-09"
" 25";" 62";" 40.32";"  35.02";"praticar";" 3.258136e-09"
" 14";" 26";" 53.85";"  33.70";"contestar";" 6.437793e-09"
" 15";" 29";" 51.72";"  33.68";"grau";" 6.491475e-09"
" 26";" 67";" 38.81";"  33.60";"denunciar";" 6.770826e-09"
" 24";" 60";" 40.00";"  33.06";"íntegro";" 8.955311e-09"
" 33";" 97";" 34.02";"  31.67";"organização";" 1.831061e-08"
" 26";" 69";" 37.68";"  31.52";"paraná";" 1.974299e-08"
" 26";" 69";" 37.68";"  31.52";"marcar";" 1.974299e-08"
" 27";" 73";" 36.99";"  31.42";"abuso";" 2.082528e-08"
"  8";" 11";" 72.73";"  31.02";"domiciliar";" 2.559833e-08"
" 19";" 44";" 43.18";"  30.54";"argumentar";" 3.275418e-08"
" 33";" 99";" 33.33";"  30.12";"cumprir";" 4.052305e-08"
" 20";" 48";" 41.67";"  29.93";"porto";" 4.468514e-08"
" 11";" 19";" 57.89";"  29.89";"consideração";" 4.575502e-08"
" 12";" 22";" 54.55";"  29.52";"pertencer";" 5.544399e-08"
" 17";" 38";" 44.74";"  29.26";"mensalão";" 6.327949e-08"
" 17";" 38";" 44.74";"  29.26";"defensor";" 6.327949e-08"
"  9";" 14";" 64.29";"  28.92";"okamotto";" 7.543359e-08"
"  9";" 14";" 64.29";"  28.92";"flagrante";" 7.543359e-08"
"  9";" 14";" 64.29";"  28.92";"2a";" 7.543359e-08"
" 10";" 17";" 58.82";"  27.89";"anular";" 1.286917e-07"
" 31";" 94";" 32.98";"  27.54";"razão";" 1.538508e-07"
" 75";"308";" 24.35";"  26.96";"lei";" 2.073429e-07"
"  9";" 15";" 60.00";"  25.91";"arquivar";" 3.569504e-07"
" 16";" 37";" 43.24";"  25.77";"ativo";" 3.844822e-07"
" 16";" 37";" 43.24";"  25.77";"conduta";" 3.844822e-07"
" 13";" 27";" 48.15";"  25.66";"ilegalidade";" 4.062222e-07"
"  7";" 10";" 70.00";"  25.63";"documental";" 4.140445e-07"
" 10";" 18";" 55.56";"  25.36";"reverter";" 4.746960e-07"
" 14";" 31";" 45.16";"  24.52";"limpo";" 7.347778e-07"
" 41";"144";" 28.47";"  24.50";"considerar";" 7.419766e-07"
"  6";"  8";" 75.00";"  24.34";"mercadante";" 8.095377e-07"
" 25";" 73";" 34.25";"  24.32";"análise";" 8.153347e-07"
" 27";" 82";" 32.93";"  23.86";"fase";" 1.033449e-06"
"  5";"  6";" 83.33";"  23.59";"tornozeleira";" 1.191484e-06"
"  5";"  6";" 83.33";"  23.59";"chefia";" 1.191484e-06"
" 19";" 50";" 38.00";"  23.42";"sp";" 1.300850e-06"
" 19";" 50";" 38.00";"  23.42";"concluir";" 1.300850e-06"
" 19";" 50";" 38.00";"  23.42";"pedro";" 1.300850e-06"
"  9";" 16";" 56.25";"  23.30";"delito";" 1.382739e-06"
"  9";" 16";" 56.25";"  23.30";"razoável";" 1.382739e-06"
" 16";" 39";" 41.03";"  23.18";"força_tarefa";" 1.474562e-06"
" 10";" 19";" 52.63";"  23.12";"perseguição";" 1.518116e-06"
" 13";" 29";" 44.83";"  22.44";"fichar";" 2.163741e-06"
" 15";" 36";" 41.67";"  22.43";"rejeitar";" 2.184606e-06"
"  7";" 11";" 63.64";"  22.13";"substituto";" 2.546168e-06"
"  7";" 11";" 63.64";"  22.13";"napoleão";" 2.546168e-06"
"  7";" 11";" 63.64";"  22.13";"advocacia";" 2.546168e-06"
"  7";" 11";" 63.64";"  22.13";"bangu";" 2.546168e-06"
"  8";" 14";" 57.14";"  21.26";"barroso";" 4.005586e-06"
" 10";" 20";" 50.00";"  21.13";"tramitar";" 4.300273e-06"
" 13";" 30";" 43.33";"  21.01";"autorização";" 4.566662e-06"
" 13";" 30";" 43.33";"  21.01";"apuração";" 4.566662e-06"
" 16";" 41";" 39.02";"  20.88";"suspender";" 4.900887e-06"
" 17";" 45";" 37.78";"  20.68";"moral";" 5.432379e-06"
" 14";" 34";" 41.18";"  20.43";"verificar";" 6.194941e-06"
"  6";"  9";" 66.67";"  20.39";"ofício";" 6.313972e-06"
"  6";"  9";" 66.67";"  20.39";"rodovia";" 6.313972e-06"
" 12";" 27";" 44.44";"  20.37";"decretar";" 6.372400e-06"
" 12";" 27";" 44.44";"  20.37";"deltan";" 6.372400e-06"
" 48";"189";" 25.40";"  19.89";"manter";" 8.184481e-06"
" 21";" 62";" 33.87";"  19.87";"roberto";" 8.291059e-06"
" 20";" 58";" 34.48";"  19.75";"ética";" 8.811796e-06"
" 10";" 21";" 47.62";"  19.33";"processar";" 1.097748e-05"
"  7";" 12";" 58.33";"  19.25";"blog";" 1.149668e-05"
"  7";" 12";" 58.33";"  19.25";"documentação";" 1.149668e-05"
"  7";" 12";" 58.33";"  19.25";"presidenta";" 1.149668e-05"
" 14";" 35";" 40.00";"  19.24";"determinado";" 1.154656e-05"
"  8";" 15";" 53.33";"  18.92";"bruno";" 1.361876e-05"
"  8";" 15";" 53.33";"  18.92";"ex_tesoureiro";" 1.361876e-05"
"  5";"  7";" 71.43";"  18.86";"rosa";" 1.403736e-05"
" 16";" 43";" 37.21";"  18.82";"exercer";" 1.440090e-05"
" 18";" 51";" 35.29";"  18.77";"fechado";" 1.472649e-05"
" 45";"177";" 25.42";"  18.70";"nota";" 1.530598e-05"
" 22";" 68";" 32.35";"  18.57";"benefício";" 1.635718e-05"
" 11";" 25";" 44.00";"  18.31";"procedimento";" 1.876804e-05"
"  3";"  3";"100.00";"  18.16";"glauco";" 2.029774e-05"
"  3";"  3";"100.00";"  18.16";"costamarques";" 2.029774e-05"
" 30";"105";" 28.57";"  18.05";"possibilidade";" 2.153880e-05"
"  4";"  5";" 80.00";"  17.81";"eficiência";" 2.443711e-05"
" 12";" 29";" 41.38";"  17.68";"prejuízo";" 2.617099e-05"
" 12";" 29";" 41.38";"  17.68";"definitivo";" 2.617099e-05"
" 42";"166";" 25.30";"  17.14";"final";" 3.474723e-05"
" 18";" 53";" 33.96";"  17.13";"agente";" 3.493469e-05"
" 15";" 41";" 36.59";"  16.98";"comprovar";" 3.781612e-05"
"  8";" 16";" 50.00";"  16.89";"interpretação";" 3.951607e-05"
"  7";" 13";" 53.85";"  16.83";"wyllys";" 4.092284e-05"
"  7";" 13";" 53.85";"  16.83";"colegiado";" 4.092284e-05"
" 34";"127";" 26.77";"  16.75";"envolver";" 4.272901e-05"
" 20";" 62";" 32.26";"  16.75";"supremo";" 4.269306e-05"
" 19";" 58";" 32.76";"  16.54";"quarta_feira";" 4.761976e-05"
" 12";" 30";" 40.00";"  16.48";"fachin";" 4.914330e-05"
"  9";" 20";" 45.00";"  15.64";"delegado";" 7.662313e-05"
"  9";" 20";" 45.00";"  15.64";"associação";" 7.662313e-05"
"  9";" 20";" 45.00";"  15.64";"etapa";" 7.662313e-05"
"  9";" 20";" 45.00";"  15.64";"1o";" 7.662313e-05"
"  9";" 20";" 45.00";"  15.64";"temporário";" 7.662313e-05"
" 24";" 82";" 29.27";"  15.46";"judiciário";" 8.431999e-05"
"  5";"  8";" 62.50";"  15.36";"luís";" 8.884916e-05"
"  5";"  8";" 62.50";"  15.36";"acionar";" 8.884916e-05"
"  5";"  8";" 62.50";"  15.36";"aplicado";" 8.884916e-05"
"  5";"  8";" 62.50";"  15.36";"1a";" 8.884916e-05"
" 30";"111";" 27.03";"  15.21";"janeiro";" 9.604872e-05"
" 13";" 35";" 37.14";"  15.21";"registro";" 9.594044e-05"
"  8";" 17";" 47.06";"  15.13";"recibo";" 1.006212e-04"
" 33";"126";" 26.19";"  15.11";"declaração";" 1.011831e-04"
" 10";" 24";" 41.67";"  14.93";"substituir";" 1.113797e-04"
" 10";" 24";" 41.67";"  14.93";"inocente";" 1.113797e-04"
" 10";" 24";" 41.67";"  14.93";"fraude";" 1.113797e-04"
" 20";" 65";" 30.77";"  14.79";"dirceu";" 1.202130e-04"
"  6";" 11";" 54.55";"  14.74";"proprietário";" 1.232130e-04"
"  6";" 11";" 54.55";"  14.74";"ferreira";" 1.232130e-04"
" 18";" 57";" 31.58";"  14.26";"luiz";" 1.596163e-04"
" 10";" 25";" 40.00";"  13.73";"sustentar";" 2.113311e-04"
" 10";" 25";" 40.00";"  13.73";"bloqueio";" 2.113311e-04"
" 10";" 25";" 40.00";"  13.73";"dallagnol";" 2.113311e-04"
"  4";"  6";" 66.67";"  13.59";"trânsito";" 2.274100e-04"
"  4";"  6";" 66.67";"  13.59";"remeter";" 2.274100e-04"
" 56";"253";" 22.13";"  13.48";"investigação";" 2.417491e-04"
" 11";" 29";" 37.93";"  13.48";"desvio";" 2.412098e-04"
" 52";"231";" 22.51";"  13.47";"próprio";" 2.428257e-04"
"  7";" 15";" 46.67";"  13.03";"representação";" 3.070856e-04"
"  7";" 15";" 46.67";"  13.03";"ocupado";" 3.070856e-04"
"  7";" 15";" 46.67";"  13.03";"constatar";" 3.070856e-04"
" 14";" 42";" 33.33";"  12.71";"multa";" 3.635405e-04"
"  6";" 12";" 50.00";"  12.67";"cumprimento";" 3.723508e-04"
"  6";" 12";" 50.00";"  12.67";"afastamento";" 3.723508e-04"
"  6";" 12";" 50.00";"  12.67";"complementar";" 3.723508e-04"
"  6";" 12";" 50.00";"  12.67";"intimidação";" 3.723508e-04"
" 11";" 30";" 36.67";"  12.50";"pr";" 4.069139e-04"
"  8";" 19";" 42.11";"  12.20";"revogar";" 4.787368e-04"
" 19";" 65";" 29.23";"  12.17";"função";" 4.847598e-04"
"  3";"  4";" 75.00";"  12.16";"palco";" 4.874931e-04"
" 20";" 70";" 28.57";"  11.99";"cometer";" 5.342876e-04"
" 40";"172";" 23.26";"  11.83";"ocorrer";" 5.817795e-04"
"  9";" 23";" 39.13";"  11.79";"imóvel";" 5.952521e-04"
"  9";" 23";" 39.13";"  11.79";"licitação";" 5.952521e-04"
"  9";" 23";" 39.13";"  11.79";"apelo";" 5.952521e-04"
"  9";" 23";" 39.13";"  11.79";"inicial";" 5.952521e-04"
" 12";" 35";" 34.29";"  11.66";"iniciar";" 6.371344e-04"
" 10";" 27";" 37.04";"  11.62";"prerrogativa";" 6.522866e-04"
"  7";" 16";" 43.75";"  11.51";"requisito";" 6.910502e-04"
"  7";" 16";" 43.75";"  11.51";"parágrafo";" 6.910502e-04"
" 14";" 44";" 31.82";"  11.29";"aguardar";" 7.772528e-04"
"  8";" 20";" 40.00";"  10.98";"pinheiro";" 9.225744e-04"
"  8";" 20";" 40.00";"  10.98";"demorar";" 9.225744e-04"
"  6";" 13";" 46.15";"  10.93";"manutenção";" 9.441078e-04"
"  6";" 13";" 46.15";"  10.93";"cometido";" 9.441078e-04"
"  6";" 13";" 46.15";"  10.93";"quadrilha";" 9.441078e-04"
" 39";"170";" 22.94";"  10.90";"rio";" 9.633099e-04"
" 27";"107";" 25.23";"  10.85";"mandato";" 9.869353e-04"
" 10";" 28";" 35.71";"  10.70";"sugestão";" 1.072827e-03"
" 19";" 68";" 27.94";"  10.65";"quinta_feira";" 1.101098e-03"
" 14";" 45";" 31.11";"  10.64";"sede";" 1.103751e-03"
"  4";"  7";" 57.14";"  10.62";"jacob";" 1.116265e-03"
"  4";"  7";" 57.14";"  10.62";"leite";" 1.116265e-03"
" 20";" 73";" 27.40";"  10.55";"ilícito";" 1.160936e-03"
"  5";" 10";" 50.00";"  10.55";"mérito";" 1.159957e-03"
"  7";" 17";" 41.18";"  10.20";"presa";" 1.406646e-03"
"  7";" 17";" 41.18";"  10.20";"aplicação";" 1.406646e-03"
"  7";" 17";" 41.18";"  10.20";"requerer";" 1.406646e-03"
"  7";" 17";" 41.18";"  10.20";"apontado";" 1.406646e-03"
" 20";" 74";" 27.03";"  10.11";"manifestar";" 1.477745e-03"
" 17";" 60";" 28.33";"   9.93";"falta";" 1.624196e-03"
" 12";" 38";" 31.58";"   9.49";"indício";" 2.070054e-03"
"  6";" 14";" 42.86";"   9.47";"notório";" 2.085137e-03"
"  6";" 14";" 42.86";"   9.47";"dificultar";" 2.085137e-03"
"  6";" 14";" 42.86";"   9.47";"resumo";" 2.085137e-03"
" 15";" 52";" 28.85";"   9.24";"justificar";" 2.373149e-03"
"  7";" 18";" 38.89";"   9.05";"requião";" 2.633466e-03"
"  9";" 26";" 34.62";"   8.94";"deter";" 2.784272e-03"
"  9";" 26";" 34.62";"   8.94";"relativo";" 2.784272e-03"
"  8";" 22";" 36.36";"   8.91";"transferir";" 2.828950e-03"
" 14";" 48";" 29.17";"   8.90";"sérgio";" 2.853611e-03"
"  5";" 11";" 45.45";"   8.85";"dr";" 2.930936e-03"
"  5";" 11";" 45.45";"   8.85";"constituir";" 2.930936e-03"
" 20";" 78";" 25.64";"   8.48";"membro";" 3.588513e-03"
"  4";"  8";" 50.00";"   8.44";"edson";" 3.668841e-03"
" 10";" 31";" 32.26";"   8.35";"testemunha";" 3.858449e-03"
" 12";" 40";" 30.00";"   8.26";"estadual";" 4.059466e-03"
"  6";" 15";" 40.00";"   8.23";"coordenador";" 4.123224e-03"
"  6";" 15";" 40.00";"   8.23";"legalidade";" 4.123224e-03"
" 19";" 74";" 25.68";"   8.09";"investigado";" 4.446514e-03"
"  8";" 23";" 34.78";"   8.04";"amplo";" 4.576889e-03"
"  7";" 19";" 36.84";"   8.03";"guimarães";" 4.594750e-03"
"  7";" 19";" 36.84";"   8.03";"finalidade";" 4.594750e-03"
"  7";" 19";" 36.84";"   8.03";"fugir";" 4.594750e-03"
" 21";" 85";" 24.71";"   7.80";"santo";" 5.222545e-03"
" 12";" 41";" 29.27";"   7.70";"junho";" 5.524033e-03"
" 10";" 32";" 31.25";"   7.68";"elemento";" 5.568409e-03"
" 10";" 32";" 31.25";"   7.68";"autor";" 5.568409e-03"
" 29";"128";" 22.66";"   7.65";"ordem";" 5.681078e-03"
" 45";"218";" 20.64";"   7.64";"levar";" 5.717519e-03"
"  5";" 12";" 41.67";"   7.46";"eletrônico";" 6.314921e-03"
"  5";" 12";" 41.67";"   7.46";"culpado";" 6.314921e-03"
"  5";" 12";" 41.67";"   7.46";"revisão";" 6.314921e-03"
"  9";" 28";" 32.14";"   7.44";"integrar";" 6.367180e-03"
" 12";" 42";" 28.57";"   7.18";"punição";" 7.388146e-03"
"  6";" 16";" 37.50";"   7.16";"arquivamento";" 7.452445e-03"
"  6";" 16";" 37.50";"   7.16";"competência";" 7.452445e-03"
"  7";" 20";" 35.00";"   7.14";"rj";" 7.550403e-03"
"  7";" 20";" 35.00";"   7.14";"alteração";" 7.550403e-03"
" 13";" 47";" 27.66";"   7.05";"esclarecer";" 7.933954e-03"
" 15";" 57";" 26.32";"   6.94";"legal";" 8.451760e-03"
"  9";" 29";" 31.03";"   6.79";"encaminhar";" 9.178417e-03"
"  9";" 29";" 31.03";"   6.79";"recebimento";" 9.178417e-03"
"  2";"  3";" 66.67";"   6.79";"litoral";" 9.151575e-03"
"  2";"  3";" 66.67";"   6.79";"internar";" 9.151575e-03"
"  4";"  9";" 44.44";"   6.78";"reconhecimento";" 9.221486e-03"
"  4";"  9";" 44.44";"   6.78";"pedaço";" 9.221486e-03"
"  4";"  9";" 44.44";"   6.78";"confirmação";" 9.221486e-03"
"  4";"  9";" 44.44";"   6.78";"fotógrafo";" 9.221486e-03"
" 12";" 43";" 27.91";"   6.68";"apartamento";" 9.723771e-03"
" 13";" 48";" 27.08";"   6.60";"imposto";" 1.021732e-02"
" 16";" 63";" 25.40";"   6.55";"setembro";" 1.047685e-02"
"  8";" 25";" 32.00";"   6.54";"suspeito";" 1.055533e-02"
"  8";" 25";" 32.00";"   6.54";"original";" 1.055533e-02"
" 10";" 34";" 29.41";"   6.50";"hipótese";" 1.077216e-02"
"  7";" 21";" 33.33";"   6.34";"leitura";" 1.178599e-02"
"  3";"  6";" 50.00";"   6.33";"relatoria";" 1.187497e-02"
" 18";" 74";" 24.32";"   6.30";"criticar";" 1.206590e-02"
