"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"empresa";0,99533563263565;-1,57601398910596;-1,47723189553855;0,175269936663628;0,278665290257599;0,414539661741024;-0,656381912313451;-0,615240919957866;0,0729968242627032;0,116059157709905;0,275694393062575;0,415090283061614;0,301298408990799;0,00327224843719622;0,00464466644781678;0,00255384276778812;0,00640287742511572;0,00562538698378038;7,91899212671619e-05;0,000200180056258171;0,00257783461892011;1,23769631976735;0,00394896469396839
"deputado";0,672574719417327;1,12092574578312;-0,553623152362406;-2,57494770109632;0,0122047678244978;0,228737347324487;0,381217988479077;-0,188282859335695;-0,875719365661434;0,00415074509387657;0,116080150609671;0,193626223137074;0,0390225844117337;0,651262826306055;8,21553546497636e-06;0,00127457540068544;0,00354028432888136;0,000863600612910514;0,0186819101661955;4,19704376896117e-07;0,00281763318812198;1,28890251820745;0,00468084864520307
"trump";-2,40646894813009;-0,79043575198227;0,20771052803316;-0,251350807382949;-0,0399083677125192;-0,942171814156104;-0,309468479532079;0,0813220570198462;-0,098407937640587;-0,0156247763915383;0,932208860733379;0,0603975683950078;0,00344572313014136;0,00389274406462846;5,51036768419137e-05;0,0195574653873771;0,00211001332049059;0,00014570319179954;0,000213359809657452;5,37873287394033e-06;0,00337716318292634;1,62735447814886;0,00894368248643427
"delação";1,29079664747272;-1,97494642340125;-1,11753438823403;-0,115303168755299;0,274861834752288;0,491244971304382;-0,751615291991179;-0,425305682002317;-0,0438815067713434;0,104605550680601;0,358357655385971;0,503785040106394;0,1332703312129;0,00109452602904881;0,00349244726568683;0,00465022286458128;0,0108860104462449;0,00348561889761315;3,71056971063004e-05;0,00021085649932205;0,0027909889026551;1,40785523493231;0,00553189731224788
"dever";-0,0542810556407511;0,755663768084304;0,200254498127644;-0,0233636001462941;0,208643206446041;-0,0669090039117116;0,931461435630839;0,246841717435232;-0,0287989095850684;0,257181975395662;0,00785031740880469;0,913653340902866;0,0530109836479549;0,000556689148998539;0,024928668891378;8,596363419033e-06;0,00166600153146804;0,000116999163641976;1,5925670541186e-06;0,000127006718137334;0,00291754925862276;0,400002947238803;0,000466814760376492
"justiça";0,896366736302264;-0,204288009601152;1,33279368590797;0,0913316756596877;0,195071118666787;0,548779261532733;-0,125070485671288;0,815971304050516;0,055915650919658;0,119427662933963;0,466801018369451;0,0145606139182777;0,51203169031227;0,00185500789545854;0,00475166950454318;0,00202840540968744;0,00010535837189106;0,00448444962555013;2,10584376921228e-05;9,60658977596719e-05;0,00252454604798636;0,856600549856861;0,00185242227371484
"eua";-2,53324941766561;-1,09126615476293;0,270706112143215;-0,395324502824913;-0,0742885815026975;-0,904541788358278;-0,389656001624084;0,0966604350483512;-0,141157649252165;-0,0265260601259594;0,887617301230119;0,098915608874697;0,00502894209832993;0,00827408355597617;0,000164064240877085;0,0212022360923702;0,00393447812493112;0,000242115105839366;0,000516336979715355;1,82334938483323e-05;0,00330389139789244;1,75559197355381;0,0101829341759113
"odebrecht";1,31972969197051;-2,17303136068645;-1,48734001826035;-0,100825090309986;0,372771632473289;0,444248777317001;-0,731488069814549;-0,500669939145061;-0,0339398464440158;0,125482773443898;0,305090889097905;0,496735103419318;0,19226066742393;0,000681614910172472;0,00523172514867442;0,00468700511428337;0,0127074216257599;0,00595313838567037;2,73566359574675e-05;0,000373947955388325;0,00269107283215432;1,56001539084389;0,00654912406875961
"decisão";0,511907591498762;0,133257485923006;2,08636453690595;-0,0950674710977211;0,232264236176612;0,236233241558451;0,0614951768332928;0,962807869644735;-0,0438713885809473;0,107184449539915;0,107070122346501;0,00435714477639787;0,882421740334443;0,00141348635702257;0,00473750618563669;0,000647591495202945;4,38834968808e-05;0,0107571786359366;2,23347902868247e-05;0,00013331612496095;0,00247125747705261;1,02144723032968;0,00257839747181148
"querer";0,0766593527674802;0,844235411979866;-0,367634238290195;0,898256302541533;-2,06940490444066;0,0314455988043808;0,346304620417194;-0,150803239874623;0,368463942017652;-0,848868064230046;0,00339646510296717;0,247376016196029;0,038756042078317;0,178500725738131;0,531970750884556;1,73411585632131e-05;0,00210317273398666;0,000398822558326359;0,00238093949468863;0,0126368479792023;0,00295085461545635;0,85883569107012;0,0021765466588423
"juiz";1,04914281070957;-0,221961957923303;2,95882132666138;0,0569724013865646;-0,054747469652748;0,333257165627128;-0,070505571042839;0,939860997811507;0,0180971177719994;-0,0173903746711015;0,201013430109742;0,00540314411833077;0,793238881608003;0,000226896338141097;0,000117647825783548;0,00295473373577677;0,000132253211557983;0,0235010146688235;8,71321004662742e-06;8,04594826779878e-06;0,00268441176078761;1,52784953464849;0,00626628733738206
"receber";0,885904438826871;-1,01411672566525;-0,699464237273631;-0,052307439652954;0,0157580709919049;0,583451658123256;-0,667891545846007;-0,460663194752287;-0,0344493842226502;0,0103781765234474;0,476730036554483;0,375152851856949;0,147448529407439;0,000636162793177172;3,24193879523143e-05;0,00196041993408825;0,00256892393707788;0,00122209898491463;6,83442968668175e-06;6,2027097584508e-07;0,00249790176251948;0,837739772374881;0,00175304725585188
"dinheiro";1,09537401930928;-1,16895338506417;-0,0691307143261133;0,242413626700072;-0,194609441894608;0,670645357772207;-0,715694500075634;-0,0423254448480709;0,148418321542484;-0,119150095295814;0,584308737750517;0,39961841769536;0,00115470289389782;0,0109540355661423;0,00396410609408453;0,00330879072420229;0,00376824224192699;1,31791231670784e-05;0,000162053526329157;0,000104441293567108;0,00275768354582151;0,935620567033583;0,00241403714225973
"joesley";1,1934747070814;-1,840853960177;-1,59128300730748;0,126267541585801;0,036456206221481;0,439843548046619;-0,678428903834904;-0,586451945506271;0,0465346799263459;0,0134355818331404;0,301638917132902;0,430956273420291;0,266051946344483;0,0012923702831961;6,04928191280826e-05;0,00397543401029559;0,00945794495178065;0,00706729077119074;4,44981094037879e-05;3,70937767804684e-06;0,0027909889026551;1,4188224366302;0,00561842004516953
"ação";-0,279917959632747;-0,351789347921751;0,927194536697597;-0,0195893831317773;-0,0322848385993575;-0,271467633436619;-0,341169326447738;0,899203848666569;-0,0189980074384791;-0,0313102051113461;0,135191909580308;0,128229558146987;0,735938560566281;0,000253438900059404;0,000386532806362234;0,000188935768709188;0,000298413198264514;0,00207297653048264;9,25324748524897e-07;2,51333220645281e-06;0,00241130783475214;0,497065850430276;0,000595772580354892
"dilma";0,884404035528858;-0,502913364805052;-0,540506384781217;0,227323842786716;-0,0638483552315785;0,75203983116065;-0,427644907488761;-0,459611573469416;0,193301452142157;-0,0542925002140322;0,711282790847246;0,13812135338718;0,131811463883946;0,0179876085428477;0,00079678333877913;0,00211008787094967;0,000682315856429356;0,000788135276738545;0,000139408446553059;1,09976156604454e-05;0,00269773390352104;0,684680689717209;0,00126466432851745
"senador";0,624373752294542;0,317448820199286;-1,00532605885559;-1,46724947434046;0,0265676077086522;0,326596422158284;0,166050620344698;-0,525864344422079;-0,76748650463314;0,0138969416812663;0,219505660232808;0,0340751270524712;0,282345574089852;0,463988218285219;8,54203396475232e-05;0,000789417856310881;0,000204063393732993;0,00204659331043715;0,00435938871391707;1,42929728978121e-06;0,00202496569548246;0,870122282581062;0,00153312742056539
"sérgio_moro";1,12529222353478;-0,468165327074762;2,97532323876199;0,016721354177892;-0,125107983594733;0,3497135560988;-0,1454944395325;0,924658367497108;0,00519659170305945;-0,0388805298074757;0,218567833910378;0,0227189212543667;0,758114106735373;1,84731554292159e-05;0,000580664944453579;0,00296904913937918;0,000513907839169809;0,0207565446894024;6,55585956536255e-07;3,66992170631153e-05;0,00234469712108496;1,57155906492486;0,00579092801300719
"brasileiro";0,209593496651088;1,20616206126376;-0,429352676689783;1,33412216078777;0,820792278886005;0,103050887394707;0,593034005067324;-0,211099938906168;0,655948179494287;0,403559146907755;0,0239378136246592;0,476073276879963;0,0498388348813682;0,371246742147109;0,0789033324668998;8,1347552103456e-05;0,00269401624777127;0,000341363617445542;0,00329594593403937;0,00124754266610666;0,00185177783994778;0,884492341636321;0,00144869525112837
"falar";0,209988110427866;0,575328538379617;-0,558863680667664;0,954073597383002;-1,97361744499667;0,0895974982690566;0,245480554192206;-0,238455346634782;0,407083083494105;-0,842100942056017;0,0278474451904508;0,12553400420962;0,0978629665008854;0,220040326851931;0,528715257247113;0,000107795234624456;0,000809174121978657;0,00076352264884146;0,00222522487460511;0,00952217374501837;0,00244461319158573;0,821600209239654;0,00165017967376011
"república";0,661899947628028;-0,0934440527679687;-0,230428130717772;0,264730308929157;0,456389781197629;0,750265304090087;-0,105919075710169;-0,261190882675572;0,30007249047588;0,517318998439136;0,809379242428865;0,00968733462565319;0,0486686184876034;0,0495584005222166;0,0827064039356617;0,000764592566614287;1,52387277446822e-05;9,26651368692614e-05;0,000122307393482944;0,000363510702236684;0,00174520069808028;0,480368842027155;0,000402712433491291
"corrupção";0,810839534286112;0,121865128675003;1,41144290505199;0,42673225724886;0,20084575222595;0,4772186003812;0,0717235700560192;0,830702967955202;0,251152739760163;0,118207517908169;0,379341541054085;0,00514580206419717;0,570292761571356;0,040217410009786;0,00500248530057698;0,00142330271816626;3,21503977709852e-05;0,00431274795253336;0,000394219764047732;8,73278463480176e-05;0,00216484819418355;0,859564019331027;0,00159949874493269
"saber";0,29363922533188;0,492447269191191;-0,783110015305888;1,18565159914912;-1,85203554829634;0,122161119968066;0,204870142473709;-0,325792974081895;0,493260146291021;-0,770492213854744;0,0475997630841448;0,0803951259080402;0,167970441834935;0,297052638490865;0,406982030682013;0,000206189561305896;0,000579906534133037;0,00146650683619085;0,00336165172940588;0,00820232875253482;0,00239132462065199;0,878759814731597;0,0018466258576354
"ficar";0,177625575969475;0,707017952408086;-0,499004773466277;0,746500769699877;-1,85892814404503;0,0811311851993171;0,32293324946583;-0,227922406277759;0,340967182610917;-0,849072790917554;0,0223557275355424;0,212702352564173;0,0875382511602288;0,151140518897762;0,526263149842293;6,85129527713191e-05;0,00108548185869808;0,000540718323575759;0,00121010263463343;0,00750389748197918;0,00217150926555027;0,775656809899383;0,00130647440602102
"vez";-0,217878247514228;0,372665573879854;0,0411278018662929;0,535053456742778;-1,07599658455735;-0,170545959418511;0,291706990324674;0,0321931193594868;0,418817418266727;-0,842245024172918;0,096853036026664;0,170160065394076;0,00171224988510255;0,223574578257429;0,507700070436728;0,000115415648988536;0,000337656801178;4,11251929391884e-06;0,000696035354128696;0,00281487255533594;0,0024312910488523;0,457104785953764;0,000508005586305972
"paulo";0,753128039737636;0,0796275153184779;-0,454328780991978;-0,176205914535696;-0,432849797081779;0,753744667486875;0,0796927107871865;-0,454700765195003;-0,176350184103087;-0,433204195247894;0,781726850328634;0,00524780059468992;0,141145991942919;0,0163795112337537;0,0554998458999996;0,00100121557040985;1,11922213133336e-05;0,000364359803951207;5,48063556219488e-05;0,000330722998753982;0,00176518391218043;0,556160085377792;0,000545996168221159
"nuclear";-2,87794921584897;-1,34798259652608;0,361183690540453;-0,656186488805524;-0,220599855659499;-0,879430699467138;-0,411910422603745;0,110368877900583;-0,200514498189607;-0,0674099057400338;0,861532853618213;0,113503110279048;0,00673244028452901;0,0171436281609953;0,00108796765721371;0,0214614934589825;0,00470827974054443;0,000338025878818674;0,00111570211320736;0,000126096820452885;0,00259115676165354;2,02444377196377;0,0106195258375823
"pt";0,724527422880618;0,186659275068905;-0,520084307147915;-0,267188771707423;-0,0641127509901827;0,761282676777995;0,196128494356949;-0,546468168066887;-0,280743249885198;-0,0673651888776742;0,74115299027917;0,0295413923038108;0,18947694119551;0,0385813301032774;0,00124734611822931;0,00129376520394356;8,58706915432514e-05;0,000666642980032539;0,000175947142392477;1,01305875772737e-05;0,00246459640568589;0,549489514880048;0,000744157101210657
"só";0,121422151669239;0,781443674755317;-0,210631258823285;1,08153811655631;-1,41963125401866;0,0618435922299879;0,39801043967593;-0,107280207956127;0,550856671060318;-0,723056667861033;0,0114790123277552;0,28552072293794;0,0171381908992832;0,3486060440431;0,337256029791922;3,41758385806835e-05;0,00141552873887037;0,000102841636114542;0,00271148365208115;0,00467169449855814;0,00231805283561808;0,739953072659906;0,00126920474340963
"aécio";0,881362996775949;-0,568025406653925;-1,45144888815833;-0,0610664875283839;-0,652959191021421;0,462198366593803;-0,297880006421424;-0,761158918351675;-0,0320240705503716;-0,342420401862221;0,36835047624429;0,0918799463692491;0,495639328415394;0,000676861902583564;0,0434533870684815;0,00112800287488325;0,000468528596297441;0,0030591732593692;5,41509975616369e-06;0,000619116899939905;0,00145211355794466;0,948162357832295;0,00130546730602694
"investigação";0,843995396546318;-0,858558262034493;0,00630877484239147;0,342767893638205;0,780683579912042;0,572092204382603;-0,581963468910051;0,00427632771613011;0,232341124922594;0,529177045259715;0,535192170575782;0,332585063059371;1,4836460607387e-05;0,0337887749928959;0,0984191549113447;0,00120045190064358;0,00124223611629461;6,7074070600921e-08;0,000197999858212571;0,0010271046557019;0,00168525105577981;0,753257937279397;0,00095620726975225
"propina";1,33432488571583;-2,24681825251127;-1,56132825223644;-0,0901035363435734;0,401465377972795;0,434385758596938;-0,731445438434558;-0,508286073749357;-0,0293329558684447;0,130695938169184;0,293836190845347;0,500324305507534;0,199609499908493;0,000512871263430304;0,00571713247519655;0,00416269292544152;0,0118028554893625;0,00569953782051293;1,89816899726083e-05;0,00037683167371744;0,00233803604971824;1,60719087395177;0,00603929325609929
