"V1";"V2";"V3";"V4";"V5";"V6"
" 0";" 11";" 0.00";" -2.69";"financeiro";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"economia";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"consumo";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"bridge";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"atacar";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"saneamento";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"municipal";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"declarar";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"bitcoins";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"base";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"ato";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"sustentável";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"reginaldo";"1.011276e-01"
" 0";" 11";" 0.00";" -2.69";"pm";"1.011276e-01"
" 3";" 34";" 8.82";" -2.53";"processo";"1.115514e-01"
"10";" 79";"12.66";" -2.49";"empresa";"1.143673e-01"
" 1";" 19";" 5.26";" -2.49";"série";"1.146067e-01"
" 1";" 19";" 5.26";" -2.49";"quarto";"1.146067e-01"
" 1";" 19";" 5.26";" -2.49";"garantir";"1.146067e-01"
" 1";" 19";" 5.26";" -2.49";"concessionário";"1.146067e-01"
" 0";" 10";" 0.00";" -2.44";"especialista";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"natural";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"acesso";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"veículo";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"ressaltar";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"manhã";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"comunicado";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"warmbier";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"usuário";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"supermercado";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"promover";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"investir";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"transporte";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"subterrâneo";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"preocupação";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"prazo";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"impedir";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"dano";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"cérebro";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"costa";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"concluir";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"verificar";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"tiro";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"outorga";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"moeda";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"jatobá";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"enigma";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"captação";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"suspeita";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"relato";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"mensal";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"livros_razões";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"formar";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"ferido";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"ferida";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"fallon";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"abastecimento";"1.181361e-01"
" 4";" 40";"10.00";" -2.37";"precisar";"1.237643e-01"
" 2";" 26";" 7.69";" -2.36";"casal";"1.248426e-01"
" 3";" 33";" 9.09";" -2.33";"morte";"1.264957e-01"
" 3";" 33";" 9.09";" -2.33";"mãe";"1.264957e-01"
" 1";" 18";" 5.56";" -2.26";"econômico";"1.326305e-01"
" 1";" 18";" 5.56";" -2.26";"medida";"1.326305e-01"
" 1";" 18";" 5.56";" -2.26";"necessário";"1.326305e-01"
" 0";"  9";" 0.00";" -2.20";"droga";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"quilômetro";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"análise";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"compra";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"van";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"reportagem";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"questionar";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"órgão";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"influenciar";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"comportamento";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"campanha";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"benefício";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"aluguel";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"reino";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"produtividade";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"privado";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"ponte";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"mecanismo";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"cometer";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"assegurar";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"índice";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"suicídio";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"suficiente";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"regular";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"livro_razão";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"escolha";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"envolvido";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"coordenador";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"artigo";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"tarefa";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"sobreviver";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"saudável";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"reintegração";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"mineração";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"lageado";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"hectare";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"distribuição";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"auxiliar";"1.383384e-01"
" 6";" 52";"11.54";" -2.18";"maior";"1.396437e-01"
" 2";" 25";" 8.00";" -2.15";"fato";"1.428130e-01"
" 2";" 25";" 8.00";" -2.15";"bloco";"1.428130e-01"
" 2";" 25";" 8.00";" -2.15";"evitar";"1.428130e-01"
"11";" 82";"13.41";" -2.05";"grande";"1.518892e-01"
" 1";" 17";" 5.88";" -2.04";"presidente";"1.536280e-01"
" 1";" 17";" 5.88";" -2.04";"pedido";"1.536280e-01"
" 1";" 17";" 5.88";" -2.04";"estudo";"1.536280e-01"
" 6";" 51";"11.76";" -2.02";"encontrar";"1.553171e-01"
"*****";"*";"*";"*";"*";"*"
" 85";" 555";"15.32";"-9.42";"por";"0.002149000"
"219";"1226";"17.86";"-8.25";"o";"0.004079601"
"  2";"  50";" 4.00";"-7.91";"após";"0.004911337"
"296";"1565";"18.91";"-6.38";"de";"0.011527472"
"  0";"  25";" 0.00";"-6.16";"2";"0.013063302"
"  4";"  58";" 6.90";"-6.10";"durante";"0.013488300"
"  3";"  48";" 6.25";"-5.55";"apenas";"0.018510276"
"  3";"  47";" 6.38";"-5.32";"mil";"0.021080597"
"  9";"  88";"10.23";"-5.12";"segundo";"0.023685408"
"  1";"  29";" 3.45";"-4.86";"1";"0.027526875"
"244";"1322";"18.46";"-4.72";"a";"0.029745152"
"  2";"  33";" 6.06";"-3.89";"3";"0.048656558"
"  0";"  15";" 0.00";"-3.67";"22";"0.055270888"
"  1";"  24";" 4.17";"-3.66";"através";"0.055811498"
"  0";"  14";" 0.00";"-3.43";"abaixo";"0.064142774"
"  4";"  45";" 8.89";"-3.33";"dever";"0.067902165"
"  0";"  13";" 0.00";"-3.18";"200";"0.074536290"
"  0";"  13";" 0.00";"-3.18";"sete";"0.074536290"
"  1";"  21";" 4.76";"-2.95";"15";"0.085777162"
"216";"1165";"18.54";"-2.42";"em";"0.119413725"
" 23";" 155";"14.84";"-2.39";"outro";"0.121745645"
"  0";"   9";" 0.00";"-2.20";"inclusive";"0.138338384"
"  2";"  25";" 8.00";"-2.15";"2015";"0.142812975"
"*";"*";"*";"*";"*";"*"
" 5";"209";" 2.39";"-44.67";"*txt_1000";"2.328417e-11"
" 2";"120";" 1.67";"-26.26";"*txt_1147";"2.982091e-07"
"22";"238";" 9.24";"-18.70";"*gr_01";"1.528582e-05"
" 0";" 45";" 0.00";"-11.23";"*txt_1028";"8.066297e-04"
" 2";" 61";" 3.28";"-10.64";"*txt_1026";"1.105294e-03"
" 2";" 60";" 3.33";"-10.39";"*txt_1130";"1.266246e-03"
" 0";" 40";" 0.00";" -9.95";"*txt_1084";"1.610357e-03"
" 0";" 29";" 0.00";" -7.16";"*txt_1161";"7.439430e-03"
" 4";" 60";" 6.67";" -6.55";"*txt_1112";"1.046239e-02"
" 1";" 35";" 2.86";" -6.32";"*txt_1051";"1.190791e-02"
" 0";" 23";" 0.00";" -5.66";"*txt_1194";"1.734852e-02"
" 0";" 21";" 0.00";" -5.16";"*txt_1160";"2.308316e-02"
" 0";" 20";" 0.00";" -4.91";"*txt_1183";"2.664876e-02"
" 4";" 48";" 8.33";" -3.94";"*txt_1039";"4.705570e-02"
" 0";" 15";" 0.00";" -3.67";"*txt_1117";"5.527089e-02"
" 0";" 14";" 0.00";" -3.43";"*txt_1027";"6.414277e-02"
" 1";" 22";" 4.55";" -3.19";"*txt_1085";"7.428508e-02"
" 0";" 13";" 0.00";" -3.18";"*txt_1297";"7.453629e-02"
" 0";" 13";" 0.00";" -3.18";"*txt_1005";"7.453629e-02"
" 2";" 29";" 6.90";" -3.00";"*txt_1023";"8.337647e-02"
" 1";" 21";" 4.76";" -2.95";"*txt_1107";"8.577716e-02"
" 5";" 49";"10.20";" -2.79";"*txt_1055";"9.458253e-02"
" 3";" 35";" 8.57";" -2.73";"*txt_1083";"9.832922e-02"
" 0";" 10";" 0.00";" -2.44";"*txt_1118";"1.181361e-01"
" 0";" 10";" 0.00";" -2.44";"*txt_1021";"1.181361e-01"
" 0";"  9";" 0.00";" -2.20";"*txt_1262";"1.383384e-01"
" 0";"  9";" 0.00";" -2.20";"*txt_1170";"1.383384e-01"
"**";"classe";"2";"**";"";""
"****";"469";"1664";"28.19";"****";""
" 0";" 84";" 0.00";"-34.72";"filho";"3.806887e-09"
" 0";" 73";" 0.00";"-29.96";"polícia";"4.399679e-08"
" 0";" 57";" 0.00";"-23.16";"mulher";"1.487410e-06"
" 4";" 82";" 4.88";"-23.15";"vida";"1.500506e-06"
"27";"187";"14.44";"-19.67";"dizer";"9.210883e-06"
" 1";" 53";" 1.89";"-18.70";"achar";"1.525911e-05"
" 1";" 50";" 2.00";"-17.46";"pai";"2.931079e-05"
" 0";" 43";" 0.00";"-17.32";"vítima";"3.152106e-05"
" 2";" 55";" 3.64";"-16.93";"gente";"3.868270e-05"
" 0";" 42";" 0.00";"-16.91";"homem";"3.918403e-05"
" 0";" 40";" 0.00";"-16.09";"g1";"6.054862e-05"
" 3";" 54";" 5.56";"-14.12";"falar";"1.714990e-04"
" 0";" 35";" 0.00";"-14.03";"morrer";"1.797702e-04"
" 0";" 34";" 0.00";"-13.62";"morto";"2.235179e-04"
" 0";" 34";" 0.00";"-13.62";"menina";"2.235179e-04"
" 0";" 33";" 0.00";"-13.21";"vídeo";"2.779382e-04"
" 0";" 33";" 0.00";"-13.21";"morte";"2.779382e-04"
" 0";" 33";" 0.00";"-13.21";"mãe";"2.779382e-04"
" 3";" 51";" 5.88";"-12.93";"criança";"3.234963e-04"
" 3";" 50";" 6.00";"-12.53";"viver";"3.994984e-04"
" 8";" 76";"10.53";"-12.27";"dia";"4.605830e-04"
" 8";" 76";"10.53";"-12.27";"casa";"4.605830e-04"
" 1";" 36";" 2.78";"-11.74";"samba";"6.133391e-04"
" 0";" 29";" 0.00";"-11.58";"jovem";"6.654083e-04"
" 0";" 29";" 0.00";"-11.58";"preso";"6.654083e-04"
" 8";" 74";"10.81";"-11.55";"contar";"6.776309e-04"
" 0";" 28";" 0.00";"-11.18";"ataque";"8.280868e-04"
" 1";" 34";" 2.94";"-10.93";"crime";"9.474302e-04"
"16";"110";"14.55";"-10.83";"família";"1.000863e-03"
" 0";" 27";" 0.00";"-10.77";"informar";"1.030789e-03"
" 7";" 66";"10.61";"-10.49";"saber";"1.198640e-03"
" 0";" 26";" 0.00";"-10.37";"amigo";"1.283466e-03"
" 0";" 26";" 0.00";"-10.37";"terrorista";"1.283466e-03"
" 0";" 25";" 0.00";" -9.96";"imagem";"1.598586e-03"
" 1";" 31";" 3.23";" -9.72";"paulo";"1.820674e-03"
" 0";" 24";" 0.00";" -9.56";"morar";"1.991787e-03"
" 0";" 23";" 0.00";" -9.15";"investigação";"2.482704e-03"
" 0";" 23";" 0.00";" -9.15";"voo";"2.482704e-03"
" 0";" 23";" 0.00";" -9.15";"comer";"2.482704e-03"
" 1";" 29";" 3.45";" -8.92";"médico";"2.816766e-03"
" 0";" 22";" 0.00";" -8.75";"rua";"3.096030e-03"
" 0";" 22";" 0.00";" -8.75";"isabella";"3.096030e-03"
" 3";" 40";" 7.50";" -8.66";"grupo";"3.245942e-03"
" 1";" 28";" 3.57";" -8.52";"pedir";"3.504813e-03"
" 5";" 50";"10.00";" -8.42";"deixar";"3.707012e-03"
" 0";" 21";" 0.00";" -8.35";"música";"3.862855e-03"
" 0";" 21";" 0.00";" -8.35";"hospital";"3.862855e-03"
" 2";" 33";" 6.06";" -8.14";"nada";"4.325395e-03"
