"V1";"V2";"V3";"V4";"V5";"V6"
" 3";"  5";" 60.00";"  5.23";"mesa";"2.225322e-02"
" 3";"  5";" 60.00";"  5.23";"luiza";"2.225322e-02"
" 7";" 17";" 41.18";"  5.12";"estudar";"2.365075e-02"
"20";" 66";" 30.30";"  5.07";"saber";"2.428929e-02"
"59";"238";" 24.79";"  4.89";"ano";"2.706632e-02"
" 6";" 14";" 42.86";"  4.89";"tornar";"2.704656e-02"
" 4";"  8";" 50.00";"  4.75";"proteger";"2.932785e-02"
" 4";"  8";" 50.00";"  4.75";"lutar";"2.932785e-02"
" 4";"  8";" 50.00";"  4.75";"bolsa";"2.932785e-02"
" 5";" 11";" 45.45";"  4.73";"livro";"2.955929e-02"
" 5";" 11";" 45.45";"  4.73";"final";"2.955929e-02"
"14";" 44";" 31.82";"  4.34";"criar";"3.719834e-02"
" 7";" 18";" 38.89";"  4.34";"lugar";"3.725889e-02"
" 2";"  3";" 66.67";"  4.25";"birri";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"índio";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"malandro";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"trajetória";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"marinho";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"democrático";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"comparação";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"pão";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"plateia";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"copa";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"clima";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"singularity";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"pergunta";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"paulista";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"libertar";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"jantar";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"ensaio";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"diversidade";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"desejar";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"canto";"3.928349e-02"
" 2";"  3";" 66.67";"  4.25";"banda";"3.928349e-02"
"20";" 69";" 28.99";"  4.09";"novo";"4.303774e-02"
" 6";" 15";" 40.00";"  4.04";"junto";"4.456427e-02"
" 5";" 12";" 41.67";"  3.77";"olhar";"5.223346e-02"
" 5";" 12";" 41.67";"  3.77";"janeiro";"5.223346e-02"
"15";" 50";" 30.00";"  3.59";"social";"5.796712e-02"
" 4";"  9";" 44.44";"  3.57";"sucesso";"5.870682e-02"
" 4";"  9";" 44.44";"  3.57";"mensagem";"5.870682e-02"
" 3";"  6";" 50.00";"  3.56";"equipa";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"superar";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"estilo";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"fase";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"rico";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"fã";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"europa";"5.929828e-02"
" 3";"  6";" 50.00";"  3.56";"agenda";"5.929828e-02"
" 6";" 16";" 37.50";"  3.32";"resultado";"6.848752e-02"
" 6";" 16";" 37.50";"  3.32";"jogar";"6.848752e-02"
" 7";" 20";" 35.00";"  3.08";"partir";"7.916243e-02"
" 5";" 13";" 38.46";"  2.99";"francês";"8.391003e-02"
" 5";" 13";" 38.46";"  2.99";"discussão";"8.391003e-02"
" 5";" 13";" 38.46";"  2.99";"transformar";"8.391003e-02"
" 5";" 13";" 38.46";"  2.99";"sonho";"8.391003e-02"
" 5";" 13";" 38.46";"  2.99";"olho";"8.391003e-02"
" 5";" 13";" 38.46";"  2.99";"plano";"8.391003e-02"
" 5";" 13";" 38.46";"  2.99";"lançar";"8.391003e-02"
" 9";" 28";" 32.14";"  2.88";"história";"8.956819e-02"
" 9";" 28";" 32.14";"  2.88";"ajudar";"8.956819e-02"
"16";" 57";" 28.07";"  2.74";"mulher";"9.797651e-02"
" 6";" 17";" 35.29";"  2.72";"fossar";"9.938873e-02"
" 4";" 10";" 40.00";"  2.68";"cultura";"1.014943e-01"
" 4";" 10";" 40.00";"  2.68";"joão";"1.014943e-01"
" 4";" 10";" 40.00";"  2.68";"assunto";"1.014943e-01"
" 4";" 10";" 40.00";"  2.68";"porta";"1.014943e-01"
" 4";" 10";" 40.00";"  2.68";"estrangeiro";"1.014943e-01"
" 4";" 10";" 40.00";"  2.68";"compartilhar";"1.014943e-01"
" 4";" 10";" 40.00";"  2.68";"investigar";"1.014943e-01"
" 7";" 21";" 33.33";"  2.58";"relação";"1.083649e-01"
" 7";" 21";" 33.33";"  2.58";"passado";"1.083649e-01"
" 8";" 25";" 32.00";"  2.51";"brasileiro";"1.130723e-01"
" 8";" 25";" 32.00";"  2.51";"perder";"1.130723e-01"
" 3";"  7";" 42.86";"  2.43";"jogo";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"dedicar";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"marco";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"feliz";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"chão";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"tema";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"passo";"1.187603e-01"
" 3";"  7";" 42.86";"  2.43";"roupa";"1.187603e-01"
" 2";"  4";" 50.00";"  2.37";"função";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"redação";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"disputa";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"bar";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"revista";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"cena";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"página";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"pedra";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"maravilhoso";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"conquistar";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"racista";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"leitor";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"circuito";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"inovação";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"carioca";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"cargo";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"propósito";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"portugal";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"fruto";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"estimular";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"desabafar";"1.238130e-01"
" 2";"  4";" 50.00";"  2.37";"apaixonado";"1.238130e-01"
" 6";" 18";" 33.33";"  2.21";"valer";"1.375098e-01"
" 6";" 18";" 33.33";"  2.21";"cair";"1.375098e-01"
" 6";" 18";" 33.33";"  2.21";"início";"1.375098e-01"
" 6";" 18";" 33.33";"  2.21";"bater";"1.375098e-01"
" 7";" 22";" 31.82";"  2.14";"alto";"1.433550e-01"
"13";" 47";" 27.66";"  2.03";"problema";"1.538935e-01"
"*****";"*";"*";"*";"*";"*"
" 82";"149";" 55.03";"131.25";"eu";"2.188556e-30"
" 53";" 85";" 62.35";"104.51";"você";"1.563526e-24"
" 58";"120";" 48.33";" 68.26";"muito";"1.431672e-16"
" 18";" 26";" 69.23";" 41.51";"aí";"1.172287e-10"
" 32";" 63";" 50.79";" 40.72";"me";"1.758306e-10"
" 79";"253";" 31.23";" 25.96";"fazer";"3.484090e-07"
" 28";" 64";" 43.75";" 24.84";"minha";"6.227680e-07"
"  7";"  8";" 87.50";" 23.63";"2018";"1.168174e-06"
"  5";"  5";"100.00";" 20.66";"2004";"5.479025e-06"
" 23";" 53";" 43.40";" 19.84";"bem";"8.428923e-06"
" 25";" 61";" 40.98";" 18.54";"meu";"1.662543e-05"
" 17";" 37";" 45.95";" 16.80";"pouco";"4.153995e-05"
" 30";" 82";" 36.59";" 15.96";"ver";"6.465878e-05"
"  6";"  8";" 75.00";" 15.74";"te";"7.278573e-05"
"  5";"  6";" 83.33";" 15.60";"povo";"7.839165e-05"
" 26";" 71";" 36.62";" 13.78";"porque";"2.055275e-04"
" 46";"149";" 30.87";" 13.39";"isso";"2.525138e-04"
" 20";" 51";" 39.22";" 12.97";"sempre";"3.163311e-04"
" 19";" 50";" 38.00";" 11.19";"tudo";"8.234513e-04"
" 13";" 30";" 43.33";" 11.01";"lá";"9.048805e-04"
"  8";" 15";" 53.33";" 11.00";"mim";"9.091176e-04"
" 26";" 76";" 34.21";" 10.92";"essa";"9.520165e-04"
"  9";" 19";" 47.37";"  9.48";"pro";"2.081554e-03"
" 13";" 32";" 40.62";"  9.24";"muita";"2.371663e-03"
" 82";"322";" 25.47";"  8.95";"estar";"2.779157e-03"
"107";"441";" 24.26";"  8.55";"não";"3.459234e-03"
"  4";"  6";" 66.67";"  8.51";"politicamente";"3.527139e-03"
" 29";" 94";" 30.85";"  8.12";"_";"4.371333e-03"
" 30";" 99";" 30.30";"  7.77";"esse";"5.308379e-03"
"  5";"  9";" 55.56";"  7.47";"comigo";"6.266895e-03"
"  7";" 15";" 46.67";"  7.09";"aquele";"7.744933e-03"
"  7";" 15";" 46.67";"  7.09";"ali";"7.744933e-03"
" 35";"122";" 28.69";"  7.02";"já";"8.041024e-03"
" 21";" 68";" 30.88";"  5.81";"algum";"1.591445e-02"
" 15";" 45";" 33.33";"  5.61";"nunca";"1.789935e-02"
" 15";" 46";" 32.61";"  5.15";"quem";"2.327592e-02"
"  9";" 24";" 37.50";"  5.00";"agora";"2.530870e-02"
"185";"855";" 21.64";"  4.96";"ser";"2.588514e-02"
"  6";" 14";" 42.86";"  4.89";"ninguém";"2.704656e-02"
"  5";" 11";" 45.45";"  4.73";"aquilo";"2.955929e-02"
"  2";"  3";" 66.67";"  4.25";"aliás";"3.928349e-02"
"  2";"  3";" 66.67";"  4.25";"certamente";"3.928349e-02"
" 63";"261";" 24.14";"  4.18";"ele";"4.090861e-02"
"111";"493";" 22.52";"  3.97";"ir";"4.634735e-02"
" 11";" 34";" 32.35";"  3.63";"antes";"5.672649e-02"
"  4";"  9";" 44.44";"  3.57";"60";"5.870682e-02"
"  3";"  6";" 50.00";"  3.56";"cedo";"5.929828e-02"
" 27";"103";" 26.21";"  3.12";"quando";"7.735957e-02"
" 90";"402";" 22.39";"  2.75";"ter";"9.710325e-02"
"  7";" 21";" 33.33";"  2.58";"algo";"1.083649e-01"
"  7";" 21";" 33.33";"  2.58";"aqui";"1.083649e-01"
" 10";" 33";" 30.30";"  2.49";"alguma";"1.148926e-01"
" 16";" 58";" 27.59";"  2.48";"depois";"1.152381e-01"
"  3";"  7";" 42.86";"  2.43";"infelizmente";"1.187603e-01"
" 75";"333";" 22.52";"  2.37";"se";"1.236759e-01"
"  2";"  4";" 50.00";"  2.37";"cima";"1.238130e-01"
"  2";"  4";" 50.00";"  2.37";"jamais";"1.238130e-01"
" 11";" 38";" 28.95";"  2.19";"então";"1.385644e-01"
"  7";" 22";" 31.82";"  2.14";"nossa";"1.433550e-01"
"  8";" 26";" 30.77";"  2.12";"dentro";"1.451567e-01"
"*";"*";"*";"*";"*";"*"
" 55";"  69";"79.71";"165.87";"*txt_1011";"5.899917e-38"
" 40";"  44";"90.91";"146.51";"*txt_1119";"1.005420e-33"
" 33";"  37";"89.19";"116.83";"*txt_1144";"3.128835e-27"
" 38";"  47";"80.85";"115.71";"*txt_1041";"5.490582e-27"
" 22";"  29";"75.86";" 59.59";"*txt_1154";"1.168679e-14"
"  8";"   9";"88.89";" 27.70";"*txt_1013";"1.418994e-07"
"  7";"   9";"77.78";" 19.53";"*txt_1072";"9.884956e-06"
"303";"1426";"21.25";" 18.70";"*gr_02";"1.528582e-05"
"  7";"  11";"63.64";" 13.71";"*txt_1044";"2.138314e-04"
" 11";"  25";"44.00";"  9.67";"*txt_1009";"1.874054e-03"
" 10";"  25";"40.00";"  6.77";"*txt_1014";"9.290457e-03"
"  6";"  15";"40.00";"  4.04";"*txt_1102";"4.456427e-02"
"  6";"  18";"33.33";"  2.21";"*txt_1047";"1.375098e-01"
"**";"classe";"2";"**";"";""
"****";"469";"1664";"28.19";"****";""
"103";"108";" 95.37";"257.56";"água";"5.834180e-58"
" 47";" 53";" 88.68";" 98.98";"sistema";"2.556865e-23"
" 35";" 37";" 94.59";" 82.45";"recurso";"1.083447e-19"
" 31";" 32";" 96.88";" 76.06";"blockchain";"2.756995e-18"
" 39";" 47";" 82.98";" 71.74";"uso";"2.453861e-17"
" 27";" 28";" 96.43";" 65.53";"guariroba";"5.734107e-16"
" 23";" 23";"100.00";" 59.42";"município";"1.270585e-14"
" 23";" 23";"100.00";" 59.42";"hídrico";"1.270585e-14"
" 23";" 23";"100.00";" 59.42";"córrego";"1.270585e-14"
" 25";" 27";" 92.59";" 56.25";"bitcoin";"6.388255e-14"
" 32";" 40";" 80.00";" 54.36";"porcento";"1.666806e-13"
" 22";" 23";" 95.65";" 52.45";"reforma";"4.419737e-13"
" 23";" 25";" 92.00";" 51.07";"bloco";"8.935115e-13"
" 35";" 49";" 71.43";" 46.64";"governo";"8.518247e-12"
" 18";" 18";"100.00";" 46.37";"bacia";"9.814896e-12"
" 18";" 18";"100.00";" 46.37";"maílson";"9.814896e-12"
" 19";" 20";" 95.00";" 44.65";"esgoto";"2.359364e-11"
" 17";" 17";"100.00";" 43.76";"óleo";"3.707108e-11"
" 21";" 24";" 87.50";" 42.33";"dado";"7.723149e-11"
" 33";" 47";" 70.21";" 42.21";"área";"8.213338e-11"
" 18";" 19";" 94.74";" 42.06";"concessionário";"8.870603e-11"
" 16";" 16";"100.00";" 41.16";"distribuir";"1.400206e-10"
" 21";" 25";" 84.00";" 39.06";"utilizar";"4.100633e-10"
" 15";" 15";"100.00";" 38.57";"mineiro";"5.289840e-10"
" 35";" 54";" 64.81";" 37.00";"público";"1.183744e-09"
" 16";" 17";" 94.12";" 36.89";"habitante";"1.251726e-09"
" 23";" 30";" 76.67";" 35.48";"tratamento";"2.581353e-09"
" 18";" 21";" 85.71";" 34.78";"tecnologia";"3.699384e-09"
