"";"x"
"225";0
"226";0
"227";3
"228";0
"229";3
"230";1
"231";3
"232";4
"233";3
"234";1
"235";3
"236";1
"237";4
"238";0
"239";3
"240";0
"241";3
"242";3
"243";0
"244";2
"245";3
"246";3
"247";3
"248";3
"249";3
"250";3
"251";3
"252";0
"253";3
"254";3
"255";4
"256";3
"257";0
"258";3
"259";0
"260";0
"261";0
"262";3
"263";0
"264";3
"265";3
"266";3
"267";3
"268";4
"269";3
"270";4
"271";3
"272";4
"273";3
"274";3
"275";4
"276";3
"277";0
"278";0
"279";0
"280";0
"281";2
"282";2
"283";2
"284";2
"285";2
"286";2
"287";2
"288";2
"289";2
"290";2
"291";2
"292";2
"293";2
"294";2
"295";2
"296";2
"297";2
"298";2
"299";2
"300";2
"301";2
"302";2
"303";2
"304";2
"305";2
"306";2
"307";2
"308";2
"309";2
"310";2
"311";2
"312";2
"313";2
"314";2
"315";2
"316";2
"317";2
"318";2
"319";2
"320";2
"321";2
"322";2
"323";2
"324";2
"325";2
"326";2
"327";2
"328";2
"329";2
"330";2
"331";2
"332";2
"333";2
"334";2
"335";2
"336";4
"337";2
"338";2
"339";2
"340";2
"341";2
"342";2
"343";2
"344";2
"345";2
"346";2
"347";1
"348";2
"349";2
"350";2
"351";2
"352";2
"353";2
"354";2
"355";1
"356";2
"357";2
"358";2
"359";2
"360";2
"361";2
"362";2
"363";0
"364";2
"365";1
"366";2
"367";3
"368";3
"369";2
"370";2
"371";2
"372";2
"373";2
"374";2
"375";2
"376";1
"377";0
"378";2
"379";0
"380";1
"381";0
"382";2
"383";2
"384";2
"385";2
"386";2
"387";2
"388";2
"389";2
"390";2
"391";2
"392";2
"393";2
"394";2
"395";2
"396";2
"397";2
"398";3
"399";2
"400";2
"401";0
"402";2
"403";2
"404";2
"405";2
"406";2
"407";2
"408";2
"409";2
"410";2
"411";2
"412";2
"413";2
"414";2
"415";2
"416";2
"417";2
"418";2
"419";2
"420";2
"421";2
"422";2
"423";2
"424";2
"425";2
"426";2
"427";2
"428";2
"429";2
"430";2
"431";2
"432";2
"433";2
"434";2
"435";2
"436";2
"437";2
"438";2
"439";2
"440";2
"441";2
"442";2
"443";2
"444";2
"445";2
"446";2
"447";2
"448";2
"449";2
"450";2
"451";2
"452";2
"453";2
"454";2
"455";2
"456";2
"457";2
"458";2
"459";2
"460";2
"461";2
"462";2
"463";2
"464";2
"465";2
"466";2
"467";2
"468";2
"469";2
"470";2
"471";2
"472";2
"473";2
"474";2
"475";2
"476";2
"477";2
"478";2
"479";4
"480";2
"481";2
"482";2
"483";2
"484";2
"485";2
"486";2
"487";2
"488";2
"489";2
"490";2
"491";2
"492";2
"493";3
"494";2
"495";0
"496";0
"497";0
"498";0
"499";0
"500";0
"501";0
"502";0
"503";0
"504";0
"505";0
"506";0
"507";3
"508";0
"509";0
"510";2
"511";0
"512";0
"513";0
"514";0
"515";0
"516";0
"517";0
"518";0
"519";0
"520";0
"521";0
"522";0
"523";0
"524";0
"525";0
"526";0
"527";3
"528";0
"529";0
"530";0
"531";0
"532";4
"533";3
"534";4
"535";4
"536";4
"537";4
"538";4
"539";3
"540";3
"541";4
"542";2
"543";4
"544";4
"545";0
"546";0
"547";1
"548";1
"549";0
"550";0
"551";0
"552";1
"553";1
"554";1
"555";3
"556";0
"557";0
"558";1
"559";3
"560";0
"561";3
"562";0
"563";1
"564";1
"565";0
"566";0
"567";0
"568";0
"569";3
"570";0
"571";0
"572";0
"573";0
"574";0
"575";3
"576";0
"577";3
"578";0
"579";0
"580";0
"581";4
"582";0
"583";1
"584";3
"585";0
"586";1
"587";1
"588";3
"589";0
"590";4
"591";0
"592";3
"593";4
"594";0
"595";3
"596";0
"597";0
"598";0
"599";4
"600";0
"601";0
"602";0
"603";3
"604";0
"605";0
"606";0
"607";0
"608";0
"609";0
"610";0
"611";0
"612";0
"613";0
"614";0
"615";0
"616";0
"617";0
"618";0
"619";0
"620";0
"621";0
"622";0
"623";0
"624";3
"625";0
"626";0
"627";1
"628";0
"629";0
"630";0
"631";0
"632";0
"633";3
"634";0
"635";3
"636";0
"637";0
"638";3
"639";0
"640";0
"641";0
"642";0
"643";1
"644";1
"645";1
"646";1
"647";1
"648";1
"649";1
"650";1
"651";1
"652";3
"653";1
"654";3
"655";0
"656";1
"657";1
"658";1
"659";1
"660";1
"661";1
"662";1
"663";1
"664";1
"665";1
"666";1
"667";1
"668";1
"669";1
"670";1
"671";1
"672";3
"673";1
"674";1
"675";1
"676";1
"677";1
"678";1
"679";1
"680";1
"681";1
"682";1
"683";1
"684";1
"685";1
"686";1
"687";1
"688";1
"689";1
"690";1
"691";1
"692";1
"693";1
"694";1
"695";1
"696";0
"697";0
"698";0
"699";0
"700";0
"701";0
"702";0
"703";0
"704";0
"705";0
"706";1
"707";0
"708";1
"709";1
"710";3
"711";0
"712";0
"713";0
"714";0
"715";0
"716";0
"717";0
"718";1
"719";0
"720";0
"721";0
"722";0
"723";0
"724";0
"725";0
"726";0
"727";0
"728";0
"729";0
"730";0
"731";0
"732";0
"733";0
"734";1
"735";0
"736";0
"737";0
"738";1
"739";1
"740";0
"741";1
"742";0
"743";0
"744";0
"745";0
"746";0
"747";0
"748";0
"749";0
"750";0
"751";0
"752";0
"753";0
"754";0
"755";0
"756";0
"757";1
"758";0
"759";1
"760";0
"761";1
"762";0
"763";0
"764";0
"765";0
"766";0
"767";0
"768";0
"769";0
"770";0
"771";1
"772";0
"773";0
"774";0
"775";0
"776";0
"777";0
"778";0
"779";0
"780";0
"781";0
"782";0
"783";3
"784";0
"785";0
"786";0
"787";0
"788";0
"789";1
"790";0
"791";1
"792";0
"793";0
"794";0
"795";0
"796";0
"797";0
"798";0
"799";0
"800";0
"801";0
"802";0
"803";0
"804";0
"805";0
"806";0
"807";0
"808";0
"809";0
"810";0
"811";0
"812";0
"813";0
"814";0
"815";0
"816";0
"817";2
"818";0
"819";0
"820";0
"821";0
"822";2
"823";0
"824";3
"825";0
"826";0
"827";0
"828";0
"829";0
"830";0
"831";0
"832";0
"833";2
"834";0
"835";0
"836";1
"837";0
"838";0
"839";0
"840";0
"841";0
"842";0
"843";1
"844";0
"845";3
"846";3
"847";0
"848";0
"849";0
"850";0
"851";0
"852";0
"853";0
"854";0
"855";0
"856";0
"857";0
"858";0
"859";0
"860";0
"861";3
"862";4
"863";4
"864";4
"865";4
"866";4
"867";1
"868";4
"869";4
"870";4
"871";4
"872";4
"873";4
"874";4
"875";4
"876";4
"877";1
"878";1
"879";4
"880";4
"881";1
"882";4
"883";4
"884";4
"885";1
"886";4
"887";4
"888";4
"889";4
"890";4
"891";4
"892";4
"893";1
"894";3
"895";1
"896";4
"897";0
"898";0
"899";4
"900";0
"901";1
"902";0
"903";0
"904";2
"905";4
"906";2
"907";0
"908";0
"909";2
"910";0
"911";2
"912";2
"913";2
"914";2
"915";1
"916";0
"917";0
"918";2
"919";0
"920";0
"921";4
"922";0
"923";4
"924";0
"925";0
"926";0
"927";0
"928";2
"929";2
"930";2
"931";0
"932";4
"933";2
"934";0
"935";0
"936";0
"937";0
"938";2
"939";2
"940";0
"941";4
"942";4
"943";0
"944";3
"945";0
"946";0
"947";0
"948";0
"949";0
"950";0
"951";2
"952";0
"953";3
"954";3
"955";3
"956";3
"957";0
"958";3
"959";3
"960";3
"961";3
"962";3
"963";3
"964";3
"965";3
"966";3
"967";3
"968";3
"969";3
"970";3
"971";1
"972";3
"973";3
"974";3
"975";3
"976";3
"977";3
"978";3
"979";3
"980";3
"981";3
"982";3
"983";3
"984";2
"985";3
"986";3
"987";3
"988";3
"989";3
"990";3
"991";3
"992";3
"993";3
"994";3
"995";3
"996";3
"997";3
"998";3
"999";3
"1000";3
"1001";3
"1002";3
"1003";3
"1004";3
"1005";3
"1006";3
"1007";3
"1008";3
"1009";3
"1010";3
"1011";1
"1012";3
"1013";3
"1014";3
"1015";3
"1016";4
"1017";4
"1018";4
"1019";0
"1020";3
"1021";4
"1022";3
"1023";4
"1024";4
"1025";4
"1026";0
"1027";4
"1028";4
"1029";2
"1030";2
"1031";2
"1032";2
"1033";2
"1034";2
"1035";2
"1036";2
"1037";2
"1038";2
"1039";2
"1040";2
"1041";2
"1042";2
"1043";2
"1044";2
"1045";2
"1046";2
"1047";2
"1048";2
"1049";0
"1050";2
"1051";2
"1052";2
"1053";2
"1054";2
"1055";0
"1056";2
"1057";4
"1058";2
"1059";2
"1060";2
"1061";2
"1062";2
"1063";2
"1064";2
"1065";3
"1066";2
"1067";2
"1068";3
"1069";2
"1070";2
"1071";2
"1072";0
"1073";2
"1074";2
"1075";2
"1076";2
"1077";4
"1078";4
"1079";4
"1080";4
"1081";3
"1082";4
"1083";4
"1084";4
"1085";4
"1086";4
"1087";4
"1088";4
"1089";4
"1090";4
"1091";4
"1092";1
"1093";4
"1094";4
"1095";4
"1096";4
"1097";4
"1098";4
"1099";4
"1100";3
"1101";3
"1102";1
"1103";1
"1104";4
"1105";3
"1106";0
"1107";4
"1108";2
"1109";0
"1110";4
"1111";0
"1112";2
"1113";3
"1114";4
"1115";4
"1116";4
"1117";4
"1118";4
"1119";4
"1120";1
"1121";4
"1122";2
"1123";3
"1124";2
"1125";0
"1126";4
"1127";2
"1128";0
"1129";3
"1130";4
"1131";4
"1132";4
"1133";4
"1134";4
"1135";0
"1136";1
"1137";0
"1138";4
"1139";4
"1140";0
"1141";2
"1142";2
"1143";2
"1144";2
"1145";2
"1146";2
"1147";3
"1148";2
"1149";2
"1150";3
"1151";3
"1152";1
"1153";1
"1154";1
"1155";3
"1156";3
"1157";1
"1158";1
"1159";1
"1160";3
"1161";1
"1162";1
"1163";1
"1164";1
"1165";0
"1166";3
"1167";1
"1168";1
"1169";1
"1170";1
"1171";1
"1172";1
"1173";1
"1174";1
"1175";1
"1176";1
"1177";1
"1178";1
"1179";1
"1180";0
"1181";0
"1182";1
"1183";1
"1184";1
"1185";1
"1186";1
"1187";1
"1188";3
"1189";3
"1190";3
"1191";1
"1192";2
"1193";2
"1194";0
"1195";0
"1196";0
"1197";1
"1198";1
"1199";1
"1200";1
"1201";1
"1202";0
"1203";1
"1204";1
"1205";1
"1206";0
"1207";0
"1208";0
"1209";0
"1210";0
"1211";0
"1212";0
"1213";0
"1214";0
"1215";0
"1216";0
"1217";1
"1218";0
"1219";0
"1220";0
"1221";0
"1222";0
"1223";4
"1224";3
"1225";0
"1226";0
"1227";0
"1228";0
"1229";0
"1230";0
"1231";3
"1232";0
"1233";0
"1234";0
"1235";0
"1236";0
"1237";1
"1238";0
"1239";0
"1240";1
"1241";0
"1242";1
"1243";0
"1244";0
"1245";0
"1246";0
"1247";0
"1248";0
"1249";0
"1250";0
"1251";0
"1252";0
"1253";0
"1254";0
"1255";0
"1256";0
"1257";3
"1258";0
"1259";0
"1260";0
"1261";0
"1262";0
"1263";0
"1264";0
"1265";1
"1266";0
"1267";0
"1268";1
"1269";0
"1270";0
"1271";0
"1272";3
"1273";0
"1274";0
"1275";0
"1276";1
"1277";0
"1278";0
"1279";0
"1280";0
"1281";0
"1282";0
"1283";0
"1284";0
"1285";0
"1286";0
"1287";0
"1288";0
"1289";0
"1290";0
"1291";0
"1292";0
"1293";2
"1294";2
"1295";3
"1296";3
"1297";1
"1298";0
"1299";0
"1300";0
"1301";0
"1302";3
"1303";0
"1304";1
"1305";0
"1306";3
"1307";1
"1308";0
"1309";3
"1310";3
"1311";0
"1312";2
"1313";0
"1314";0
"1315";0
"1316";0
"1317";1
"1318";2
"1319";0
"1320";3
"1321";4
"1322";4
"1323";4
"1324";3
"1325";4
"1326";4
"1327";4
"1328";4
"1329";4
"1330";4
"1331";4
"1332";4
"1333";4
"1334";4
"1335";4
"1336";4
"1337";4
"1338";4
"1339";4
"1340";4
"1341";4
"1342";4
"1343";4
"1344";3
"1345";4
"1346";4
"1347";4
"1348";4
"1349";3
"1350";4
"1351";4
"1352";4
"1353";4
"1354";0
"1355";4
"1356";3
"1357";3
"1358";4
"1359";4
"1360";4
"1361";4
"1362";0
"1363";3
"1364";3
"1365";3
"1366";3
"1367";3
"1368";3
"1369";3
"1370";4
"1371";4
"1372";4
"1373";4
"1374";3
"1375";1
"1376";4
"1377";3
"1378";3
"1379";4
"1380";4
"1381";4
"1382";4
"1383";4
"1384";3
"1385";4
"1386";0
"1387";3
"1388";4
"1389";1
"1390";3
"1391";3
"1392";4
"1393";3
"1394";3
"1395";3
"1396";3
"1397";3
"1398";4
"1399";1
"1400";1
"1401";3
"1402";0
"1403";0
"1404";0
"1405";1
"1406";1
"1407";0
"1408";0
"1409";4
"1410";0
"1411";0
"1412";3
"1413";0
"1414";1
"1415";1
"1416";1
"1417";3
"1418";4
"1419";0
"1420";0
"1421";0
"1422";0
"1423";0
"1424";3
"1425";3
"1426";0
"1427";0
"1428";0
"1429";0
"1430";0
"1431";0
"1432";0
"1433";0
"1434";0
"1435";0
"1436";3
"1437";3
"1438";4
"1439";3
"1440";3
"1441";3
"1442";0
"1443";1
"1444";1
"1445";3
"1446";3
"1447";3
"1448";3
"1449";3
"1450";1
"1451";3
"1452";0
"1453";4
"1454";3
"1455";3
"1456";0
"1457";3
"1458";4
"1459";3
"1460";3
"1461";3
"1462";1
"1463";3
"1464";1
"1465";3
"1466";4
"1467";4
"1468";3
"1469";3
"1470";1
"1471";0
"1472";1
"1473";0
"1474";0
"1475";0
"1476";0
"1477";0
"1478";0
"1479";0
"1480";0
"1481";0
"1482";0
"1483";0
"1484";0
"1485";0
"1486";0
"1487";0
"1488";0
"1489";0
"1490";0
"1491";0
"1492";4
"1493";0
"1494";0
"1495";0
"1496";0
"1497";0
"1498";0
"1499";0
"1500";0
"1501";0
"1502";0
"1503";0
"1504";0
"1505";0
"1506";0
"1507";0
"1508";0
"1509";4
"1510";0
"1511";0
"1512";0
"1513";0
"1514";0
"1515";0
"1516";0
"1517";0
"1518";0
"1519";1
"1520";1
"1521";0
"1522";0
"1523";0
"1524";1
"1525";0
"1526";1
"1527";0
"1528";0
"1529";0
"1530";0
"1531";1
"1532";0
"1533";0
"1534";0
"1535";0
"1536";0
"1537";0
"1538";0
"1539";0
"1540";0
"1541";0
"1542";0
"1543";0
"1544";0
"1545";0
"1546";0
"1547";0
"1548";0
"1549";0
"1550";0
"1551";0
"1552";0
"1553";4
"1554";4
"1555";3
"1556";4
"1557";0
"1558";4
"1559";4
"1560";4
"1561";4
"1562";1
"1563";2
"1564";4
"1565";4
"1566";4
"1567";4
"1568";0
"1569";3
"1570";4
"1571";0
"1572";3
"1573";4
"1574";0
"1575";1
"1576";0
"1577";3
"1578";0
"1579";0
"1580";0
"1581";0
"1582";3
"1583";0
"1584";3
"1585";3
"1586";0
"1587";3
"1588";0
"1589";3
"1590";3
"1591";0
"1592";4
"1593";4
"1594";4
"1595";3
"1596";4
"1597";3
"1598";3
"1599";1
"1600";0
"1601";3
"1602";0
"1603";0
"1604";3
"1605";0
"1606";4
"1607";3
"1608";0
"1609";1
"1610";0
"1611";1
"1612";0
"1613";3
"1614";0
"1615";0
"1616";0
"1617";3
"1618";3
"1619";0
"1620";3
"1621";0
"1622";3
"1623";0
"1624";3
"1625";3
"1626";0
"1627";3
"1628";4
"1629";0
"1630";3
"1631";0
"1632";2
"1633";2
"1634";2
"1635";2
"1636";2
"1637";0
"1638";2
"1639";2
"1640";2
"1641";2
"1642";2
"1643";2
"1644";2
"1645";3
"1646";3
"1647";0
"1648";3
"1649";2
"1650";3
"1651";4
"1652";2
"1653";3
"1654";2
"1655";3
"1656";2
"1657";2
"1658";2
"1659";0
"1660";2
"1661";0
"1662";0
"1663";2
"1664";2
"1665";3
"1666";2
"1667";2
"1668";2
"1669";2
"1670";2
"1671";2
"1672";2
"1673";2
"1674";4
"1675";4
"1676";4
"1677";4
"1678";4
"1679";3
"1680";1
"1681";4
"1682";4
"1683";3
"1684";4
"1685";4
"1686";4
"1687";4
"1688";4
"1689";4
"1690";4
"1691";2
"1692";0
"1693";0
"1694";0
"1695";0
"1696";0
"1697";0
"1698";0
"1699";0
"1700";0
"1701";0
"1702";0
"1703";0
"1704";0
"1705";0
"1706";2
"1707";2
"1708";0
"1709";0
"1710";0
"1711";3
"1712";2
"1713";1
"1714";0
"1715";0
"1716";0
"1717";0
"1718";0
"1719";0
"1720";0
"1721";0
"1722";0
"1723";0
"1724";0
"1725";0
"1726";0
"1727";0
"1728";3
"1729";0
"1730";2
"1731";0
"1732";0
"1733";0
"1734";0
"1735";0
"1736";0
"1737";0
"1738";0
"1739";0
"1740";0
"1741";0
"1742";0
"1743";0
"1744";0
"1745";0
"1746";0
"1747";2
"1748";0
"1749";3
"1750";1
"1751";1
"1752";0
"1753";2
"1754";3
"1755";1
"1756";1
"1757";3
"1758";0
"1759";3
"1760";0
"1761";3
"1762";0
"1763";3
"1764";0
"1765";0
"1766";0
"1767";0
"1768";1
"1769";0
"1770";3
"1771";3
"1772";1
"1773";0
"1774";0
"1775";0
"1776";0
"1777";0
"1778";0
"1779";0
"1780";0
"1781";0
"1782";0
"1783";0
"1784";0
"1785";0
"1786";3
"1787";0
"1788";0
"1789";0
"1790";0
"1791";0
"1792";0
"1793";0
"1794";0
"1795";0
"1796";0
"1797";0
"1798";0
"1799";0
"1800";0
"1801";0
"1802";0
"1803";0
"1804";0
"1805";3
"1806";1
"1807";1
"1808";1
"1809";0
"1810";0
"1811";0
"1812";3
"1813";0
"1814";0
"1815";1
"1816";0
"1817";0
"1818";3
"1819";0
"1820";0
"1821";0
"1822";4
"1823";0
"1824";1
"1825";0
"1826";0
"1827";0
"1828";0
"1829";0
"1830";0
"1831";0
"1832";3
"1833";0
"1834";0
"1835";0
"1836";0
"1837";0
"1838";0
"1839";0
"1840";0
"1841";0
"1842";0
"1843";0
"1844";0
"1845";0
"1846";4
"1847";4
"1848";4
"1849";4
"1850";4
"1851";4
"1852";3
"1853";3
"1854";4
"1855";0
"1856";3
"1857";4
"1858";4
"1859";4
"1860";4
"1861";3
"1862";3
"1863";3
"1864";0
"1865";4
"1866";0
"1867";3
"1868";0
"1869";1
"1870";3
"1871";0
"1872";4
"1873";4
"1874";1
"1875";3
"1876";3
"1877";3
"1878";4
"1879";4
"1880";4
"1881";3
"1882";3
"1883";3
"1884";0
"1885";3
"1886";3
"1887";3
"1888";1
"1889";3
"1890";3
"1891";0
"1892";0
"1893";0
"1894";0
"1895";3
"1896";0
"1897";0
"1898";3
"1899";3
"1900";3
"1901";3
"1902";3
"1903";3
"1904";0
"1905";0
"1906";0
"1907";0
"1908";0
"1909";3
"1910";2
"1911";3
"1912";3
"1913";3
"1914";3
"1915";0
"1916";2
"1917";3
"1918";0
"1919";0
"1920";0
"1921";3
"1922";0
"1923";0
"1924";0
"1925";3
"1926";0
"1927";0
"1928";0
"1929";0
"1930";1
"1931";0
"1932";3
"1933";3
"1934";4
"1935";4
"1936";4
"1937";4
"1938";4
"1939";4
"1940";4
"1941";4
"1942";0
"1943";4
"1944";4
"1945";4
"1946";4
"1947";4
"1948";1
"1949";1
"1950";1
"1951";1
"1952";1
"1953";1
"1954";3
"1955";1
"1956";1
"1957";1
"1958";1
"1959";1
"1960";1
"1961";1
"1962";1
"1963";1
"1964";1
"1965";0
"1966";1
"1967";1
"1968";1
"1969";1
"1970";1
"1971";1
"1972";1
"1973";1
"1974";1
"1975";1
"1976";1
"1977";1
"1978";1
"1979";1
"1980";0
"1981";1
"1982";1
"1983";1
"1984";1
"1985";1
"1986";1
"1987";1
"1988";1
"1989";1
"1990";1
"1991";0
"1992";0
"1993";0
"1994";0
"1995";0
"1996";0
"1997";0
"1998";0
"1999";0
"2000";0
"2001";1
"2002";0
"2003";0
"2004";0
"2005";0
"2006";0
"2007";3
"2008";0
"2009";2
"2010";1
"2011";0
"2012";0
"2013";2
"2014";0
"2015";0
"2016";0
"2017";0
"2018";0
"2019";3
"2020";0
"2021";1
"2022";4
"2023";4
"2024";4
"2025";4
"2026";4
"2027";3
"2028";4
"2029";4
"2030";4
"2031";4
"2032";4
"2033";4
"2034";4
"2035";4
"2036";4
"2037";4
"2038";4
"2039";4
"2040";4
"2041";2
"2042";4
"2043";3
"2044";4
"2045";4
"2046";0
"2047";4
"2048";4
"2049";3
"2050";4
"2051";4
"2052";4
"2053";3
"2054";4
"2055";4
"2056";4
"2057";4
"2058";4
"2059";4
"2060";4
"2061";4
"2062";4
"2063";4
"2064";4
"2065";4
"2066";1
"2067";4
"2068";4
"2069";4
"2070";4
"2071";4
"2072";4
"2073";4
"2074";4
"2075";4
"2076";3
"2077";4
"2078";4
"2079";1
"2080";4
"2081";0
"2082";4
"2083";4
"2084";4
"2085";4
"2086";4
"2087";4
"2088";0
"2089";4
"2090";4
"2091";3
"2092";1
"2093";3
"2094";0
"2095";3
"2096";1
"2097";4
"2098";4
"2099";4
"2100";0
"2101";4
"2102";4
"2103";4
"2104";4
"2105";3
"2106";4
"2107";4
"2108";4
"2109";4
"2110";1
"2111";1
"2112";1
"2113";1
"2114";1
"2115";1
"2116";1
"2117";1
"2118";0
"2119";1
"2120";1
"2121";1
"2122";3
"2123";3
"2124";1
"2125";1
"2126";0
"2127";1
"2128";1
"2129";1
"2130";3
"2131";1
"2132";1
"2133";0
"2134";1
"2135";0
"2136";0
"2137";4
"2138";1
"2139";1
"2140";0
"2141";1
"2142";1
"2143";1
"2144";1
"2145";0
"2146";1
"2147";1
"2148";1
"2149";0
"2150";0
"2151";1
"2152";1
"2153";1
"2154";1
"2155";1
"2156";2
"2157";4
"2158";4
"2159";2
"2160";2
"2161";3
"2162";2
"2163";2
"2164";2
"2165";2
"2166";2
"2167";2
"2168";2
"2169";0
"2170";3
"2171";2
"2172";3
"2173";2
"2174";2
"2175";2
"2176";2
"2177";2
"2178";2
"2179";2
"2180";2
"2181";2
"2182";2
"2183";2
"2184";2
"2185";2
"2186";2
"2187";2
"2188";2
"2189";2
"2190";2
"2191";2
"2192";2
"2193";2
"2194";2
"2195";2
"2196";2
"2197";0
"2198";2
"2199";2
"2200";2
"2201";2
"2202";2
"2203";2
"2204";2
"2205";2
"2206";2
"2207";2
"2208";2
"2209";2
"2210";2
"2211";2
"2212";2
"2213";2
"2214";2
"2215";2
"2216";2
"2217";2
"2218";2
"2219";2
"2220";2
"2221";2
"2222";2
"2223";2
"2224";2
"2225";2
"2226";2
"2227";2
"2228";2
"2229";3
"2230";2
"2231";2
"2232";2
"2233";0
"2234";2
"2235";3
"2236";2
"2237";2
"2238";2
"2239";2
"2240";2
"2241";2
"2242";2
"2243";2
"2244";2
"2245";2
"2246";2
"2247";2
"2248";2
"2249";2
"2250";2
"2251";2
"2252";2
"2253";3
"2254";2
"2255";3
"2256";2
"2257";2
"2258";3
"2259";3
"2260";2
"2261";2
"2262";2
"2263";2
"2264";2
"2265";2
"2266";2
"2267";0
"2268";3
"2269";0
"2270";1
"2271";0
"2272";0
"2273";0
"2274";0
"2275";0
"2276";0
"2277";0
"2278";0
"2279";0
"2280";0
"2281";1
"2282";0
"2283";0
"2284";0
"2285";0
"2286";0
"2287";0
"2288";0
"2289";0
"2290";0
"2291";0
"2292";0
"2293";0
"2294";0
"2295";0
"2296";0
"2297";0
"2298";0
"2299";0
"2300";0
"2301";1
"2302";0
"2303";1
"2304";0
"2305";0
"2306";0
"2307";1
"2308";0
"2309";0
"2310";1
"2311";1
"2312";1
"2313";1
"2314";1
"2315";1
"2316";1
"2317";1
"2318";0
"2319";0
"2320";0
"2321";0
"2322";0
"2323";3
"2324";0
"2325";0
"2326";0
"2327";0
"2328";3
"2329";0
"2330";0
"2331";0
"2332";1
"2333";1
"2334";1
"2335";1
"2336";0
"2337";0
"2338";1
"2339";0
"2340";0
"2341";0
"2342";0
"2343";0
"2344";0
"2345";0
"2346";0
"2347";0
"2348";0
"2349";0
"2350";0
"2351";0
"2352";0
"2353";0
"2354";1
"2355";0
"2356";1
"2357";1
"2358";0
"2359";0
"2360";0
"2361";0
"2362";0
"2363";0
"2364";1
"2365";1
"2366";0
"2367";0
"2368";0
"2369";4
"2370";1
"2371";0
"2372";0
"2373";4
"2374";0
"2375";0
"2376";3
"2377";0
"2378";0
"2379";0
"2380";0
"2381";2
"2382";0
"2383";0
"2384";0
"2385";2
"2386";0
"2387";0
"2388";0
"2389";0
"2390";0
"2391";4
"2392";4
"2393";4
"2394";4
"2395";4
"2396";4
"2397";4
"2398";4
"2399";4
"2400";4
"2401";4
"2402";4
"2403";4
"2404";4
"2405";4
"2406";4
"2407";0
"2408";4
"2409";4
"2410";4
"2411";4
"2412";4
"2413";4
"2414";4
"2415";4
"2416";4
"2417";4
"2418";4
"2419";4
"2420";4
"2421";4
"2422";4
"2423";3
"2424";4
"2425";4
"2426";4
"2427";4
"2428";4
"2429";4
"2430";4
"2431";4
"2432";4
"2433";4
"2434";4
"2435";4
"2436";0
"2437";4
"2438";4
"2439";4
"2440";4
"2441";4
"2442";0
"2443";2
"2444";2
"2445";3
"2446";1
"2447";2
"2448";1
"2449";2
"2450";2
"2451";0
"2452";2
"2453";2
"2454";2
"2455";2
"2456";2
"2457";0
"2458";1
"2459";4
"2460";0
"2461";3
"2462";1
"2463";3
"2464";3
"2465";1
"2466";0
"2467";3
"2468";4
"2469";2
"2470";1
"2471";1
"2472";1
"2473";3
"2474";1
"2475";2
"2476";2
"2477";4
"2478";2
"2479";2
"2480";2
"2481";0
"2482";2
"2483";2
"2484";2
"2485";2
"2486";3
"2487";2
"2488";2
"2489";0
"2490";2
"2491";2
"2492";2
"2493";2
"2494";2
"2495";2
"2496";2
"2497";2
