"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"273";273;0;0;0;0;0;3;3;3;3
"274";274;0;0;0;0;0;3;3;3;3
"275";275;0;4;4;4;4;4;4;4;4
"276";276;0;0;0;0;0;3;3;3;3
"277";277;0;0;0;0;0;0;0;0;0
"278";278;0;0;0;0;0;0;0;0;0
"279";279;0;0;0;0;0;0;0;0;0
"280";280;0;0;0;0;0;0;0;0;0
"281";281;0;0;0;0;0;0;0;2;2
"282";282;0;0;0;0;0;0;0;2;2
"283";283;0;0;0;0;0;0;0;2;2
"284";284;0;0;0;0;0;0;0;2;2
"285";285;0;0;0;0;0;0;0;2;2
"286";286;0;0;0;0;0;0;0;2;2
"287";287;0;0;0;0;0;0;0;2;2
"288";288;0;0;0;0;0;0;0;2;2
"289";289;0;0;0;0;0;0;0;2;2
"290";290;0;0;0;0;0;0;0;2;2
"291";291;0;0;0;0;0;0;0;2;2
"292";292;0;0;0;0;0;0;0;2;2
"293";293;0;0;0;0;0;0;0;2;2
"294";294;0;0;0;0;0;0;0;2;2
"295";295;0;0;0;0;0;0;0;2;2
"296";296;0;0;0;0;0;0;0;2;2
"297";297;0;0;0;0;0;0;0;2;2
"298";298;0;0;0;0;0;0;0;2;2
"299";299;0;0;0;0;0;0;0;2;2
"300";300;0;0;0;0;0;0;0;2;2
"301";301;0;0;0;0;0;0;0;2;2
"302";302;0;0;0;0;0;0;0;2;2
"303";303;0;0;0;0;0;0;0;2;2
"304";304;0;0;0;0;0;0;0;2;2
"305";305;0;0;0;0;0;0;0;2;2
"306";306;0;0;0;0;0;0;0;2;2
"307";307;0;0;0;0;0;0;0;2;2
"308";308;0;0;0;0;0;0;0;2;2
"309";309;0;0;0;0;0;0;0;2;2
"310";310;0;0;0;0;0;0;0;2;2
"311";311;0;0;0;0;0;0;0;2;2
"312";312;0;0;0;0;0;0;0;2;2
"313";313;0;0;0;0;0;0;0;2;2
"314";314;0;0;0;0;0;0;0;2;2
"315";315;0;0;0;0;0;0;0;2;2
"316";316;0;0;0;0;0;0;0;2;2
"317";317;0;0;0;0;0;0;0;2;2
"318";318;0;0;0;0;0;0;0;2;2
"319";319;0;0;0;0;0;0;0;2;2
"320";320;0;0;0;0;0;0;0;2;2
"321";321;0;0;0;0;0;0;0;2;2
"322";322;0;0;0;0;0;0;0;2;2
"323";323;0;0;0;0;0;0;0;2;2
"324";324;0;0;0;0;0;0;0;2;2
"325";325;0;0;0;0;0;0;0;2;2
"326";326;0;0;0;0;0;0;0;2;2
"327";327;0;0;0;0;0;0;0;2;2
"328";328;0;0;0;0;0;0;0;2;2
"329";329;0;0;0;0;0;0;0;2;2
"330";330;0;0;0;0;0;0;0;2;2
"331";331;0;0;0;0;0;0;0;2;2
"332";332;0;0;0;0;0;0;0;2;2
"333";333;0;0;0;0;0;0;0;2;2
"334";334;0;0;0;0;0;0;0;2;2
"335";335;0;0;0;0;0;0;0;2;2
"336";336;0;4;4;4;4;4;4;4;4
"337";337;0;0;0;0;0;0;0;2;2
"338";338;0;0;0;0;0;0;0;2;2
"339";339;0;0;0;0;0;0;0;2;2
"340";340;0;0;0;0;0;0;0;2;2
"341";341;0;0;0;0;0;0;0;2;2
"342";342;0;0;0;0;0;0;0;2;2
"343";343;0;0;0;0;0;0;0;2;2
"344";344;0;0;0;0;0;0;0;2;2
"345";345;0;0;0;0;0;0;0;2;2
"346";346;0;0;0;0;0;0;0;2;2
"347";347;0;0;0;0;0;0;0;0;1
"348";348;0;0;0;0;0;0;0;2;2
"349";349;0;0;0;0;0;0;0;2;2
"350";350;0;0;0;0;0;0;0;2;2
"351";351;0;0;0;0;0;0;0;2;2
"352";352;0;0;0;0;0;0;0;2;2
"353";353;0;0;0;0;0;0;0;2;2
"354";354;0;0;0;0;0;0;0;2;2
"355";355;0;0;0;0;0;0;0;0;1
"356";356;0;0;0;0;0;0;0;2;2
"357";357;0;0;0;0;0;0;0;2;2
"358";358;0;0;0;0;0;0;0;2;2
"359";359;0;0;0;0;0;0;0;2;2
"360";360;0;0;0;0;0;0;0;2;2
"361";361;0;0;0;0;0;0;0;2;2
"362";362;0;0;0;0;0;0;0;2;2
"363";363;0;0;0;0;0;0;0;0;0
"364";364;0;0;0;0;0;0;0;2;2
"365";365;0;0;0;0;0;0;0;0;1
"366";366;0;0;0;0;0;0;0;2;2
"367";367;0;0;0;0;0;3;3;3;3
"368";368;0;0;0;0;0;3;3;3;3
"369";369;0;0;0;0;0;0;0;2;2
"370";370;0;0;0;0;0;0;0;2;2
"371";371;0;0;0;0;0;0;0;2;2
"372";372;0;0;0;0;0;0;0;2;2
"373";373;0;0;0;0;0;0;0;2;2
"374";374;0;0;0;0;0;0;0;2;2
"375";375;0;0;0;0;0;0;0;2;2
"376";376;0;0;0;0;0;0;0;0;1
"377";377;0;0;0;0;0;0;0;0;0
"378";378;0;0;0;0;0;0;0;2;2
"379";379;0;0;0;0;0;0;0;0;0
"380";380;0;0;0;0;0;0;0;0;1
"381";381;0;0;0;0;0;0;0;0;0
"382";382;0;0;0;0;0;0;0;2;2
"383";383;0;0;0;0;0;0;0;2;2
"384";384;0;0;0;0;0;0;0;2;2
"385";385;0;0;0;0;0;0;0;2;2
"386";386;0;0;0;0;0;0;0;2;2
"387";387;0;0;0;0;0;0;0;2;2
"388";388;0;0;0;0;0;0;0;2;2
"389";389;0;0;0;0;0;0;0;2;2
"390";390;0;0;0;0;0;0;0;2;2
"391";391;0;0;0;0;0;0;0;2;2
"392";392;0;0;0;0;0;0;0;2;2
"393";393;0;0;0;0;0;0;0;2;2
"394";394;0;0;0;0;0;0;0;2;2
"395";395;0;0;0;0;0;0;0;2;2
"396";396;0;0;0;0;0;0;0;2;2
"397";397;0;0;0;0;0;0;0;2;2
"398";398;0;0;0;0;0;3;3;3;3
"399";399;0;0;0;0;0;0;0;2;2
"400";400;0;0;0;0;0;0;0;2;2
"401";401;0;0;0;0;0;0;0;0;0
"402";402;0;0;0;0;0;0;0;2;2
"403";403;0;0;0;0;0;0;0;2;2
"404";404;0;0;0;0;0;0;0;2;2
"405";405;0;0;0;0;0;0;0;2;2
"406";406;0;0;0;0;0;0;0;2;2
"407";407;0;0;0;0;0;0;0;2;2
"408";408;0;0;0;0;0;0;0;2;2
"409";409;0;0;0;0;0;0;0;2;2
"410";410;0;0;0;0;0;0;0;2;2
"411";411;0;0;0;0;0;0;0;2;2
"412";412;0;0;0;0;0;0;0;2;2
"413";413;0;0;0;0;0;0;0;2;2
"414";414;0;0;0;0;0;0;0;2;2
"415";415;0;0;0;0;0;0;0;2;2
"416";416;0;0;0;0;0;0;0;2;2
"417";417;0;0;0;0;0;0;0;2;2
"418";418;0;0;0;0;0;0;0;2;2
"419";419;0;0;0;0;0;0;0;2;2
"420";420;0;0;0;0;0;0;0;2;2
"421";421;0;0;0;0;0;0;0;2;2
"422";422;0;0;0;0;0;0;0;2;2
"423";423;0;0;0;0;0;0;0;2;2
"424";424;0;0;0;0;0;0;0;2;2
"425";425;0;0;0;0;0;0;0;2;2
"426";426;0;0;0;0;0;0;0;2;2
"427";427;0;0;0;0;0;0;0;2;2
"428";428;0;0;0;0;0;0;0;2;2
"429";429;0;0;0;0;0;0;0;2;2
"430";430;0;0;0;0;0;0;0;2;2
"431";431;0;0;0;0;0;0;0;2;2
"432";432;0;0;0;0;0;0;0;2;2
"433";433;0;0;0;0;0;0;0;2;2
"434";434;0;0;0;0;0;0;0;2;2
"435";435;0;0;0;0;0;0;0;2;2
"436";436;0;0;0;0;0;0;0;2;2
"437";437;0;0;0;0;0;0;0;2;2
"438";438;0;0;0;0;0;0;0;2;2
"439";439;0;0;0;0;0;0;0;2;2
"440";440;0;0;0;0;0;0;0;2;2
"441";441;0;0;0;0;0;0;0;2;2
"442";442;0;0;0;0;0;0;0;2;2
"443";443;0;0;0;0;0;0;0;2;2
"444";444;0;0;0;0;0;0;0;2;2
"445";445;0;0;0;0;0;0;0;2;2
"446";446;0;0;0;0;0;0;0;2;2
"447";447;0;0;0;0;0;0;0;2;2
"448";448;0;0;0;0;0;0;0;2;2
"449";449;0;0;0;0;0;0;0;2;2
"450";450;0;0;0;0;0;0;0;2;2
"451";451;0;0;0;0;0;0;0;2;2
"452";452;0;0;0;0;0;0;0;2;2
"453";453;0;0;0;0;0;0;0;2;2
"454";454;0;0;0;0;0;0;0;2;2
"455";455;0;0;0;0;0;0;0;2;2
"456";456;0;0;0;0;0;0;0;2;2
"457";457;0;0;0;0;0;0;0;2;2
"458";458;0;0;0;0;0;0;0;2;2
"459";459;0;0;0;0;0;0;0;2;2
"460";460;0;0;0;0;0;0;0;2;2
"461";461;0;0;0;0;0;0;0;2;2
"462";462;0;0;0;0;0;0;0;2;2
"463";463;0;0;0;0;0;0;0;2;2
"464";464;0;0;0;0;0;0;0;2;2
"465";465;0;0;0;0;0;0;0;2;2
"466";466;0;0;0;0;0;0;0;2;2
"467";467;0;0;0;0;0;0;0;2;2
"468";468;0;0;0;0;0;0;0;2;2
"469";469;0;0;0;0;0;0;0;2;2
"470";470;0;0;0;0;0;0;0;2;2
"471";471;0;0;0;0;0;0;0;2;2
"472";472;0;0;0;0;0;0;0;2;2
"473";473;0;0;0;0;0;0;0;2;2
"474";474;0;0;0;0;0;0;0;2;2
"475";475;0;0;0;0;0;0;0;2;2
"476";476;0;0;0;0;0;0;0;2;2
"477";477;0;0;0;0;0;0;0;2;2
"478";478;0;0;0;0;0;0;0;2;2
"479";479;0;4;4;4;4;4;4;4;4
"480";480;0;0;0;0;0;0;0;2;2
"481";481;0;0;0;0;0;0;0;2;2
"482";482;0;0;0;0;0;0;0;2;2
"483";483;0;0;0;0;0;0;0;2;2
"484";484;0;0;0;0;0;0;0;2;2
"485";485;0;0;0;0;0;0;0;2;2
"486";486;0;0;0;0;0;0;0;2;2
"487";487;0;0;0;0;0;0;0;2;2
"488";488;0;0;0;0;0;0;0;2;2
"489";489;0;0;0;0;0;0;0;2;2
"490";490;0;0;0;0;0;0;0;2;2
"491";491;0;0;0;0;0;0;0;2;2
"492";492;0;0;0;0;0;0;0;2;2
"493";493;0;0;0;0;0;3;3;3;3
"494";494;0;0;0;0;0;0;0;2;2
"495";495;0;0;0;0;0;0;0;0;0
"496";496;0;0;0;0;0;0;0;0;0
"497";497;0;0;0;0;0;0;0;0;0
"498";498;0;0;0;0;0;0;0;0;0
"499";499;0;0;0;0;0;0;0;0;0
"500";500;0;0;0;0;0;0;0;0;0
"501";501;0;0;0;0;0;0;0;0;0
"502";502;0;0;0;0;0;0;0;0;0
"503";503;0;0;0;0;0;0;0;0;0
"504";504;0;0;0;0;0;0;0;0;0
"505";505;0;0;0;0;0;0;0;0;0
"506";506;0;0;0;0;0;0;0;0;0
"507";507;0;0;0;0;0;3;3;3;3
"508";508;0;0;0;0;0;0;0;0;0
"509";509;0;0;0;0;0;0;0;0;0
"510";510;0;0;0;0;0;0;0;2;2
"511";511;0;0;0;0;0;0;0;0;0
"512";512;0;0;0;0;0;0;0;0;0
"513";513;0;0;0;0;0;0;0;0;0
"514";514;0;0;0;0;0;0;0;0;0
"515";515;0;0;0;0;0;0;0;0;0
"516";516;0;0;0;0;0;0;0;0;0
"517";517;0;0;0;0;0;0;0;0;0
"518";518;0;0;0;0;0;0;0;0;0
"519";519;0;0;0;0;0;0;0;0;0
"520";520;0;0;0;0;0;0;0;0;0
"521";521;0;0;0;0;0;0;0;0;0
"522";522;0;0;0;0;0;0;0;0;0
"523";523;0;0;0;0;0;0;0;0;0
"524";524;0;0;0;0;0;0;0;0;0
"525";525;0;0;0;0;0;0;0;0;0
"526";526;0;0;0;0;0;0;0;0;0
"527";527;0;0;0;0;0;3;3;3;3
"528";528;0;0;0;0;0;0;0;0;0
"529";529;0;0;0;0;0;0;0;0;0
"530";530;0;0;0;0;0;0;0;0;0
"531";531;0;0;0;0;0;0;0;0;0
"532";532;0;4;4;4;4;4;4;4;4
"533";533;0;0;0;0;0;3;3;3;3
"534";534;0;4;4;4;4;4;4;4;4
"535";535;0;4;4;4;4;4;4;4;4
"536";536;0;4;4;4;4;4;4;4;4
"537";537;0;4;4;4;4;4;4;4;4
"538";538;0;4;4;4;4;4;4;4;4
"539";539;0;0;0;0;0;3;3;3;3
"540";540;0;0;0;0;0;3;3;3;3
"541";541;0;4;4;4;4;4;4;4;4
"542";542;0;0;0;0;0;0;0;2;2
"543";543;0;4;4;4;4;4;4;4;4
"544";544;0;4;4;4;4;4;4;4;4
"545";545;0;0;0;0;0;0;0;0;0
"546";546;0;0;0;0;0;0;0;0;0
"547";547;0;0;0;0;0;0;0;0;1
"548";548;0;0;0;0;0;0;0;0;1
"549";549;0;0;0;0;0;0;0;0;0
"550";550;0;0;0;0;0;0;0;0;0
"551";551;0;0;0;0;0;0;0;0;0
"552";552;0;0;0;0;0;0;0;0;1
"553";553;0;0;0;0;0;0;0;0;1
"554";554;0;0;0;0;0;0;0;0;1
"555";555;0;0;0;0;0;3;3;3;3
"556";556;0;0;0;0;0;0;0;0;0
"557";557;0;0;0;0;0;0;0;0;0
"558";558;0;0;0;0;0;0;0;0;1
"559";559;0;0;0;0;0;3;3;3;3
"560";560;0;0;0;0;0;0;0;0;0
"561";561;0;0;0;0;0;3;3;3;3
"562";562;0;0;0;0;0;0;0;0;0
"563";563;0;0;0;0;0;0;0;0;1
"564";564;0;0;0;0;0;0;0;0;1
"565";565;0;0;0;0;0;0;0;0;0
"566";566;0;0;0;0;0;0;0;0;0
"567";567;0;0;0;0;0;0;0;0;0
"568";568;0;0;0;0;0;0;0;0;0
"569";569;0;0;0;0;0;3;3;3;3
"570";570;0;0;0;0;0;0;0;0;0
"571";571;0;0;0;0;0;0;0;0;0
"572";572;0;0;0;0;0;0;0;0;0
"573";573;0;0;0;0;0;0;0;0;0
"574";574;0;0;0;0;0;0;0;0;0
"575";575;0;0;0;0;0;3;3;3;3
"576";576;0;0;0;0;0;0;0;0;0
"577";577;0;0;0;0;0;3;3;3;3
"578";578;0;0;0;0;0;0;0;0;0
"579";579;0;0;0;0;0;0;0;0;0
"580";580;0;0;0;0;0;0;0;0;0
"581";581;0;4;4;4;4;4;4;4;4
"582";582;0;0;0;0;0;0;0;0;0
"583";583;0;0;0;0;0;0;0;0;1
"584";584;0;0;0;0;0;3;3;3;3
"585";585;0;0;0;0;0;0;0;0;0
"586";586;0;0;0;0;0;0;0;0;1
"587";587;0;0;0;0;0;0;0;0;1
"588";588;0;0;0;0;0;3;3;3;3
"589";589;0;0;0;0;0;0;0;0;0
"590";590;0;4;4;4;4;4;4;4;4
"591";591;0;0;0;0;0;0;0;0;0
"592";592;0;0;0;0;0;3;3;3;3
"593";593;0;4;4;4;4;4;4;4;4
"594";594;0;0;0;0;0;0;0;0;0
"595";595;0;0;0;0;0;3;3;3;3
"596";596;0;0;0;0;0;0;0;0;0
"597";597;0;0;0;0;0;0;0;0;0
"598";598;0;0;0;0;0;0;0;0;0
"599";599;0;4;4;4;4;4;4;4;4
"600";600;0;0;0;0;0;0;0;0;0
"601";601;0;0;0;0;0;0;0;0;0
"602";602;0;0;0;0;0;0;0;0;0
"603";603;0;0;0;0;0;3;3;3;3
"604";604;0;0;0;0;0;0;0;0;0
"605";605;0;0;0;0;0;0;0;0;0
