"V1";"V2";"V3";"V4";"V5";"V6"
" 37";" 388";" 9.54";" -28.30";"joesley";"1.038933e-07"
"  0";" 110";" 0.00";" -28.11";"carne";"1.146915e-07"
"  0";" 108";" 0.00";" -27.59";"norte_coreano";"1.497203e-07"
"  5";" 152";" 3.29";" -27.32";"contrato";"1.724915e-07"
" 19";" 259";" 7.34";" -27.19";"pagar";"1.847382e-07"
" 11";" 199";" 5.53";" -27.03";"pmdb";"1.998885e-07"
"  3";" 133";" 2.26";" -26.87";"imóvel";"2.172959e-07"
" 11";" 197";" 5.58";" -26.55";"senado";"2.563045e-07"
"  2";" 121";" 1.65";" -26.09";"previdência";"3.256048e-07"
" 13";" 210";" 6.19";" -26.03";"batista";"3.354495e-07"
"  8";" 171";" 4.68";" -25.94";"pena";"3.530142e-07"
" 10";" 186";" 5.38";" -25.76";"china";"3.858960e-07"
" 12";" 201";" 5.97";" -25.69";"dono";"4.012072e-07"
"  8";" 169";" 4.73";" -25.45";"investigar";"4.550728e-07"
" 15";" 219";" 6.85";" -24.68";"preso";"6.783152e-07"
"  4";" 133";" 3.01";" -24.67";"rússia";"6.808453e-07"
" 11";" 189";" 5.82";" -24.64";"proposta";"6.903346e-07"
"  5";" 140";" 3.57";" -24.31";"maia";"8.217626e-07"
" 15";" 216";" 6.94";" -23.99";"voto";"9.702755e-07"
"  9";" 170";" 5.29";" -23.78";"psdb";"1.081489e-06"
"  5";" 137";" 3.65";" -23.56";"inquérito";"1.213143e-06"
"  7";" 153";" 4.58";" -23.48";"palocci";"1.262495e-06"
"  0";"  92";" 0.00";" -23.47";"lourar";"1.266249e-06"
"  2";" 110";" 1.82";" -23.28";"superior";"1.402348e-06"
"  1";" 100";" 1.00";" -23.07";"passivo";"1.564310e-06"
"  5";" 135";" 3.70";" -23.06";"corte";"1.572572e-06"
"  1";"  99";" 1.01";" -22.81";"fiscal";"1.787694e-06"
"  0";"  89";" 0.00";" -22.70";"jong_un";"1.891018e-06"
"  6";" 141";" 4.26";" -22.51";"criminoso";"2.090473e-06"
"  0";"  88";" 0.00";" -22.45";"balístico";"2.161636e-06"
"  0";"  88";" 0.00";" -22.45";"edson";"2.161636e-06"
"  4";" 124";" 3.23";" -22.40";"entregar";"2.211101e-06"
"  3";" 115";" 2.61";" -22.30";"investigado";"2.335409e-06"
" 17";" 222";" 7.66";" -22.08";"ataque";"2.610971e-06"
"  0";"  85";" 0.00";" -21.68";"procurador_geral";"3.229499e-06"
" 47";" 418";"11.24";" -21.56";"república";"3.423422e-06"
"  4";" 118";" 3.39";" -20.90";"alvo";"4.844138e-06"
"  3";" 109";" 2.75";" -20.78";"donald";"5.151861e-06"
"  3";" 108";" 2.78";" -20.53";"compra";"5.877927e-06"
"  0";"  79";" 0.00";" -20.14";"bndes";"7.216116e-06"
" 12";" 177";" 6.78";" -20.08";"documento";"7.422979e-06"
"  1";"  88";" 1.14";" -19.99";"sentença";"7.776828e-06"
" 11";" 169";" 6.51";" -19.94";"acusação";"7.985778e-06"
"  4";" 114";" 3.51";" -19.90";"luiz";"8.167343e-06"
"  8";" 146";" 5.48";" -19.88";"conselho";"8.262835e-06"
" 11";" 168";" 6.55";" -19.71";"mandato";"9.014601e-06"
"  4";" 113";" 3.54";" -19.65";"comissão";"9.306138e-06"
"  3";" 104";" 2.88";" -19.52";"esquema";"9.959719e-06"
" 50";" 424";"11.79";" -19.29";"trump";"1.124523e-05"
"  6";" 127";" 4.72";" -19.08";"banco";"1.255089e-05"
"  1";"  84";" 1.19";" -18.97";"curitiba";"1.328757e-05"
"  2";"  93";" 2.15";" -18.95";"votação";"1.343212e-05"
" 12";" 172";" 6.98";" -18.94";"responsável";"1.350999e-05"
"  0";"  74";" 0.00";" -18.85";"funaro";"1.411991e-05"
"  0";"  74";" 0.00";" -18.85";"ex_deputado";"1.411991e-05"
" 24";" 255";" 9.41";" -18.82";"apresentar";"1.435383e-05"
" 11";" 164";" 6.71";" -18.79";"condenação";"1.461813e-05"
"  1";"  83";" 1.20";" -18.71";"químico";"1.519330e-05"
"  1";"  83";" 1.20";" -18.71";"sanção";"1.519330e-05"
"  0";"  73";" 0.00";" -18.60";"frigorífico";"1.615128e-05"
" 18";" 212";" 8.49";" -18.37";"eleitoral";"1.822740e-05"
"  3";"  99";" 3.03";" -18.26";"íntegro";"1.925259e-05"
" 15";" 190";" 7.89";" -18.14";"parlamentar";"2.048561e-05"
"  7";" 131";" 5.34";" -18.14";"neve";"2.050251e-05"
"  1";"  80";" 1.25";" -17.95";"uscifrão";"2.271910e-05"
"  2";"  89";" 2.25";" -17.93";"onu";"2.287532e-05"
" 12";" 167";" 7.19";" -17.80";"regime";"2.449911e-05"
"  0";"  69";" 0.00";" -17.57";"santana";"2.766732e-05"
" 37";" 333";"11.11";" -17.56";"crime";"2.778007e-05"
" 15";" 187";" 8.02";" -17.49";"aprovar";"2.892535e-05"
"  6";" 118";" 5.08";" -16.90";"pgr";"3.945635e-05"
" 18";" 205";" 8.78";" -16.88";"marcelo";"3.978713e-05"
"  2";"  84";" 2.38";" -16.67";"benefício";"4.452828e-05"
"  1";"  75";" 1.33";" -16.67";"trf_4";"4.446990e-05"
" 17";" 197";" 8.63";" -16.64";"congresso";"4.510840e-05"
"  2";"  83";" 2.41";" -16.42";"japão";"5.087749e-05"
" 24";" 243";" 9.88";" -16.41";"econômico";"5.107655e-05"
" 53";" 425";"12.47";" -16.34";"ação";"5.285231e-05"
"  1";"  73";" 1.37";" -16.16";"alcance";"5.819828e-05"
" 10";" 145";" 6.90";" -16.12";"cumprir";"5.938792e-05"
"  9";" 136";" 6.62";" -15.75";"supremo";"7.228891e-05"
" 22";" 226";" 9.73";" -15.66";"projeto";"7.581119e-05"
"  2";"  80";" 2.50";" -15.66";"f";"7.590568e-05"
"  5";" 104";" 4.81";" -15.43";"negociação";"8.582980e-05"
"  2";"  79";" 2.53";" -15.41";"mendes";"8.673980e-05"
"  2";"  79";" 2.53";" -15.41";"ilícito";"8.673980e-05"
"  7";" 119";" 5.88";" -15.29";"penal";"9.213312e-05"
"  5";" 103";" 4.85";" -15.18";"determinar";"9.756419e-05"
"  8";" 126";" 6.35";" -15.16";"foro";"9.869594e-05"
"  1";"  69";" 1.45";" -15.14";"marisa";"9.975552e-05"
" 13";" 161";" 8.07";" -14.89";"joão";"1.138303e-04"
"  7";" 116";" 6.03";" -14.59";"prever";"1.338121e-04"
" 85";" 602";"14.12";" -14.55";"caso";"1.364138e-04"
" 10";" 138";" 7.25";" -14.54";"declaração";"1.372734e-04"
"  3";"  84";" 3.57";" -14.52";"henrique";"1.389941e-04"
"  0";"  57";" 0.00";" -14.50";"assad";"1.400628e-04"
" 46";" 371";"12.40";" -14.47";"relação";"1.427770e-04"
"  4";"  92";" 4.35";" -14.46";"financeiro";"1.432975e-04"
"  4";"  92";" 4.35";" -14.46";"plenário";"1.432975e-04"
" 16";" 179";" 8.94";" -14.30";"pf";"1.555232e-04"
" 16";" 179";" 8.94";" -14.30";"procurador";"1.555232e-04"
"  6";" 107";" 5.61";" -14.27";"total";"1.585396e-04"
"  0";"  56";" 0.00";" -14.25";"calheiros";"1.604261e-04"
"  0";"  56";" 0.00";" -14.25";"obstrução";"1.604261e-04"
"  8";" 122";" 6.56";" -14.24";"conta";"1.611176e-04"
"  3";"  82";" 3.66";" -14.02";"europeu";"1.808999e-04"
"  3";"  82";" 3.66";" -14.02";"investimento";"1.808999e-04"
"  3";"  82";" 3.66";" -14.02";"recorrer";"1.808999e-04"
"  5";"  98";" 5.10";" -13.98";"segunda_feira";"1.849634e-04"
"  1";"  64";" 1.56";" -13.87";"legal";"1.959723e-04"
"  1";"  64";" 1.56";" -13.87";"outubro";"1.959723e-04"
" 11";" 142";" 7.75";" -13.83";"governador";"1.998175e-04"
" 13";" 156";" 8.33";" -13.81";"votar";"2.017386e-04"
" 10";" 134";" 7.46";" -13.65";"instituto";"2.207317e-04"
"  0";"  53";" 0.00";" -13.48";"meirelles";"2.412240e-04"
"  0";"  53";" 0.00";" -13.48";"vieira";"2.412240e-04"
"  0";"  53";" 0.00";" -13.48";"construtor";"2.412240e-04"
"  0";"  53";" 0.00";" -13.48";"guarujá";"2.412240e-04"
"  2";"  71";" 2.82";" -13.39";"ocasião";"2.525494e-04"
"  6";" 103";" 5.83";" -13.32";"renan";"2.621121e-04"
"  4";"  87";" 4.60";" -13.24";"obter";"2.741112e-04"
"  0";"  52";" 0.00";" -13.22";"exportação";"2.764214e-04"
"  2";"  70";" 2.86";" -13.14";"ricardo";"2.886969e-04"
"  2";"  70";" 2.86";" -13.14";"mouro";"2.886969e-04"
"  1";"  61";" 1.64";" -13.11";"crédito";"2.941680e-04"
"  3";"  78";" 3.85";" -13.03";"administração";"3.064068e-04"
" 24";" 225";"10.67";" -12.94";"sul";"3.221196e-04"
"  6";"  99";" 6.06";" -12.39";"gravação";"4.325433e-04"
" 22";" 209";"10.53";" -12.36";"realizar";"4.393802e-04"
"  7";" 106";" 6.60";" -12.27";"suposto";"4.602904e-04"
"  2";"  66";" 3.03";" -12.14";"saud";"4.932069e-04"
" 13";" 148";" 8.78";" -12.12";"confirmar";"4.981667e-04"
"  1";"  57";" 1.75";" -12.09";"relatório";"5.062915e-04"
"  5";"  90";" 5.56";" -12.07";"tse";"5.125300e-04"
"  3";"  74";" 4.05";" -12.05";"listar";"5.189436e-04"
"  4";"  82";" 4.88";" -12.03";"solicitar";"5.236991e-04"
"112";" 735";"15.24";" -11.97";"público";"5.395633e-04"
"  2";"  65";" 3.08";" -11.89";"chinês";"5.639363e-04"
"  5";"  89";" 5.62";" -11.83";"turma";"5.819245e-04"
"  5";"  89";" 5.62";" -11.83";"privilegiado";"5.819245e-04"
"  3";"  73";" 4.11";" -11.80";"magistrado";"5.919953e-04"
"  4";"  81";" 4.94";" -11.79";"estatal";"5.959921e-04"
" 13";" 146";" 8.90";" -11.71";"ameaça";"6.229594e-04"
"  0";"  46";" 0.00";" -11.69";"repassar";"6.276514e-04"
"  2";"  64";" 3.12";" -11.64";"procuradoria";"6.448430e-04"
"  5";"  88";" 5.68";" -11.60";"rocha";"6.606468e-04"
"  5";"  88";" 5.68";" -11.60";"denunciar";"6.606468e-04"
"  1";"  55";" 1.82";" -11.59";"preventivo";"6.646508e-04"
"  3";"  72";" 4.17";" -11.56";"washington";"6.753251e-04"
" 31";" 261";"11.88";" -11.47";"campanha";"7.058081e-04"
" 11";" 131";" 8.40";" -11.45";"prestar";"7.138082e-04"
"  0";"  45";" 0.00";" -11.44";"indevido";"7.199592e-04"
"  7";" 102";" 6.86";" -11.36";"manifestar";"7.512834e-04"
"  1";"  54";" 1.85";" -11.33";"stj";"7.616747e-04"
" 22";" 203";"10.84";" -11.24";"final";"8.017476e-04"
"  0";"  44";" 0.00";" -11.18";"marqueteiro";"8.259837e-04"
" 13";" 143";" 9.09";" -11.09";"envolver";"8.694167e-04"
" 25";" 221";"11.31";" -11.04";"base";"8.908852e-04"
"  0";"  43";" 0.00";" -10.93";"divulgação";"9.477914e-04"
"  5";"  85";" 5.88";" -10.89";"lançamento";"9.660392e-04"
"  8";" 107";" 7.48";" -10.85";"fernando";"9.890392e-04"
"  1";"  52";" 1.92";" -10.83";"indício";"1.000672e-03"
"  3";"  69";" 4.35";" -10.82";"sigilo";"1.002474e-03"
"  0";"  42";" 0.00";" -10.67";"habeas";"1.087766e-03"
"  0";"  42";" 0.00";" -10.67";"mônica";"1.087766e-03"
"  0";"  42";" 0.00";" -10.67";"seul";"1.087766e-03"
"  4";"  76";" 5.26";" -10.59";"caber";"1.136633e-03"
"  1";"  51";" 1.96";" -10.57";"vaccari";"1.147209e-03"
"  1";"  51";" 1.96";" -10.57";"cabral";"1.147209e-03"
"  1";"  51";" 1.96";" -10.57";"pedro";"1.147209e-03"
"  6";"  91";" 6.59";" -10.54";"desenvolvimento";"1.170339e-03"
" 18";" 173";"10.40";" -10.46";"reunião";"1.222822e-03"
"  5";"  83";" 6.02";" -10.42";"doação";"1.243827e-03"
"  0";"  41";" 0.00";" -10.42";"mantega";"1.248658e-03"
"  0";"  41";" 0.00";" -10.42";"corpus";"1.248658e-03"
"  0";"  41";" 0.00";" -10.42";"vara";"1.248658e-03"
"  3";"  67";" 4.48";" -10.34";"pinheiro";"1.304437e-03"
"  1";"  50";" 2.00";" -10.32";"ex_governador";"1.315396e-03"
"  3";"  66";" 4.55";" -10.09";"comunicado";"1.487955e-03"
" 21";" 190";"11.05";" -10.03";"presidência";"1.541007e-03"
" 11";" 124";" 8.87";"  -9.98";"apontar";"1.580618e-03"
" 10";" 117";" 8.55";"  -9.96";"rousseff";"1.600667e-03"
" 14";" 144";" 9.72";"  -9.93";"decidir";"1.623510e-03"
"  2";"  57";" 3.51";"  -9.90";"colaboração";"1.650940e-03"
"  1";"  48";" 2.08";"  -9.82";"estratégico";"1.730158e-03"
"  8";" 102";" 7.84";"  -9.75";"fase";"1.793185e-03"
"  8";" 102";" 7.84";"  -9.75";"lançar";"1.793185e-03"
"  8";" 102";" 7.84";"  -9.75";"incluir";"1.793185e-03"
"  2";"  56";" 3.57";"  -9.65";"chapa";"1.888721e-03"
"  0";"  38";" 0.00";"  -9.65";"empreendimento";"1.891139e-03"
"  0";"  38";" 0.00";"  -9.65";"tillerson";"1.891139e-03"
"  0";"  38";" 0.00";"  -9.65";"norte_coreanos";"1.891139e-03"
" 15";" 149";"10.07";"  -9.62";"questionar";"1.928227e-03"
"  5";"  79";" 6.33";"  -9.50";"ressaltar";"2.058832e-03"
" 26";" 218";"11.93";"  -9.44";"informação";"2.127261e-03"
"  0";"  37";" 0.00";"  -9.40";"léo";"2.172791e-03"
"  0";"  37";" 0.00";"  -9.40";"operador";"2.172791e-03"
"  0";"  37";" 0.00";"  -9.40";"pmdb_rj";"2.172791e-03"
"  1";"  46";" 2.17";"  -9.31";"trabalhista";"2.277209e-03"
"  5";"  78";" 6.41";"  -9.27";"neto";"2.334450e-03"
"  2";"  54";" 3.70";"  -9.16";"tensão";"2.472483e-03"
"  0";"  36";" 0.00";"  -9.14";"ciro";"2.497021e-03"
"  0";"  36";" 0.00";"  -9.14";"ex_diretor";"2.497021e-03"
"  0";"  36";" 0.00";"  -9.14";"coreano";"2.497021e-03"
"  0";"  36";" 0.00";"  -9.14";"4a";"2.497021e-03"
" 22";" 191";"11.52";"  -9.08";"candidato";"2.580516e-03"
" 19";" 172";"11.05";"  -9.08";"arma";"2.588094e-03"
"  1";"  45";" 2.22";"  -9.06";"taxa";"2.613232e-03"
"  1";"  45";" 2.22";"  -9.06";"regional";"2.613232e-03"
"  5";"  77";" 6.49";"  -9.04";"abril";"2.646569e-03"
" 32";" 252";"12.70";"  -8.99";"semana";"2.707694e-03"
" 14";" 139";"10.07";"  -8.96";"anunciar";"2.766828e-03"
"  6";"  84";" 7.14";"  -8.95";"desembargador";"2.772417e-03"
"  6";"  84";" 7.14";"  -8.95";"quinto";"2.772417e-03"
"  4";"  69";" 5.80";"  -8.94";"venda";"2.797507e-03"
"  4";"  69";" 5.80";"  -8.94";"tucano";"2.797507e-03"
"  4";"  69";" 5.80";"  -8.94";"apurar";"2.797507e-03"
"  2";"  53";" 3.77";"  -8.91";"oliveira";"2.829202e-03"
"  2";"  53";" 3.77";"  -8.91";"citado";"2.829202e-03"
"  7";"  91";" 7.69";"  -8.90";"unidade";"2.845518e-03"
"  3";"  61";" 4.92";"  -8.89";"bancada";"2.872881e-03"
"  0";"  35";" 0.00";"  -8.89";"letícia";"2.870396e-03"
" 23";" 196";"11.73";"  -8.87";"considerar";"2.905998e-03"
" 24";" 202";"11.88";"  -8.83";"julgamento";"2.966279e-03"
"  5";"  76";" 6.58";"  -8.81";"fechar";"2.999950e-03"
" 10";" 111";" 9.01";"  -8.71";"união";"3.164906e-03"
"  4";"  68";" 5.88";"  -8.70";"real";"3.180476e-03"
"  2";"  52";" 3.85";"  -8.67";"sessão";"3.237636e-03"
"  0";"  34";" 0.00";"  -8.63";"psdb_mg";"3.300528e-03"
"  0";"  34";" 0.00";"  -8.63";"porta_voz";"3.300528e-03"
"  1";"  43";" 2.33";"  -8.56";"procuradoria_geral";"3.443330e-03"
"  1";"  43";" 2.33";"  -8.56";"moreira";"3.443330e-03"
"  8";"  96";" 8.33";"  -8.46";"revelar";"3.632538e-03"
"  2";"  51";" 3.92";"  -8.42";"suspender";"3.705327e-03"
"  3";"  59";" 5.08";"  -8.41";"lima";"3.737199e-03"
"  3";"  59";" 5.08";"  -8.41";"investigador";"3.737199e-03"
"  0";"  33";" 0.00";"  -8.38";"dem";"3.796243e-03"
"  0";"  33";" 0.00";"  -8.38";"resolução";"3.796243e-03"
"  5";"  74";" 6.76";"  -8.35";"agricultura";"3.852674e-03"
"  1";"  42";" 2.38";"  -8.30";"putin";"3.953781e-03"
"  8";"  95";" 8.42";"  -8.25";"roberto";"4.082187e-03"
"  7";"  88";" 7.95";"  -8.25";"carlos";"4.072421e-03"
"  4";"  66";" 6.06";"  -8.23";"candidatura";"4.109575e-03"
"  4";"  66";" 6.06";"  -8.23";"destinar";"4.109575e-03"
" 22";" 186";"11.83";"  -8.22";"divulgar";"4.138361e-03"
" 11";" 115";" 9.57";"  -8.15";"silva";"4.301022e-03"
"  5";"  73";" 6.85";"  -8.13";"produto";"4.364895e-03"
"  0";"  32";" 0.00";"  -8.12";"glauco";"4.367782e-03"
"  0";"  32";" 0.00";"  -8.12";"suspensão";"4.367782e-03"
"  0";"  32";" 0.00";"  -8.12";"moçambique";"4.367782e-03"
"  0";"  32";" 0.00";"  -8.12";"mala";"4.367782e-03"
"  0";"  32";" 0.00";"  -8.12";"liminar";"4.367782e-03"
"  0";"  32";" 0.00";"  -8.12";"doleiro";"4.367782e-03"
"  0";"  32";" 0.00";"  -8.12";"reeleição";"4.367782e-03"
"  1";"  41";" 2.44";"  -8.05";"concessão";"4.540894e-03"
"  1";"  41";" 2.44";"  -8.05";"guido";"4.540894e-03"
" 14";" 134";"10.45";"  -8.00";"enviar";"4.674601e-03"
" 45";" 322";"13.98";"  -7.96";"meio";"4.774093e-03"
" 27";" 215";"12.56";"  -7.94";"manter";"4.838823e-03"
"  2";"  49";" 4.08";"  -7.93";"associação";"4.854344e-03"
"  2";"  49";" 4.08";"  -7.93";"globo";"4.854344e-03"
" 10";" 107";" 9.35";"  -7.90";"quinta_feira";"4.954837e-03"
"  0";"  31";" 0.00";"  -7.87";"bloqueio";"5.027044e-03"
"  0";"  31";" 0.00";"  -7.87";"emitir";"5.027044e-03"
"  9";" 100";" 9.00";"  -7.85";"oficial";"5.075988e-03"
"  1";"  40";" 2.50";"  -7.80";"disputar";"5.216385e-03"
"  1";"  40";" 2.50";"  -7.80";"repasse";"5.216385e-03"
"  4";"  64";" 6.25";"  -7.77";"junho";"5.307665e-03"
" 32";" 244";"13.11";"  -7.76";"passado";"5.328060e-03"
" 10";" 106";" 9.43";"  -7.69";"analisar";"5.537670e-03"
"  3";"  56";" 5.36";"  -7.69";"baixo";"5.543687e-03"
"  2";"  48";" 4.17";"  -7.69";"ambiente";"5.556974e-03"
"  5";"  71";" 7.04";"  -7.67";"gilmar";"5.599593e-03"
"  9";"  99";" 9.09";"  -7.65";"russo";"5.685489e-03"
"  6";"  78";" 7.69";"  -7.62";"eventual";"5.760556e-03"
"  0";"  30";" 0.00";"  -7.62";"costamarques";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"restrição";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"planilha";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"braskem";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"norte_coreana";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"intercontinental";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"homologar";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"gebran";"5.787859e-03"
"  0";"  30";" 0.00";"  -7.62";"ex_executivos";"5.787859e-03"
"  1";"  39";" 2.56";"  -7.55";"salário";"5.993804e-03"
" 10";" 105";" 9.52";"  -7.50";"relatar";"6.186849e-03"
" 16";" 144";"11.11";"  -7.48";"atuar";"6.255532e-03"
"  5";"  70";" 7.14";"  -7.45";"abertura";"6.340460e-03"
"  5";"  70";" 7.14";"  -7.45";"termo";"6.340460e-03"
"  2";"  47";" 4.26";"  -7.44";"brf";"6.361870e-03"
"  2";"  47";" 4.26";"  -7.44";"alves";"6.361870e-03"
"  2";"  47";" 4.26";"  -7.44";"transferência";"6.361870e-03"
"  2";"  47";" 4.26";"  -7.44";"comprovar";"6.361870e-03"
"  8";"  91";" 8.79";"  -7.41";"setembro";"6.490955e-03"
"  0";"  29";" 0.00";"  -7.36";"resultar";"6.666325e-03"
"  0";"  29";" 0.00";"  -7.36";"recebimento";"6.666325e-03"
"  0";"  29";" 0.00";"  -7.36";"melar";"6.666325e-03"
"  0";"  29";" 0.00";"  -7.36";"tramitação";"6.666325e-03"
"  0";"  29";" 0.00";"  -7.36";"dem_rj";"6.666325e-03"
"  4";"  62";" 6.45";"  -7.31";"departamento";"6.851593e-03"
"  4";"  62";" 6.45";"  -7.31";"território";"6.851593e-03"
"  4";"  62";" 6.45";"  -7.31";"apresentado";"6.851593e-03"
"  4";"  62";" 6.45";"  -7.31";"alegar";"6.851593e-03"
"  1";"  38";" 2.63";"  -7.30";"recibo";"6.888831e-03"
"  1";"  38";" 2.63";"  -7.30";"sítio";"6.888831e-03"
" 12";" 117";"10.26";"  -7.25";"palácio";"7.080109e-03"
"  5";"  69";" 7.25";"  -7.23";"participação";"7.177872e-03"
"  5";"  69";" 7.25";"  -7.23";"afastado";"7.177872e-03"
"  5";"  69";" 7.25";"  -7.23";"antonio";"7.177872e-03"
"  2";"  46";" 4.35";"  -7.20";"rejeitar";"7.284018e-03"
"  2";"  46";" 4.35";"  -7.20";"juízo";"7.284018e-03"
" 18";" 155";"11.61";"  -7.19";"josé";"7.333778e-03"
" 31";" 234";"13.25";"  -7.16";"medida";"7.440796e-03"
" 31";" 234";"13.25";"  -7.16";"conversa";"7.440796e-03"
